P,P,C,1B,2B,3B,SS,OF,OF,OF
42962154,42962149,42962244,42962248,42962179,42962218,42962200,42962175,42962333,42962211
42962148,42962149,42962212,42962176,42962264,42962346,42962168,42962247,42962347,42962267
42962150,42962149,42962212,42962176,42962299,42962346,42962172,42962205,42962252,42962267
42962149,42962153,42962250,42962228,42962173,42962223,42962246,42962271,42962294,42962165
42962147,42962149,42962324,42962194,42962219,42962312,42962200,42962175,42962333,42962192
42962149,42962153,42962250,42962228,42962173,42962223,42962246,42962169,42962271,42962294
42962154,42962149,42962212,42962193,42962239,42962223,42962246,42962252,42962205,42962181
42962150,42962149,42962244,42962194,42962299,42962218,42962200,42962175,42962333,42962211
42962150,42962149,42962244,42962248,42962173,42962256,42962242,42962293,42962192,42962211
42962148,42962149,42962204,42962193,42962173,42962373,42962348,42962252,42962205,42962211
42962150,42962147,42962315,42962297,42962264,42962240,42962168,42962167,42962259,42962284
42962149,42962152,42962390,42962193,42962178,42962346,42962231,42962167,42962205,42962267
42962148,42962149,42962212,42962193,42962179,42962346,42962200,42962205,42962267,42962333
42962154,42962149,42962250,42962194,42962173,42962312,42962200,42962333,42962175,42962211
42962148,42962149,42962212,42962194,42962173,42962346,42962200,42962175,42962333,42962384
42962147,42962149,42962244,42962225,42962179,42962218,42962242,42962266,42962333,42962211
42962154,42962149,42962324,42962297,42962178,42962346,42962231,42962167,42962163,42962267
42962148,42962149,42962217,42962248,42962239,42962346,42962168,42962267,42962252,42962205
42962147,42962149,42962217,42962228,42962173,42962223,42962348,42962271,42962294,42962221
42962154,42962149,42962411,42962194,42962179,42962312,42962200,42962267,42962205,42962175
42962150,42962149,42962315,42962297,42962219,42962240,42962231,42962169,42962163,42962347
42962147,42962149,42962393,42962194,42962173,42962223,42962246,42962203,42962294,42962271
42962147,42962149,42962393,42962194,42962173,42962223,42962246,42962294,42962271,42962192
42962147,42962149,42962411,42962194,42962173,42962344,42962200,42962203,42962266,42962333
42962150,42962147,42962315,42962297,42962173,42962240,42962216,42962183,42962201,42962362
42962150,42962149,42962217,42962248,42962179,42962218,42962242,42962371,42962192,42962211
42962154,42962149,42962244,42962258,42962173,42962218,42962242,42962284,42962192,42962188
42962148,42962149,42962212,42962258,42962239,42962185,42962246,42962252,42962267,42962205
42962148,42962149,42962212,42962193,42962264,42962185,42962246,42962205,42962373,42962252
42962150,42962159,42962411,42962194,42962219,42962312,42962200,42962238,42962163,42962175
42962147,42962149,42962411,42962194,42962299,42962223,42962200,42962294,42962175,42962271
42962147,42962149,42962341,42962194,42962299,42962185,42962246,42962175,42962333,42962221
42962147,42962149,42962224,42962320,42962328,42962185,42962353,42962293,42962165,42962191
42962150,42962149,42962254,42962194,42962179,42962312,42962200,42962175,42962266,42962283
42962150,42962149,42962364,42962228,42962219,42962223,42962246,42962163,42962189,42962294
42962150,42962149,42962274,42962194,42962299,42962218,42962200,42962175,42962333,42962188
42962150,42962152,42962411,42962194,42962219,42962344,42962200,42962163,42962175,42962333
42962150,42962147,42962411,42962194,42962299,42962354,42962200,42962163,42962195,42962333
42962148,42962149,42962324,42962194,42962328,42962185,42962200,42962175,42962293,42962221
42962149,42962157,42962224,42962182,42962299,42962207,42962268,42962241,42962214,42962165
42962150,42962149,42962254,42962258,42962179,42962223,42962246,42962294,42962271,42962170
42962149,42962159,42962411,42962194,42962264,42962312,42962168,42962175,42962266,42962181
42962147,42962149,42962244,42962194,42962299,42962218,42962242,42962266,42962175,42962333
42962150,42962153,42962217,42962194,42962186,42962312,42962200,42962333,42962175,42962181
42962541,42962148,42962204,42962194,42962299,42962268,42962168,42962266,42962384,42962175
42962150,42962541,42962411,42962194,42962179,42962312,42962200,42962203,42962175,42962283
