P,P,C,1B,2B,3B,SS,OF,OF,OF
42716635,42716629,42716812,42716767,42716652,42716677,42716681,42716670,42716746,42716875
42716633,42716628,42716857,42716805,42716652,42716849,42716678,42716902,42716651,42716664
42717212,42716628,42716686,42716761,42716652,42716668,42716788,42716755,42716664,42716670
42716629,42716634,42716857,42716673,42716652,42716668,42716693,42716830,42716902,42716670
42717212,42716628,42716847,42716680,42716652,42716668,42716693,42716664,42716670,42716787
42716634,42716628,42716686,42716721,42716652,42716758,42716880,42716823,42716664,42716755
42717212,42716628,42716743,42716721,42716652,42716668,42716693,42716670,42716664,42716874
42717212,42716636,42716686,42716913,42716652,42716668,42716693,42716670,42716664,42716875
42716634,42716631,42716793,42716661,42716700,42716928,42716681,42716781,42716651,42716777
42717212,42716628,42716686,42716761,42716652,42716668,42716858,42716664,42716711,42716670
42716636,42716628,42716743,42716721,42716655,42716758,42716858,42716756,42716647,42716780
42717212,42716628,42716686,42716805,42716741,42716668,42716693,42716723,42716664,42716652
42716630,42716639,42716686,42716761,42716692,42716668,42716681,42716652,42716875,42716777
42717212,42716628,42716743,42716826,42716652,42716668,42716693,42716739,42716670,42716664
42716634,42716628,42716686,42716721,42716652,42716758,42716880,42716823,42716756,42716664
42717212,42716628,42716814,42716673,42716652,42716668,42716693,42716902,42716670,42716664
42716635,42716636,42716853,42716805,42716692,42716677,42716681,42716649,42716914,42716777
42716629,42716628,42716686,42716840,42716770,42716785,42716788,42716647,42716780,42716723
42716629,42716636,42716879,42716767,42716692,42716677,42716681,42716802,42716648,42716777
42717212,42716628,42716743,42716721,42716652,42716668,42716758,42716756,42716664,42716670
42717212,42716628,42716686,42716805,42716652,42716668,42716693,42716723,42716664,42716755
42716634,42716636,42716743,42716721,42716652,42716668,42716880,42716823,42716670,42716664
42716636,42716628,42716743,42716721,42716655,42716668,42716699,42716739,42716823,42716787
42716636,42716628,42716743,42716769,42716655,42716928,42716852,42716662,42716804,42716670
42717212,42716628,42716857,42716673,42716652,42716668,42716665,42716902,42716664,42716670
42717212,42716636,42716686,42716716,42716652,42716668,42716693,42716711,42716670,42716664
42717212,42716628,42716676,42716743,42716655,42716668,42716880,42716823,42716664,42716652
42716630,42716639,42716686,42716743,42716692,42716668,42716681,42716652,42716875,42716777
42716636,42716633,42716853,42716661,42716692,42716677,42716693,42716652,42716701,42716875
42716634,42716628,42716857,42716673,42716652,42716768,42716726,42716781,42716830,42716667
42716635,42716636,42716853,42716696,42716692,42716677,42716665,42716649,42716781,42716777
42716636,42716631,42716814,42716661,42716692,42716677,42716684,42716801,42716670,42716777
42716634,42716633,42716857,42716661,42716692,42716768,42716678,42716902,42716651,42716669
42716634,42717212,42716686,42716761,42716652,42716668,42716693,42716664,42716711,42716670
42717212,42716631,42716743,42716721,42716655,42716668,42716880,42716652,42716670,42716664
42716634,42716628,42716878,42716774,42716652,42716668,42716693,42716873,42716664,42716755
42717212,42716633,42716686,42716761,42716652,42716668,42716693,42716670,42716711,42716664
42717212,42716628,42716743,42716805,42716652,42716668,42716684,42716755,42716664,42716670
42716641,42716634,42716676,42716743,42716652,42716668,42716880,42716755,42716664,42716670
42716634,42717212,42716686,42716716,42716652,42716668,42716726,42716664,42716711,42716670
42716634,42717212,42716676,42716721,42716655,42716668,42716693,42716664,42716670,42716755
42716634,42717212,42716675,42716774,42716714,42716668,42716693,42716664,42716652,42716670
42717212,42716636,42716686,42716742,42716652,42716668,42716693,42716664,42716711,42716670
42716634,42717212,42716686,42716701,42716731,42716668,42716693,42716647,42716755,42716652
42716634,42717212,42716686,42716761,42716652,42716668,42716693,42716664,42716670,42716723
42717157,42717212,42716686,42716701,42716652,42716683,42716693,42716647,42716755,42716664
42717212,42716636,42716743,42716680,42716727,42716668,42716693,42716652,42716664,42716670
42716634,42717157,42716743,42716721,42716652,42716668,42716880,42716711,42716670,42716664
42717212,42716631,42716812,42716767,42716652,42716808,42716654,42716649,42716664,42716670
42717157,42717212,42716686,42716696,42716652,42716668,42716693,42716670,42716711,42716664
42717212,42716631,42716686,42716716,42716652,42716668,42716693,42716664,42716755,42716711
42716634,42717157,42716743,42716721,42716652,42716668,42716809,42716756,42716670,42716664
42717212,42716631,42716686,42716680,42716775,42716712,42716693,42716664,42716652,42716670
42716634,42717157,42716686,42716701,42716731,42716668,42716693,42716723,42716755,42716664
42717157,42716634,42716743,42716805,42716652,42716668,42716758,42716755,42716664,42716670
42716636,42716631,42716697,42716805,42716652,42716668,42716693,42716889,42716664,42716755
42717212,42716636,42716676,42716761,42716652,42716668,42716693,42716664,42716711,42716670
42717212,42716628,42716879,42716761,42716652,42716668,42716693,42716670,42716711,42716664
42717212,42716628,42716686,42716688,42716741,42716668,42716693,42716670,42716797,42716664
42717212,42716631,42716686,42716826,42716652,42716668,42716693,42716670,42716664,42716723
42716634,42717212,42716814,42716743,42716658,42716668,42716693,42716652,42716670,42716664
42717212,42716632,42716814,42716826,42716652,42716668,42716693,42716647,42716670,42716664
42716634,42716628,42716878,42716805,42716652,42716668,42716693,42716873,42716664,42716755
42717212,42716631,42716686,42716761,42716652,42716668,42716703,42716670,42716755,42716664
42717212,42716631,42716686,42716743,42716652,42716668,42716693,42716781,42716664,42716670
42717157,42717212,42716697,42716680,42716652,42716668,42716693,42716670,42716664,42716711
42716634,42716636,42716686,42716705,42716719,42716779,42716665,42716711,42716670,42716723
42716631,42716628,42716847,42716680,42716775,42716712,42716858,42716755,42716664,42716670
42716634,42716636,42716686,42716805,42716652,42716668,42716896,42716755,42716670,42716664
42717157,42716634,42716743,42716721,42716775,42716668,42716693,42716755,42716664,42716652
42716634,42717212,42716686,42716701,42716652,42716668,42716693,42716657,42716813,42716670
42717212,42716632,42716686,42716696,42716652,42716668,42716693,42716670,42716797,42716664
42717212,42716633,42716686,42716761,42716652,42716683,42716693,42716670,42716711,42716664
42716634,42717212,42716686,42716701,42716731,42716668,42716693,42716664,42716711,42716652
42716634,42717212,42716812,42716688,42716652,42716779,42716693,42716647,42716664,42716670
