Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
57,5085659228,sneuman (62/150),0,386.75,C Victor Wembanyama F Kyle Kuzma G Dru Smith PF Myron Gardner PG Kasparas Jakucionis SF Kevin Durant SG Dyson Daniels UTIL Bam Adebayo,,Myles Turner,UTIL,2.87%,41.25
57,5085671782,JackFost (4/4),0,386.75,C Victor Wembanyama F Dyson Daniels G De'Aaron Fox PF Danny Wolf PG Cameron Payne SF Zaccharie Risacher SG Kevin Huerter UTIL Bam Adebayo,,Dyson Daniels,F,2.86%,45.25
61,5085357891,awsome757 (5/17),0,386.25,C Bam Adebayo F Kevin Durant G Dru Smith PF Jalen Johnson PG Marcus Sasser SF Kyle Kuzma SG Cameron Payne UTIL Nic Claxton,,Kevin Durant,SF,2.82%,49.75
62,5085322008,dacoltz (26/150),0,386,C Bam Adebayo F Myron Gardner G Kasparas Jakucionis PF Jalen Johnson PG Cameron Payne SF RJ Barrett SG Kelly Oubre Jr. UTIL Sandro Mamukelashvili,,Amen Thompson,G,2.81%,36.75
62,5085363694,giantsquid (104/150),0,386,C Bam Adebayo F Ousmane Dieng G De'Aaron Fox PF Myron Gardner PG Dru Smith SF Kyle Kuzma SG Stephon Castle UTIL Victor Wembanyama,,Nolan Traore,PG,2.70%,6.5
62,5085370571,bpcologna (120/150),0,386,C Bam Adebayo F Ousmane Dieng G Dyson Daniels PF Myron Gardner PG Kasparas Jakucionis SF Will Riley SG Kelly Oubre Jr. UTIL Victor Wembanyama,,Javon Small,PG,2.67%,29.75
62,5085517420,Rainey1,0,386,C Bam Adebayo F RJ Barrett G Collin Gillespie PF Kyle Kuzma PG Kasparas Jakucionis SF Ousmane Dieng SG Dyson Daniels UTIL Devin Booker,,Stephon Castle,G,2.63%,38.75
66,5085200415,liwvu13 (1/4),0,385.5,C Bam Adebayo F Danny Wolf G Davion Mitchell PF Jalen Johnson PG Cameron Payne SF Jaime Jaquez Jr. SG Cedric Coward UTIL Daniel Gafford,,Cameron Payne,SG,2.61%,66.25
67,5085148280,Firedog50 (98/150),0,384.75,C Bam Adebayo F Jalen Johnson G Nickeil Alexander-Walker PF Simone Fontecchio PG Bub Carrington SF Jaime Jaquez Jr. SG Cameron Payne UTIL Ousmane Dieng,,Justin Champagnie,PF,2.58%,18.25
67,5085368479,hixx (22/150),0,384.75,C Bam Adebayo F Myron Gardner G Kelly Oubre Jr. PF Jalen Johnson PG Quentin Grimes SF Kyle Kuzma SG Cedric Coward UTIL Kasparas Jakucionis,,Nolan Traore,G,2.57%,6.5
69,5085376036,jedmdoty,0,384.5,C Bam Adebayo F Jalen Green G Dru Smith PF Simone Fontecchio PG Kasparas Jakucionis SF Kyle Kuzma SG Devin Booker UTIL Victor Wembanyama,,Amen Thompson,PG,2.56%,36.75
69,5085619410,tycoonish,0,384.5,C Bam Adebayo F Jaime Jaquez Jr. G Devin Booker PF Simone Fontecchio PG Cameron Payne SF Dyson Daniels SG Cam Spencer UTIL De'Aaron Fox,,Nic Claxton,C,2.56%,12.5
71,5085300484,everydayidecay (17/17),0,384,C Bam Adebayo F Kevin Durant G Collin Gillespie PF Ronald Holland II PG Bub Carrington SF Ousmane Dieng SG Cameron Payne UTIL Amen Thompson,,Simone Fontecchio,UTIL,2.51%,30
71,5085322115,dacoltz (133/150),0,384,C Bam Adebayo F Ousmane Dieng G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Kyle Kuzma SG Pelle Larsson UTIL Myles Turner,,Jaylen Brown,SF,2.49%,22
71,5085419132,furies13 (2/3),0,384,C Bam Adebayo F Myron Gardner G Dyson Daniels PF Will Riley PG Collin Gillespie SF Jaime Jaquez Jr. SG Cameron Payne UTIL Jalen Duren,,Cooper Flagg,F,2.38%,37.5
71,5085419353,furies13 (3/3),0,384,C Bam Adebayo F Will Riley G Dyson Daniels PF Myron Gardner PG Collin Gillespie SF Jaime Jaquez Jr. SG Cameron Payne UTIL Jalen Duren,,Kevin Durant,F,2.37%,49.75
71,5085567623,khp5050 (14/40),0,384,C Bam Adebayo F Jalen Johnson G Kasparas Jakucionis PF Trendon Watford PG CJ McCollum SF Kevin Durant SG Cameron Payne UTIL Simone Fontecchio,,Derrick White,G,2.34%,53.75
71,5085592103,rsbathla (83/150),0,384,C Bam Adebayo F Myron Gardner G Devin Booker PF Simone Fontecchio PG Kasparas Jakucionis SF Ousmane Dieng SG Kelly Oubre Jr. UTIL Victor Wembanyama,,Jaylen Brown,G,2.33%,22
77,5085313298,magneto999 (44/75),0,383.75,C Bam Adebayo F Olivier-Maxence Prosper G Kasparas Jakucionis PF Trendon Watford PG Ty Jerome SF Dyson Daniels SG Cameron Payne UTIL Jalen Johnson,,De'Aaron Fox,PG,2.30%,44.75
77,5085497037,FantasyGOAT01 (5/7),0,383.75,C Bam Adebayo F Myron Gardner G Cameron Payne PF Jalen Johnson PG Bub Carrington SF Kelly Oubre Jr. SG Quentin Grimes UTIL Dru Smith,,Pelle Larsson,G,2.29%,19.5
77,5085553070,xXWhitelightningXx (1/10),0,383.75,C Bam Adebayo F Jaime Jaquez Jr. G Cameron Payne PF Simone Fontecchio PG Quentin Grimes SF Kelly Oubre Jr. SG VJ Edgecombe UTIL Davion Mitchell,,Kasparas Jakucionis,UTIL,2.28%,23.75
77,5085553072,xXWhitelightningXx (3/10),0,383.75,C Bam Adebayo F Jaime Jaquez Jr. G Cameron Payne PF Simone Fontecchio PG Quentin Grimes SF Kelly Oubre Jr. SG VJ Edgecombe UTIL Davion Mitchell,,Marcus Sasser,G,2.27%,23.25
77,5085553073,xXWhitelightningXx (4/10),0,383.75,C Bam Adebayo F Jaime Jaquez Jr. G Cameron Payne PF Simone Fontecchio PG Quentin Grimes SF Kelly Oubre Jr. SG VJ Edgecombe UTIL Davion Mitchell,,Devin Booker,PG,2.26%,47.25
82,5085632233,karatesbadboy (13/150),0,383.5,C Bam Adebayo F Kyle Kuzma G Derrick White PF Simone Fontecchio PG Dru Smith SF Kevin Durant SG Devin Booker UTIL Sandro Mamukelashvili,,Dru Smith,UTIL,2.25%,23.25
83,5085516121,nicoh22 (132/150),0,383.25,C Bam Adebayo F Simone Fontecchio G Dru Smith PF Jalen Johnson PG Ty Jerome SF Cooper Flagg SG Cameron Payne UTIL Kasparas Jakucionis,,Danny Wolf,PF,2.22%,30.5
84,5085263906,invertedcheese (48/150),0,383,C Bam Adebayo F Simone Fontecchio G Dru Smith PF Jalen Johnson PG Kasparas Jakucionis SF Kevin Durant SG Kelly Oubre Jr. UTIL Myles Turner,,Myron Gardner,UTIL,2.21%,22
84,5085541567,perryk17 (2/3),0,383,C Daniel Gafford F Olivier-Maxence Prosper G Cedric Coward PF Will Riley PG Ty Jerome SF Cooper Flagg SG Cameron Payne UTIL Bam Adebayo,,Giannis Antetokounmpo,PF,2.17%,34
84,5085572949,jimbogolf124,0,383,C Bam Adebayo F Royce O'Neale G Derrick White PF Giannis Antetokounmpo PG Cameron Payne SF Ousmane Dieng SG Tre Johnson UTIL Myron Gardner,,Jayson Tatum,PF,2.10%,38.75
87,5085485417,3rd_and_schlong (117/150),0,382.5,C Bam Adebayo F Jalen Johnson G Derrick White PF Myron Gardner PG Kasparas Jakucionis SF Ousmane Dieng SG Dyson Daniels UTIL Myles Turner,,CJ McCollum,PG,2.09%,30.25
88,5085238169,ShaidyAdvice (133/150),0,382.25,C Bam Adebayo F Myron Gardner G Collin Gillespie PF Simone Fontecchio PG Dru Smith SF Kevin Durant SG Cedric Coward UTIL Victor Wembanyama,,Jaylen Wells,SF,2.07%,16.25
88,5085322096,dacoltz (114/150),0,382.25,C Bam Adebayo F Simone Fontecchio G Kasparas Jakucionis PF Jalen Johnson PG Cooper Flagg SF Kyle Kuzma SG Dyson Daniels UTIL Ousmane Dieng,,Olivier-Maxence Prosper,PF,2.06%,24
88,5085485444,3rd_and_schlong (144/150),0,382.25,C Bam Adebayo F Jalen Johnson G Kasparas Jakucionis PF Myron Gardner PG Cameron Payne SF Kelly Oubre Jr. SG Quentin Grimes UTIL Sandro Mamukelashvili,,Nic Claxton,UTIL,1.95%,12.5
88,5085567613,khp5050 (4/40),0,382.25,C Bam Adebayo F Simone Fontecchio G Dru Smith PF Jalen Johnson PG Davion Mitchell SF Kelly Oubre Jr. SG Cedric Coward UTIL Onyeka Okongwu,,Ousmane Dieng,UTIL,1.94%,34.5
92,5085511799,verlaroll,0,382,C Bam Adebayo F Kelly Oubre Jr. G Cameron Payne PF Simone Fontecchio PG Cooper Flagg SF Kevin Huerter SG Jalen Green UTIL Quentin Grimes,,Jaylen Brown,F,1.93%,22
92,5085550396,Hoglawrence (1/6),0,382,C Bam Adebayo F Kyle Kuzma G Derrick White PF Myron Gardner PG Kasparas Jakucionis SF RJ Barrett SG Marcus Sasser UTIL Victor Wembanyama,,Collin Gillespie,G,1.93%,41.75
92,5085605975,Danlux (2/3),0,382,C Myles Turner F Trendon Watford G Derrick White PF Jalen Johnson PG Dru Smith SF Ousmane Dieng SG Dyson Daniels UTIL Bam Adebayo,,Julian Champagnie,SF,1.90%,5.75
92,5085675173,johnnybravo01,0,382,C Bam Adebayo F Simone Fontecchio G Dru Smith PF Jalen Johnson PG Cameron Payne SF Jaime Jaquez Jr. SG Dyson Daniels UTIL CJ McCollum,,RJ Barrett,SF,1.86%,36.5
96,5085284718,TeeJayOrTj (100/150),0,381.75,C Bam Adebayo F Justin Champagnie G Dyson Daniels PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Cameron Payne UTIL Myles Turner,,Baylor Scheierman,SG,1.82%,18
96,5085297604,RoyalPain21 (124/150),0,381.75,C Onyeka Okongwu F Kevin Durant G Dyson Daniels PF Simone Fontecchio PG Kasparas Jakucionis SF Kyle Kuzma SG Quentin Grimes UTIL Bam Adebayo,,Cameron Payne,PG,1.82%,66.25
96,5085363669,giantsquid (79/150),0,381.75,C Myles Turner F Simone Fontecchio G CJ McCollum PF Jalen Johnson PG Dru Smith SF Kelly Oubre Jr. SG Cedric Coward UTIL Bam Adebayo,,Marcus Sasser,PG,1.81%,23.25
99,5085193349,amishrifle028 (3/5),0,381.5,C Bam Adebayo F Myron Gardner G Davion Mitchell PF Jalen Johnson PG Cooper Flagg SF Ousmane Dieng SG Cameron Payne UTIL Danny Wolf,,Scottie Barnes,F,1.80%,34.75
99,5085263959,invertedcheese (101/150),0,381.5,C Bam Adebayo F Dyson Daniels G Dru Smith PF Simone Fontecchio PG Kasparas Jakucionis SF Kelly Oubre Jr. SG Quentin Grimes UTIL Victor Wembanyama,,Jalen Green,SG,1.79%,37.5
99,5085421902,bhy101 (63/150),0,381.5,C Bam Adebayo F Dyson Daniels G Kasparas Jakucionis PF Simone Fontecchio PG Dru Smith SF Kelly Oubre Jr. SG Quentin Grimes UTIL Victor Wembanyama,,CJ McCollum,G,1.79%,30.25
99,5085485307,3rd_and_schlong (7/150),0,381.5,C Bam Adebayo F Jalen Johnson G CJ McCollum PF Myron Gardner PG Kasparas Jakucionis SF Kyle Kuzma SG Kelly Oubre Jr. UTIL Myles Turner,,Cade Cunningham,G,1.77%,51.75
103,5085284737,TeeJayOrTj (119/150),0,381.25,C Bam Adebayo F Myron Gardner G Davion Mitchell PF Jalen Johnson PG Nickeil Alexander-Walker SF Kyle Kuzma SG Kelly Oubre Jr. UTIL Kasparas Jakucionis,,Kyle Kuzma,SF,1.73%,49.25
103,5085542246,THE_PHANTOM_1 (11/40),0,381.25,C Bam Adebayo F Jalen Johnson G Derrick White PF Simone Fontecchio PG Dru Smith SF Keshad Johnson SG Devin Booker UTIL Kyle Kuzma,,Taylor Hendricks,PF,1.71%,19.75
105,5085169671,Patrick_Star (13/20),0,380.75,C Bam Adebayo F Jaime Jaquez Jr. G Davion Mitchell PF Jalen Johnson PG Dru Smith SF Kelly Oubre Jr. SG Cameron Payne UTIL Sandro Mamukelashvili,,Bub Carrington,SG,1.69%,24.5
105,5085300481,everydayidecay (14/17),0,380.75,C Bam Adebayo F Jayson Tatum G Collin Gillespie PF Olivier-Maxence Prosper PG Bub Carrington SF Ousmane Dieng SG Cameron Payne UTIL Onyeka Okongwu,,Tre Johnson,SG,1.64%,25
107,5085278919,cheddabisque (39/150),0,380.5,C Bam Adebayo F Myron Gardner G Derrick White PF Jalen Johnson PG Dru Smith SF Kyle Kuzma SG VJ Edgecombe UTIL Simone Fontecchio,,VJ Edgecombe,G,1.63%,40.25
107,5085321999,dacoltz (17/150),0,380.5,C Bam Adebayo F Simone Fontecchio G Stephon Castle PF Jalen Johnson PG Davion Mitchell SF Ousmane Dieng SG Dyson Daniels UTIL Myles Turner,,Myles Turner,C,1.61%,41.25
