DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
42234467,Jalen Johnson,PF/F/UTIL,ATL,DAL,Confirmed,10500,54.25,55.8,54.25,55.8,5.314285714,36.65,25.25009101,0,100,123.903,238.8343,52.1354,40.675,47.25,53.85,57.7,64.35,71.95,51.6842,39.82,46.64,53.44,57.36,64.042,71.8612,51.6842,39.82,46.64,53.44,57.36,64.042,71.8612,52.1891,40.58,47.28,53.94,57.8,64.423,71.9404,10.0358,10.2768,10.2768,10.0798,20.938,33.9293,6.79657,1.64367,9.8955,1.88153,8.01397,7.19927,1.12163,0.728867,2.37207
42234462,Victor Wembanyama,C/UTIL,SAS,BOS,Confirmed,10900,65.75,52.4,65.75,52.4,4.80733945,14.13,12.18020213,0,100,111.541,221.5032,50.9383,44.6,51.95,59.375,63.615,70.8,80.001,51.3622,44.78,52.58,60.34,64.86,72.44,82.1606,51.3622,44.78,52.58,60.34,64.86,72.44,82.1606,52.624,46.02,53.75,61.56,65.92,73.4,82.9814,11.0683,11.7038,11.7038,11.5379,24.7892,32.1295,7.0834,2.1267,12.8007,2.4647,10.336,2.7512,0.9541,3.0058,3.3656
42234500,Bam Adebayo,C/UTIL,MIA,WAS,Confirmed,8400,107.75,50.2,107.75,50.2,5.976190476,44.81,27.6487006,0,100,125.7573,238.7043,47.9769,44.8,51.7,58.2,61.95,68.6,76.151,47.8848,44.48,51.38,58.46,62.24,69.064,76.92,47.8848,44.48,51.38,58.46,62.24,69.064,76.92,48.2601,45.08,51.82,58.72,62.349,69.123,76.7004,10.0751,10.4124,10.4124,10.2008,29.0521,33.3285,8.17515,1.5926,10.7211,2.002,8.7191,3.22755,1.2978,1.00325,2.08205
42234464,Giannis Antetokounmpo,PF/F/UTIL,MIL,PHX,Confirmed,10700,34,50,34,50,4.672897196,6.72,7.033448959,0,100,109.5672,221.5702,47.4204,39.5,45.75,52.6,56.25,62.65,70.0025,47.1985,38.88,45.42,52.66,56.3,63.18,70.82,47.1985,38.88,45.42,52.66,56.3,63.18,70.82,47.9813,39.68,46.32,53.36,57,63.702,71.241,9.87162,10.2788,10.2788,10.1082,23.6019,28.8,8.74847,0.379167,9.66787,1.81567,7.8522,5.43187,0.724467,0.852767,2.27723
42234459,Cade Cunningham,PG/G/UTIL,DET,BKN,Confirmed,11200,51.75,49.5,51.75,49.5,4.419642857,9.54,9.470973006,0,100,115.1188,217.1311,50.6402,42.6,49.2,55.95,59.55,65.9,72.5525,49.3608,41,47.78,54.68,58.346,64.76,72.1412,49.3608,41,47.78,54.68,58.346,64.76,72.1412,50.6248,42.5,49.18,55.78,59.42,65.82,72.5616,9.97449,10.1901,10.1901,9.95548,23.8381,34.1638,7.3642,2.24605,5.61725,1.02685,4.5904,10.2133,1.20125,0.733,3.80345
42234475,Jaylen Brown,SG/SF/F/G/UTIL,BOS,SAS,Confirmed,9400,22,45.2,22,45.2,4.808510638,21.72,17.75546355,0,100,109.9622,221.5032,44.7033,36,42.95,49.75,53.5,60.1,67.6,43.6375,34.7,41.74,48.62,52.506,59.08,66.5406,43.6375,34.7,41.74,48.62,52.506,59.08,66.5406,44.2679,35.6,42.44,49.14,52.8,59.4,66.701,10.2209,10.3227,10.3227,10.0493,24.2283,35.1725,6.8191,2.3361,6.5541,1.7031,4.851,4.8809,1.3545,0.3501,2.7151
42234482,Kevin Durant,SF/F/UTIL,HOU,TOR,Confirmed,8700,49.75,42.6,49.75,42.6,4.896551724,13.97,12.34336802,0,100,113.2005,222.0192,41.6698,34.7,41.15,47.75,51.5,57.75,65.151,40.1831,33.2,39.76,46.52,50.1,56.84,64.26,40.1831,33.2,39.76,46.52,50.1,56.84,64.26,41.3759,34.54,40.94,47.46,51.1,57.462,64.58,9.70415,9.86447,9.86447,9.61898,26.9636,35.3824,7.42317,2.28593,4.78867,1.14823,3.64043,3.8727,0.933268,0.6382,3.23013
42234480,Alperen Sengun,C/UTIL,HOU,TOR,Confirmed,9000,35,42.2,36.25,42.2,4.688888889,5.53,5.943425037,0,100,113.2005,222.0192,41.3242,33.4,39.425,45.3,48.565,54.35,60.85,41.6398,33.28,39.52,45.88,49.4,55.54,62.9406,41.6398,33.28,39.52,45.88,49.4,55.54,62.9406,42.1193,34.02,40.08,46.24,49.6,55.46,62.5012,8.89917,9.45014,9.45014,9.17992,16.8045,31.6375,6.22143,0.444967,8.86937,2.2025,6.66687,5.63283,1.3351,0.727067,2.36697
42234485,Devin Booker,PG/SG/G/UTIL,PHX,MIL,Confirmed,8700,47.25,41.3,47.25,41.3,4.747126437,14.98,13.52740673,0,100,112.003,221.5702,41.107,34.1,40.35,46.9,50.75,56.9,64.051,39.6384,32.54,38.96,45.46,49.2,55.34,62.2006,39.6384,32.54,38.96,45.46,49.2,55.34,62.2006,40.4231,33.5,39.76,46.16,49.84,55.74,62.56,9.6626,9.6385,9.6385,9.42636,25.3829,34.0392,6.74147,2.49913,3.67743,0.775933,2.9015,5.50673,0.840167,0.324833,2.45737
42234492,Cooper Flagg,PG/SF/F/G/UTIL,DAL,ATL,Confirmed,8600,37.5,41.1,37.5,41.1,4.779069767,5.75,6.098066905,0,100,114.9313,238.8343,38.0039,29.15,35.55,42.2,45.95,52.05,59.251,37.5624,28.64,35.06,41.82,45.64,51.68,59.0606,37.5624,28.64,35.06,41.82,45.64,51.68,59.0606,37.9016,29.18,35.44,42.12,45.74,51.76,58.9404,9.55829,9.70566,9.70566,9.51558,17.8631,30.8054,5.2235,1.56513,5.93063,1.37803,4.5526,5.2456,0.7924,0.5747,1.54567
