Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
42,5043096118,zroth2 (39/150),0,308.25,C Onyeka Okongwu F Johnny Furphy G Anthony Edwards PF Draymond Green PG Jamal Murray SF Jarace Walker SG Quenton Jackson UTIL Kyshawn George,,Mikal Bridges,F,4.04%,26.25
42,5044183706,yd2020gbr,0,308.25,C Victor Wembanyama F Johnny Furphy G Quenton Jackson PF Jarace Walker PG Devin Booker SF Brandon Miller SG Kyshawn George UTIL Bam Adebayo,,Kyshawn George,SG,3.94%,55.75
46,5042982318,rodj22 (2/2),0,308,C Bam Adebayo F Julius Randle G Brandin Podziemski PF Jay Huff PG Jamal Murray SF Grayson Allen SG Kyshawn George UTIL Jarace Walker,,Tim Hardaway Jr.,F,3.83%,34
46,5043049281,Kenmasters7 (15/33),0,308,C Aaron Gordon F Mohamed Diawara G Kyshawn George PF Jarace Walker PG Jamal Murray SF Jaylen Brown SG Quenton Jackson UTIL Brandon Miller,,Julian Champagnie,G,3.75%,17.25
46,5043610510,pgk8 (14/20),0,308,C Bam Adebayo F Norman Powell G Ben Sheppard PF OG Anunoby PG Shai Gilgeous-Alexander SF Jarace Walker SG Quenton Jackson UTIL Anthony Edwards,,Justin Champagnie,F,3.27%,30.75
46,5043910697,jmoore3903 (62/150),0,308,C Mark Williams F Norman Powell G Jamal Murray PF Jarace Walker PG Quenton Jackson SF Brandon Miller SG Kon Knueppel UTIL De'Aaron Fox,,Bub Carrington,G,3.18%,24
46,5043910759,jmoore3903 (124/150),0,308,C Alexandre Sarr F Khris Middleton G CJ McCollum PF Sam Hauser PG Quenton Jackson SF Jaylen Brown SG Miles McBride UTIL Jamal Murray,,Stephon Castle,SG,3.12%,35
46,5044030378,statixbets01 (3/4),0,308,C Victor Wembanyama F Sam Hauser G Norman Powell PF Jarace Walker PG Jamal Murray SF Johnny Furphy SG Quenton Jackson UTIL Karl-Anthony Towns,,Jalen Williams,F,2.72%,16.75
46,5044030379,statixbets01 (4/4),0,308,C Victor Wembanyama F Sam Hauser G Norman Powell PF Jarace Walker PG Jamal Murray SF Johnny Furphy SG Quenton Jackson UTIL Karl-Anthony Towns,,Neemias Queta,UTIL,2.52%,27.75
53,5044510692,SeanGeezy (3/30),0,307.75,C Mitchell Robinson F Khris Middleton G Jamal Murray PF OG Anunoby PG Kasparas Jakucionis SF Norman Powell SG Kon Knueppel UTIL Karl-Anthony Towns,,Tobias Harris,PF,2.37%,20.25
54,5043096174,zroth2 (95/150),0,306.75,C Bam Adebayo F OG Anunoby G Jamal Murray PF Jarace Walker PG De'Aaron Fox SF Johnny Furphy SG Quenton Jackson UTIL Julius Randle,,Tre Johnson,UTIL,1.95%,10
55,5043305599,beaker913 (63/150),0,306.5,C Victor Wembanyama F Aaron Gordon G Jamal Murray PF OG Anunoby PG Quenton Jackson SF Johnny Furphy SG Ben Sheppard UTIL Bam Adebayo,,Ajay Mitchell,G,1.89%,23
55,5044527097,ShipMyMoney (87/100),0,306.5,C Jay Huff F Draymond Green G Jamal Murray PF Sam Hauser PG Miles McBride SF Jaylen Brown SG Quenton Jackson UTIL Brandon Miller,,Draymond Green,F,1.53%,33.25
57,5042751901,Ricardo3490 (1/4),0,306.25,C Mitchell Robinson F Brandon Miller G Anthony Edwards PF Peyton Watson PG Miles McBride SF Jaden McDaniels SG Norman Powell UTIL Jarace Walker,,Dillon Brooks,PF,1.51%,16.5
58,5043910737,jmoore3903 (102/150),0,306,C Victor Wembanyama F Chet Holmgren G LaMelo Ball PF Sam Hauser PG Quenton Jackson SF Jarace Walker SG Norman Powell UTIL Bam Adebayo,,Jalen Pickett,G,1.32%,22.75
59,5043009447,bpcologna (35/150),0,305.25,C Victor Wembanyama F Sam Hauser G Kyshawn George PF Jarace Walker PG Stephen Curry SF Johnny Furphy SG Quenton Jackson UTIL Jamal Murray,,Ryan Kalkbrenner,C,1.26%,21.25
60,5044521867,luckyguesses (1/5),0,304.75,C Victor Wembanyama F Jarace Walker G Anthony Edwards PF Jay Huff PG Quenton Jackson SF Sam Hauser SG Anfernee Simons UTIL Jamal Murray,,Mark Williams,C,1.22%,27.75
61,5044292328,jennpears,0,304.5,C Karl-Anthony Towns F Peyton Watson G Shai Gilgeous-Alexander PF Jarace Walker PG Miles McBride SF Sam Hauser SG Baylor Scheierman UTIL Jalen Duren,,Jaden McDaniels,F,1.15%,40.75
62,5043526074,TheGuru2424 (4/5),0,304.25,C Naz Reid F Jaylen Brown G Jamal Murray PF Sam Hauser PG Miles McBride SF Jarace Walker SG Quenton Jackson UTIL Bam Adebayo,,Tyler Kolek,PG,1.07%,5.25
62,5043915966,BurDoc84,0,304.25,C Victor Wembanyama F Jordan Clarkson G Miles McBride PF Aaron Gordon PG Jamal Murray SF Johnny Furphy SG Kyshawn George UTIL Anfernee Simons,,Khris Middleton,F,1.05%,31.25
62,5044558740,OneDropKing (119/150),0,304.25,C Bam Adebayo F Andrew Wiggins G Shai Gilgeous-Alexander PF OG Anunoby PG Quenton Jackson SF Jarace Walker SG Norman Powell UTIL Brandon Miller,,Duncan Robinson,SG,1.01%,23
65,5043434828,skijmb (150/150),0,303.5,C Bam Adebayo F Andrew Wiggins G Kyshawn George PF OG Anunoby PG Shai Gilgeous-Alexander SF Jarace Walker SG Quenton Jackson UTIL Alexandre Sarr,,Royce O'Neale,SF,0.99%,21.75
65,5043500929,lozingitall (147/150),0,303.5,C Onyeka Okongwu F Norman Powell G Anthony Edwards PF Jarace Walker PG Quenton Jackson SF Jaylen Brown SG Ben Sheppard UTIL Kyshawn George,,Jordan Clarkson,UTIL,0.94%,9.75
65,5044665622,jzaleski98,0,303.5,C Mitchell Robinson F Tim Hardaway Jr. G Miles McBride PF Javonte Green PG Devin Booker SF Jaylen Brown SG Norman Powell UTIL Kyshawn George,,De'Anthony Melton,PG,0.92%,39
68,5043096095,zroth2 (16/150),0,303.25,C Onyeka Okongwu F Julius Randle G De'Aaron Fox PF Jarace Walker PG Quenton Jackson SF Johnny Furphy SG Anthony Edwards UTIL Bam Adebayo,,Nikola Jovic,C,0.90%,9.25
69,5043638053,randygtx (3/12),0,303,C Victor Wembanyama F Norman Powell G Jamal Murray PF OG Anunoby PG Quenton Jackson SF Jarace Walker SG Anfernee Simons UTIL Miles McBride,,Keldon Johnson,SF,0.75%,27.25
69,5044585707,ZMhays (5/150),0,303,C Victor Wembanyama F Norman Powell G Miles McBride PF OG Anunoby PG Quenton Jackson SF Jarace Walker SG Anfernee Simons UTIL Jamal Murray,,Brandin Podziemski,G,0.75%,39.5
69,5044622928,inselman1 (2/3),0,303,C Victor Wembanyama F Norman Powell G Jamal Murray PF OG Anunoby PG Quenton Jackson SF Jarace Walker SG Anfernee Simons UTIL Miles McBride,,Collin Gillespie,UTIL,0.75%,25.75
72,5042837488,oxenduck (127/150),0,302.5,C Bam Adebayo F Aaron Gordon G Shai Gilgeous-Alexander PF Jarace Walker PG Quenton Jackson SF Johnny Furphy SG Miles McBride UTIL Jamal Murray,,Dylan Harper,SG,0.67%,17.75
72,5043793541,king_james89,0,302.5,C Bam Adebayo F Johnny Furphy G Shai Gilgeous-Alexander PF Aaron Gordon PG Miles McBride SF Jarace Walker SG Quenton Jackson UTIL Jamal Murray,,Jordan Walsh,PF,0.65%,4
72,5044491189,ac10s85 (8/50),0,302.5,C Bam Adebayo F Aaron Gordon G Shai Gilgeous-Alexander PF Jarace Walker PG Quenton Jackson SF Johnny Furphy SG Miles McBride UTIL Jamal Murray,,Dru Smith,PG,0.65%,12.5
72,5044509276,JamYou2034,0,302.5,C Bam Adebayo F Johnny Furphy G Miles McBride PF Aaron Gordon PG Shai Gilgeous-Alexander SF Jarace Walker SG Quenton Jackson UTIL Jamal Murray,,Ethan Thompson,G,0.63%,20.75
76,5044491193,ac10s85 (12/50),0,302.25,C Bam Adebayo F Brandon Miller G Derrick White PF Tim Hardaway Jr. PG Quenton Jackson SF Jarace Walker SG Miles McBride UTIL Shai Gilgeous-Alexander,,Mohamed Diawara,PF,0.57%,11
77,5043096092,zroth2 (13/150),0,302,C Bam Adebayo F Johnny Furphy G Stephon Castle PF Julius Randle PG De'Aaron Fox SF Jarace Walker SG Quenton Jackson UTIL Anthony Edwards,,Zeke Nnaji,C,0.57%,16.5
77,5043259407,invertedcheese (63/150),0,302,C Bam Adebayo F Chet Holmgren G Jamal Murray PF Andrew Wiggins PG Quenton Jackson SF Jarace Walker SG Ben Sheppard UTIL Victor Wembanyama,,Donte DiVincenzo,G,0.57%,27.75
77,5043457639,ocdobv (60/150),0,302,C Onyeka Okongwu F Aaron Gordon G Anthony Edwards PF OG Anunoby PG Quenton Jackson SF Jarace Walker SG Ben Sheppard UTIL Jamal Murray,,Moses Moody,SF,0.57%,20.25
77,5044491213,ac10s85 (32/50),0,302,C Bam Adebayo F Chet Holmgren G Shai Gilgeous-Alexander PF Andrew Wiggins PG Quenton Jackson SF Jarace Walker SG Miles McBride UTIL Brandon Miller,,Aaron Wiggins,SF,0.52%,29
81,5043457685,ocdobv (106/150),0,300.75,C Victor Wembanyama F Johnny Furphy G Anthony Edwards PF Tim Hardaway Jr. PG Jamal Murray SF Jarace Walker SG Quenton Jackson UTIL Bub Carrington,,Vit Krejci,SF,0.48%,6.75
81,5043910718,jmoore3903 (83/150),0,300.75,C Neemias Queta F Chet Holmgren G Kyshawn George PF Jarace Walker PG Quenton Jackson SF Jaylen Brown SG Norman Powell UTIL Brandon Miller,,Jordan Goodwin,UTIL,0.46%,26.75
81,5043943694,letsgobucs412 (1/4),0,300.75,C Karl-Anthony Towns F Brandon Miller G Anfernee Simons PF Jarace Walker PG Miles McBride SF Jaylen Brown SG Quenton Jackson UTIL Bam Adebayo,,Isaiah Stewart,PF,0.46%,26.75
81,5044519224,Lucy87,0,300.75,C Victor Wembanyama F Sam Hauser G Pelle Larsson PF Peyton Watson PG Ajay Mitchell SF Grayson Allen SG Anthony Edwards UTIL Mitchell Robinson,,Kel'el Ware,UTIL,0.44%,22.75
81,5044624505,luc63 (2/2),0,300.75,C Onyeka Okongwu F OG Anunoby G LaMelo Ball PF Sam Hauser PG Miles McBride SF Jarace Walker SG Anfernee Simons UTIL Jamal Murray,,Al Horford,C,0.40%,19.5
86,5043910657,jmoore3903 (22/150),0,300.5,C Jay Huff F Chet Holmgren G Shai Gilgeous-Alexander PF Jarace Walker PG Quenton Jackson SF Sam Hauser SG Kyshawn George UTIL Victor Wembanyama,,Baylor Scheierman,F,0.40%,29.75
86,5043910704,jmoore3903 (69/150),0,300.5,C Victor Wembanyama F Aaron Gordon G Bub Carrington PF Jarace Walker PG Jamal Murray SF Sam Hauser SG Quenton Jackson UTIL Alexandre Sarr,,Marvin Bagley III,UTIL,0.38%,28
88,5043910771,jmoore3903 (136/150),0,300.25,C Alexandre Sarr F Julius Randle G De'Aaron Fox PF Sam Hauser PG Quenton Jackson SF Norman Powell SG Stephon Castle UTIL Kon Knueppel,,Ronald Holland II,PF,0.38%,24.5
88,5044558656,OneDropKing (35/150),0,300.25,C Victor Wembanyama F Brandon Miller G Anthony Edwards PF Jarace Walker PG Quenton Jackson SF Johnny Furphy SG Ben Sheppard UTIL Jamal Murray,,Micah Potter,F,0.36%,21.75
90,5043009509,bpcologna (97/150),0,300,C Karl-Anthony Towns F Aaron Gordon G Jamal Murray PF Jarace Walker PG Quenton Jackson SF Brandon Miller SG Ben Sheppard UTIL Bam Adebayo,,Luka Garza,UTIL,0.34%,14
90,5043389570,ce1774,0,300,C Karl-Anthony Towns F Aaron Gordon G Kon Knueppel PF Justin Champagnie PG Anfernee Simons SF Grayson Allen SG Kyshawn George UTIL Nickeil Alexander-Walker,,Collin Sexton,UTIL,0.34%,25.25
90,5043434743,skijmb (65/150),0,300,C Onyeka Okongwu F Aaron Gordon G Shai Gilgeous-Alexander PF Andrew Wiggins PG Miles McBride SF Justin Champagnie SG Quenton Jackson UTIL Bam Adebayo,,Will Riley,F,0.34%,11.5
90,5043500874,lozingitall (92/150),0,300,C Karl-Anthony Towns F OG Anunoby G Shai Gilgeous-Alexander PF Jarace Walker PG Quenton Jackson SF Sam Hauser SG Ben Sheppard UTIL Victor Wembanyama,,Tony Bradley,C,0.31%,18.75
90,5043610504,pgk8 (8/20),0,300,C Onyeka Okongwu F Brandon Miller G Anthony Edwards PF OG Anunoby PG CJ McCollum SF Jarace Walker SG Quenton Jackson UTIL Aaron Gordon,,Sion James,F,0.31%,11
90,5044560584,ShaKneeBoy,0,300,C Karl-Anthony Towns F Aaron Gordon G Devin Booker PF Khris Middleton PG Quenton Jackson SF Jarace Walker SG Miles McBride UTIL Anthony Edwards,,Isaiah Jackson,C,0.29%,15.25
96,5043760445,Jthrill (1/3),0,299.75,C Aaron Gordon F Jarace Walker G Quenton Jackson PF Sam Hauser PG Jamal Murray SF Jaylen Brown SG Anfernee Simons UTIL Jalen Duren,,Luguentz Dort,G,0.29%,8.5
96,5044558760,OneDropKing (139/150),0,299.75,C Onyeka Okongwu F Justin Champagnie G Derrick White PF Sam Hauser PG Devin Booker SF Jarace Walker SG Quenton Jackson UTIL Anthony Edwards,,Caris LeVert,F,0.27%,22.25
98,5043500852,lozingitall (70/150),0,299.5,C Karl-Anthony Towns F Johnny Furphy G Jamal Murray PF Andrew Wiggins PG Quenton Jackson SF Jarace Walker SG Miles McBride UTIL Anthony Edwards,,Jaylin Williams,C,0.27%,9.25
98,5044541912,conradical907 (18/50),0,299.5,C Bam Adebayo F Justin Champagnie G Norman Powell PF Andrew Wiggins PG Quenton Jackson SF Jaylen Brown SG Ben Sheppard UTIL Victor Wembanyama,,Mouhamed Gueye,C,0.25%,22.25
100,5043009429,bpcologna (17/150),0,299.25,C Bam Adebayo F OG Anunoby G Jamal Murray PF Jay Huff PG Quenton Jackson SF Johnny Furphy SG Miles McBride UTIL Victor Wembanyama,,Luke Kennard,PG,0.25%,10.5
100,5044586698,Bos617ton,0,299.25,C Bam Adebayo F Johnny Furphy G CJ McCollum PF Sam Hauser PG Devin Booker SF Jaylen Brown SG Quenton Jackson UTIL Aaron Gordon,,Cason Wallace,PG,0.23%,21
100,5044631949,brettytwotimes,0,299.25,C Mark Williams F Aaron Gordon G Kon Knueppel PF Mouhamed Gueye PG Collin Gillespie SF Brandon Miller SG Anthony Edwards UTIL Jalen Pickett,,Oso Ighodaro,UTIL,0.23%,7.25
103,5044613683,cmahon99 (3/3),0,299,C Victor Wembanyama F Johnny Furphy G Kyshawn George PF Jarace Walker PG Quenton Jackson SF Jaylen Brown SG Ben Sheppard UTIL Jamal Murray,,Spencer Jones,PF,0.21%,13.25
104,5043009491,bpcologna (79/150),0,298.5,C Alexandre Sarr F OG Anunoby G Norman Powell PF Jarace Walker PG Quenton Jackson SF Sam Hauser SG Derrick White UTIL Jamal Murray,,Landry Shamet,G,0.21%,7.75
105,5043096089,zroth2 (10/150),0,298.25,C Onyeka Okongwu F Andrew Wiggins G Anthony Edwards PF Jarace Walker PG De'Aaron Fox SF Johnny Furphy SG Quenton Jackson UTIL Victor Wembanyama,,Alex Caruso,F,0.19%,15
105,5043096148,zroth2 (69/150),0,298.25,C Onyeka Okongwu F Jay Huff G Anthony Edwards PF Jarace Walker PG De'Aaron Fox SF Sam Hauser SG Quenton Jackson UTIL Shai Gilgeous-Alexander,,Kam Jones,G,0.17%,13
105,5043096151,zroth2 (72/150),0,298.25,C Bam Adebayo F Johnny Furphy G Jamal Murray PF Andrew Wiggins PG Quenton Jackson SF Jarace Walker SG Anthony Edwards UTIL Alexandre Sarr,,Bones Hyland,SG,0.15%,9.75
105,5044489098,thanley12,0,298.25,C Victor Wembanyama F Isaiah Stewart G Brandin Podziemski PF Tim Hardaway Jr. PG Collin Gillespie SF Grayson Allen SG Kon Knueppel UTIL Chet Holmgren,,Ausar Thompson,SF,0.15%,24.75
105,5044558675,OneDropKing (54/150),0,298.25,C Bam Adebayo F Johnny Furphy G Jamal Murray PF Andrew Wiggins PG Quenton Jackson SF Jarace Walker SG Anthony Edwards UTIL Alexandre Sarr,,Jonathan Kuminga,UTIL,0.15%,0
110,5044553246,kristopher83 (1/2),0,298,C Aaron Gordon F Sam Hauser G Caris LeVert PF Julius Randle PG Jamal Murray SF Jaylen Brown SG Duncan Robinson UTIL Jordan Walsh,,Daniss Jenkins,PG,0.15%,15.75
110,5044558664,OneDropKing (43/150),0,298,C Bam Adebayo F Andrew Wiggins G Jamal Murray PF OG Anunoby PG Quenton Jackson SF Jarace Walker SG Norman Powell UTIL Alexandre Sarr,,Josh Hart,G,0.13%,0
110,5044650515,Griz0613 (1/2),0,298,C Karl-Anthony Towns F Sam Hauser G Anthony Edwards PF Jay Huff PG Anfernee Simons SF Tim Hardaway Jr. SG Norman Powell UTIL Nickeil Alexander-Walker,,Gary Payton II,UTIL,0.11%,10
110,5044665306,Bigpete77 (2/2),0,298,C Bam Adebayo F Moses Moody G Brandin Podziemski PF Aaron Wiggins PG Shai Gilgeous-Alexander SF Norman Powell SG Derrick White UTIL Luke Kornet,,Joan Beringer,UTIL,0.10%,28
