Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
22,5084435987,B_Heals152 (39/150),0,357,C Quinten Post F Danny Wolf G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Brice Sensabaugh SG De'Anthony Melton UTIL Karl-Anthony Towns,,Olivier-Maxence Prosper,F,10.54%,23.5
22,5084737291,sullybrochill (116/150),0,357,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Cameron Payne SF Rayan Rupert SG Cam Spencer UTIL Karl-Anthony Towns,,Gui Santos,F,10.48%,37
22,5084884796,sbcousle (52/150),0,357,C Jaylin Williams F Danny Wolf G Bennedict Mathurin PF Noah Clowney PG Shai Gilgeous-Alexander SF Rayan Rupert SG De'Anthony Melton UTIL Kyle Filipowski,,De'Anthony Melton,SF,10.03%,40.25
22,5084964830,conradical907 (141/150),0,357,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Cameron Payne SF Rayan Rupert SG Cam Spencer UTIL Karl-Anthony Towns,,Gregory Jackson,F,9.72%,29
26,5084673852,bhy101 (54/150),0,356.5,C Kyle Filipowski F Rayan Rupert G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG De'Anthony Melton UTIL Brice Sensabaugh,,Jaylin Williams,C,9.31%,57
27,5084922040,eGoTheDK (13/60),0,356.25,C Karl-Anthony Towns F Draymond Green G Javon Small PF Jaylin Williams PG Nolan Traore SF Rayan Rupert SG Brice Sensabaugh UTIL Shai Gilgeous-Alexander,,Cameron Payne,PG,9.22%,26.5
28,5084740766,cameronhart23 (64/150),0,356,C Karl-Anthony Towns F Jaylin Williams G Walter Clayton Jr. PF Danny Wolf PG Shai Gilgeous-Alexander SF Rayan Rupert SG Quentin Grimes UTIL De'Anthony Melton,,Quinten Post,UTIL,8.98%,19.5
28,5084906969,BromaniJones (10/10),0,356,C Nikola Jokic F Rayan Rupert G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Ziaire Williams SG Jahmai Mashack UTIL Quinten Post,,Walter Clayton Jr.,G,8.86%,19.5
30,5084973934,MikeyDancePants (2/2),0,354.25,C Nikola Jokic F Jaylin Williams G Walter Clayton Jr. PF Danny Wolf PG Shai Gilgeous-Alexander SF Rayan Rupert SG Cam Spencer UTIL Ochai Agbaji,,Nolan Traore,G,8.43%,27.75
31,5084440067,bpcologna (13/150),0,353.75,C Karl-Anthony Towns F Jaylin Williams G Javon Small PF Danny Wolf PG Nolan Traore SF De'Anthony Melton SG Walter Clayton Jr. UTIL Shai Gilgeous-Alexander,,Gui Santos,PF,8.21%,37
31,5084909876,squirrelpatroldk (49/150),0,353.75,C Karl-Anthony Towns F Jaylin Williams G Javon Small PF Danny Wolf PG Nolan Traore SF De'Anthony Melton SG Walter Clayton Jr. UTIL Shai Gilgeous-Alexander,,Brandin Podziemski,G,7.90%,34.5
33,5084554850,invertedcheese (7/150),0,353.5,C Nic Claxton F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Jaylen Wells SG Isaiah Joe UTIL Karl-Anthony Towns,,Brice Sensabaugh,SF,7.29%,31
33,5084597146,bgreseth (83/150),0,353.5,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF De'Anthony Melton SG Isaiah Joe UTIL Karl-Anthony Towns,,Brandin Podziemski,SG,7.24%,34.5
33,5084597195,bgreseth (132/150),0,353.5,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Jaylen Wells SG Isaiah Joe UTIL Karl-Anthony Towns,,Brandin Podziemski,PG,7.00%,34.5
33,5084856706,chefmed804,0,353.5,C Nikola Jokic F Rayan Rupert G De'Anthony Melton PF Jaylin Williams PG Cameron Payne SF Cody Williams SG Ziaire Williams UTIL Karl-Anthony Towns,,Karl-Anthony Towns,UTIL,6.88%,64
37,5084449934,billsfan777 (139/150),0,353,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Cameron Payne,SG,6.65%,26.5
37,5084543524,CJCashing (140/150),0,353,C Nic Claxton F Danny Wolf G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Danny Wolf,C,6.38%,32.75
37,5084554990,invertedcheese (147/150),0,353,C Nic Claxton F Danny Wolf G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Kelly Oubre Jr.,SG,6.36%,10
37,5084597099,bgreseth (36/150),0,353,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Olivier-Maxence Prosper,C,6.36%,23.5
37,5084733798,dacoltz (4/150),0,353,C Nic Claxton F Danny Wolf G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Evan Mobley,PF,6.25%,32
37,5084845414,Skol_Krusher (70/150),0,353,C Nic Claxton F Danny Wolf G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Cam Spencer,G,6.23%,26
37,5084849034,hixx (110/150),0,353,C Nic Claxton F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,De'Anthony Melton,G,5.87%,40.25
37,5084853325,THE_PHANTOM_1 (15/30),0,353,C Nic Claxton F Danny Wolf G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Donovan Mitchell,SG,5.81%,33.75
37,5084905373,moklovin (140/150),0,353,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Noah Clowney,PF,5.62%,21.25
46,5084435996,B_Heals152 (48/150),0,352.75,C Nikola Jokic F Danny Wolf G Nolan Traore PF Jaylin Williams PG Shai Gilgeous-Alexander SF Rayan Rupert SG Cam Spencer UTIL Quinten Post,,Karl-Anthony Towns,C,5.59%,64
46,5084597190,bgreseth (127/150),0,352.75,C Nikola Jokic F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Rayan Rupert SG Cam Spencer UTIL Quinten Post,,Gui Santos,UTIL,5.57%,37
46,5084779594,jameson101 (1/3),0,352.75,C Nikola Jokic F Danny Wolf G Shai Gilgeous-Alexander PF Jaylin Williams PG Nolan Traore SF Rayan Rupert SG Cam Spencer UTIL Quinten Post,,Brandin Podziemski,UTIL,5.32%,34.5
46,5084935984,draftre56 (1/6),0,352.75,C Nikola Jokic F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Rayan Rupert SG Cam Spencer UTIL Quinten Post,,Nic Claxton,UTIL,4.92%,29.5
46,5084959442,AngerTornado (27/53),0,352.75,C Nikola Jokic F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Rayan Rupert SG Cam Spencer UTIL Quinten Post,,Rayan Rupert,SF,4.29%,38.5
51,5084722797,yurithomas,0,352.25,C Olivier-Maxence Prosper F De'Anthony Melton G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG EJ Harkless UTIL Karl-Anthony Towns,,De'Anthony Melton,SG,4.26%,40.25
51,5084890199,usta2019,0,352.25,C Karl-Anthony Towns F Olivier-Maxence Prosper G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Cam Spencer SG De'Anthony Melton UTIL EJ Harkless,,Noah Clowney,F,4.19%,21.25
53,5084644768,Kobe108 (57/150),0,351.75,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Nolan Traore SF Rayan Rupert SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Trendon Watford,PF,4.18%,17.25
54,5084773183,RichGreen4 (87/150),0,351.5,C Jaylin Williams F Gui Santos G Nolan Traore PF Danny Wolf PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Brice Sensabaugh,G,4.13%,31
54,5084909883,squirrelpatroldk (56/150),0,351.5,C Jaylin Williams F Gui Santos G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Kawhi Leonard,SF,4.13%,54.25
56,5084753599,ckk-244ayk (15/150),0,351,C Day'Ron Sharpe F Cam Spencer G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Isaiah Joe UTIL Karl-Anthony Towns,,De'Anthony Melton,F,4.11%,40.25
57,5084882327,TazMazz13 (124/150),0,350.75,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Nolan Traore SF De'Anthony Melton SG Drake Powell UTIL Karl-Anthony Towns,,Cam Spencer,F,4.04%,26
58,5084554887,invertedcheese (44/150),0,350.5,C Olivier-Maxence Prosper F Danny Wolf G Cam Spencer PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG De'Anthony Melton UTIL Karl-Anthony Towns,,Draymond Green,F,3.95%,25.5
58,5084673883,bhy101 (85/150),0,350.5,C Danny Wolf F Kyle Filipowski G Nolan Traore PF Jaylin Williams PG Javon Small SF Rayan Rupert SG Brice Sensabaugh UTIL Nikola Jokic,,Kyle Filipowski,F,3.79%,51.25
58,5084722762,kymcd14 (2/10),0,350.5,C Nikola Jokic F Jaylin Williams G Walter Clayton Jr. PF Danny Wolf PG Javon Small SF Rayan Rupert SG Cameron Payne UTIL Karl-Anthony Towns,,Shai Gilgeous-Alexander,UTIL,3.68%,75.75
61,5084644808,Kobe108 (97/150),0,350.25,C Jaylin Williams F Danny Wolf G Shai Gilgeous-Alexander PF Trendon Watford PG Javon Small SF Rayan Rupert SG Drake Powell UTIL Nikola Jokic,,Day'Ron Sharpe,C,3.29%,33.75
61,5084798901,3rd_and_schlong (85/150),0,350.25,C Nic Claxton F Jaylin Williams G De'Anthony Melton PF Danny Wolf PG Shai Gilgeous-Alexander SF John Konchar SG Cam Spencer UTIL Karl-Anthony Towns,,Isaiah Joe,SG,3.18%,26.5
63,5084813172,uhhuhbro (4/7),0,350,C Nikola Jokic F Jaylin Williams G Cam Spencer PF Danny Wolf PG Javon Small SF Rayan Rupert SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Ziaire Williams,SF,3.12%,26
63,5084872880,conradical907 (66/150),0,350,C Nikola Jokic F Danny Wolf G Walter Clayton Jr. PF Jaylin Williams PG Javon Small SF Rayan Rupert SG Cam Spencer UTIL Karl-Anthony Towns,,Cody Williams,SF,3.05%,25.75
65,5084688189,gautsid,0,349.75,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF De'Anthony Melton SG Cameron Payne UTIL Kyle Filipowski,,Kyle Filipowski,C,3.04%,51.25
65,5084740717,cameronhart23 (15/150),0,349.75,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF De'Anthony Melton SG Cameron Payne UTIL Kyle Filipowski,,Evan Mobley,C,3.00%,32
65,5084853819,TBuchananT,0,349.75,C Danny Wolf F Brice Sensabaugh G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Cameron Payne UTIL Karl-Anthony Towns,,Quinten Post,C,2.93%,19.5
68,5084543476,CJCashing (92/150),0,349.5,C Nikola Jokic F Jaylin Williams G Nolan Traore PF Olivier-Maxence Prosper PG Javon Small SF Rayan Rupert SG Cameron Payne UTIL Karl-Anthony Towns,,Brice Sensabaugh,F,2.85%,31
68,5084553417,coyoteutleyjk12,0,349.5,C Nikola Jokic F Jaylin Williams G Nolan Traore PF Olivier-Maxence Prosper PG Javon Small SF Rayan Rupert SG Cameron Payne UTIL Karl-Anthony Towns,,Adem Bona,C,2.85%,16.75
68,5084673936,bhy101 (138/150),0,349.5,C Nikola Jokic F Danny Wolf G Javon Small PF Jaylin Williams PG Cameron Payne SF De'Anthony Melton SG Drake Powell UTIL Karl-Anthony Towns,,Kyle Filipowski,PF,2.76%,51.25
68,5084753645,ckk-244ayk (61/150),0,349.5,C Day'Ron Sharpe F Danny Wolf G Walter Clayton Jr. PF Jaylin Williams PG Shai Gilgeous-Alexander SF De'Anthony Melton SG Isaiah Joe UTIL Karl-Anthony Towns,,Brice Sensabaugh,SG,2.70%,31
68,5084872824,conradical907 (10/150),0,349.5,C Nikola Jokic F Jaylin Williams G Javon Small PF Olivier-Maxence Prosper PG Nolan Traore SF Rayan Rupert SG Cameron Payne UTIL Karl-Anthony Towns,,Quentin Grimes,G,2.68%,28.25
73,5084720092,davist03,0,349.25,C Adem Bona F Dean Wade G Shai Gilgeous-Alexander PF Jaylin Williams PG Cameron Payne SF Rayan Rupert SG Cody Williams UTIL Nikola Jokic,,James Harden,PG,2.64%,37.25
74,5084441906,JMCMarq81 (12/15),0,348.5,C Karl-Anthony Towns F Danny Wolf G Shai Gilgeous-Alexander PF Jaylin Williams PG Darius Garland SF Jaylen Wells SG Landry Shamet UTIL Javon Small,,Jaylen Wells,F,2.61%,31.25
74,5084716354,tinderella (1/20),0,348.5,C Danny Wolf F Jaylin Williams G Javon Small PF Olivier-Maxence Prosper PG Shai Gilgeous-Alexander SF Jaylen Wells SG De'Anthony Melton UTIL Kyle Filipowski,,Keyonte George,G,2.52%,18
74,5084737190,sullybrochill (15/150),0,348.5,C Nikola Jokic F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Jaylen Wells SG EJ Harkless UTIL Quinten Post,,Jaylin Williams,UTIL,2.52%,57
74,5084753658,ckk-244ayk (74/150),0,348.5,C Jaylin Williams F Kawhi Leonard G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Jaylen Wells SG Jahmai Mashack UTIL Day'Ron Sharpe,,Jamal Murray,PG,2.46%,42
78,5084440173,bpcologna (119/150),0,348.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Isaiah Joe UTIL Karl-Anthony Towns,,John Konchar,SF,2.46%,25
78,5084554918,invertedcheese (75/150),0,348.25,C Nic Claxton F Danny Wolf G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Cam Spencer SG Isaiah Joe UTIL Karl-Anthony Towns,,Danny Wolf,UTIL,2.45%,32.75
78,5084597125,bgreseth (62/150),0,348.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Isaiah Joe UTIL Karl-Anthony Towns,,Cameron Payne,G,2.38%,26.5
78,5084680524,Jthayesjr (58/100),0,348.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Isaiah Joe UTIL Karl-Anthony Towns,,De'Anthony Melton,UTIL,2.37%,40.25
78,5084786086,mrgoodseats (91/150),0,348.25,C Karl-Anthony Towns F Olivier-Maxence Prosper G Shai Gilgeous-Alexander PF Jaylin Williams PG Nolan Traore SF Brice Sensabaugh SG De'Anthony Melton UTIL EJ Harkless,,Kyle Filipowski,UTIL,2.33%,51.25
78,5084909937,squirrelpatroldk (110/150),0,348.25,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Cam Spencer SG Isaiah Joe UTIL Karl-Anthony Towns,,Gregory Jackson,UTIL,2.18%,29
78,5084949805,artsycraftyromo (3/3),0,348.25,C Nikola Jokic F De'Anthony Melton G EJ Harkless PF Derrick Jones Jr. PG Shai Gilgeous-Alexander SF Rayan Rupert SG Cameron Payne UTIL Oscar Tshiebwe,,Draymond Green,PF,2.17%,25.5
85,5084410297,oxenduck (86/150),0,348,C Jaylin Williams F De'Anthony Melton G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Brice Sensabaugh SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Draymond Green,UTIL,2.15%,25.5
85,5084554958,invertedcheese (115/150),0,348,C Jaylin Williams F Brice Sensabaugh G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Jaylen Wells SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Kawhi Leonard,F,2.07%,54.25
85,5084565952,pumzz (2/2),0,348,C Nikola Jokic F Rayan Rupert G Shai Gilgeous-Alexander PF Jaylin Williams PG L.J. Cryer SF Cody Williams SG Walter Clayton Jr. UTIL Danny Wolf,,Olivier-Maxence Prosper,UTIL,2.04%,23.5
85,5084848947,hixx (23/150),0,348,C Day'Ron Sharpe F Jaylin Williams G Javon Small PF Olivier-Maxence Prosper PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Jalen Brunson,G,1.99%,46.5
89,5084673924,bhy101 (126/150),0,347.5,C Danny Wolf F Kyle Filipowski G EJ Harkless PF Jaylin Williams PG Javon Small SF John Konchar SG De'Anthony Melton UTIL Nikola Jokic,,Javon Small,UTIL,1.97%,36.75
90,5084460603,billythekidcowboyshe (2/2),0,347.25,C Day'Ron Sharpe F Jaylin Williams G Ben Saraf PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG EJ Harkless UTIL Nikola Jokic,,Kawhi Leonard,UTIL,1.88%,54.25
90,5084509171,ShaidyAdvice (24/150),0,347.25,C Nikola Jokic F Danny Wolf G EJ Harkless PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cameron Payne UTIL Quinten Post,,Isaiah Joe,G,1.88%,26.5
90,5084656447,gregr1224 (117/150),0,347.25,C Quinten Post F Gui Santos G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Jalen Brunson,PG,1.87%,46.5
90,5084909848,squirrelpatroldk (21/150),0,347.25,C Quinten Post F Gui Santos G Shai Gilgeous-Alexander PF Jaylin Williams PG Javon Small SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Jamal Murray,G,1.87%,42
94,5084449900,billsfan777 (105/150),0,347,C Olivier-Maxence Prosper F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Jaylen Wells SG Cam Spencer UTIL Karl-Anthony Towns,,Gary Payton II,SF,1.84%,16.75
94,5084527041,mbhabes (12/60),0,347,C Jaylin Williams F Kyle Filipowski G Nolan Traore PF Danny Wolf PG Shai Gilgeous-Alexander SF Rayan Rupert SG Brandin Podziemski UTIL Nic Claxton,,Drake Powell,SG,1.78%,16.75
94,5084753615,ckk-244ayk (31/150),0,347,C Jaylin Williams F Danny Wolf G Nolan Traore PF Olivier-Maxence Prosper PG Shai Gilgeous-Alexander SF Bennedict Mathurin SG Cam Spencer UTIL Karl-Anthony Towns,,Walter Clayton Jr.,UTIL,1.77%,19.5
97,5084680489,Jthayesjr (23/100),0,346.75,C Nikola Jokic F Jaylin Williams G Javon Small PF Danny Wolf PG Nolan Traore SF Jahmai Mashack SG Cam Spencer UTIL Karl-Anthony Towns,,Draymond Green,C,1.74%,25.5
97,5084733830,dacoltz (36/150),0,346.75,C Nic Claxton F Cam Spencer G Javon Small PF Jaylin Williams PG Shai Gilgeous-Alexander SF Jaylen Wells SG Cameron Payne UTIL Karl-Anthony Towns,,Cody Williams,G,1.65%,25.75
99,5084458333,billythekidcowboyshe (1/2),0,346.5,C Day'Ron Sharpe F Jaylin Williams G Drake Powell PF Danny Wolf PG Shai Gilgeous-Alexander SF Cam Spencer SG EJ Harkless UTIL Nikola Jokic,,Isaiah Jackson,UTIL,1.61%,9.25
99,5084543506,CJCashing (122/150),0,346.5,C Nic Claxton F Jaylin Williams G Nolan Traore PF Danny Wolf PG Shai Gilgeous-Alexander SF De'Anthony Melton SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Cody Williams,SG,1.57%,25.75
99,5084552346,cheddabisque (135/150),0,346.5,C Nikola Jokic F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF Jaylen Wells SG Jahmai Mashack UTIL Quinten Post,,Pat Spencer,G,1.54%,9.5
99,5084554847,invertedcheese (4/150),0,346.5,C Karl-Anthony Towns F Jaylin Williams G Javon Small PF Danny Wolf PG Shai Gilgeous-Alexander SF Jaylen Wells SG Walter Clayton Jr. UTIL Nic Claxton,,Keyonte George,UTIL,1.52%,18
99,5084554971,invertedcheese (128/150),0,346.5,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF De'Anthony Melton SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Cody Williams,F,1.47%,25.75
99,5084597069,bgreseth (6/150),0,346.5,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Jaylen Wells SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Darius Garland,PG,1.47%,40.25
99,5084597148,bgreseth (85/150),0,346.5,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Nolan Traore SF De'Anthony Melton SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Evan Mobley,F,1.47%,32
99,5084755753,winnerwilsharo (2/3),0,346.5,C Quinten Post F Jaylin Williams G Cam Spencer PF Danny Wolf PG Shai Gilgeous-Alexander SF Dean Wade SG Cameron Payne UTIL Nikola Jokic,,Donovan Mitchell,G,1.46%,33.75
99,5084798939,3rd_and_schlong (123/150),0,346.5,C Nic Claxton F Jaylin Williams G Shai Gilgeous-Alexander PF Danny Wolf PG Javon Small SF Jaylen Wells SG Walter Clayton Jr. UTIL Karl-Anthony Towns,,Keyonte George,PG,1.46%,18
