DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
41567071,Luka Doncic,PG/G/UTIL,LAL,TOR,Confirmed,11800,42.5,56.92,42.5,56.92,4.823728814,13.78,12.82449378,0,100,113.5718,226.8946,56.9217,48.125,55.8,63.5,67.5225,74.65,82.801,54.6597,45.86,53.46,61.14,65.22,72.26,80.2806,54.6597,45.86,53.46,61.14,65.22,72.26,80.2806,55.8497,47.3,54.7,62.24,66.16,73.102,80.8208,11.3582,11.3353,11.3353,11.082,31.9901,36.1989,7.18473,3.62617,6.89547,1.41927,5.4762,7.86743,1.19963,0.502567,3.58003
41567074,Jamal Murray,PG/G/UTIL,DEN,CHA,Confirmed,9800,21.75,51.47,21.75,51.47,5.252040816,27.89,22.28086028,0,100,111.3787,225.6859,51.466,42.75,50.2,57.7,61.815,68.7,76.15,50.0886,41.3,48.72,56.44,60.62,67.28,75.1,50.0886,41.3,48.72,56.44,60.62,67.28,75.1,50.7173,42.14,49.4,56.855,60.82,67.52,74.7806,11.1767,11.2236,11.2236,10.9391,28.3903,36.0278,7.77663,3.1951,4.24813,1.05227,3.19587,8.50353,1.35053,0.3949,2.64757
41567080,Deni Avdija,PG/SF/F/G/UTIL,POR,SAC,Confirmed,9500,53.5,47.59,53.5,47.59,5.009473684,23.57,19.96931846,0,100,116.2278,230.5666,47.5923,39.3,46.5,53.825,57.65,64.25,71.851,46.5283,38.16,45.5,53.02,56.98,63.82,71.6216,46.5283,38.16,45.5,53.02,56.98,63.82,71.6216,47.5506,39.37,46.52,53.8,57.66,64.4,71.9014,10.7007,10.9956,10.9956,10.709,23.2154,34.7518,6.08957,2.4475,7.36037,1.66047,5.6999,6.73173,1.39497,0.866367,3.32907
41567085,Alperen Sengun,PF/C/F/UTIL,HOU,NOP,Confirmed,9400,47,46.65,47,46.65,4.962765957,18.4,16.56319057,0,100,123.436,233.436,46.6548,39.55,45.8,52.7,56.4,63.2,70.551,46.6769,39.16,45.88,52.98,57.04,63.98,71.482,46.6769,39.16,45.88,52.98,57.04,63.98,71.482,47.3002,39.82,46.54,53.48,57.42,64.28,71.6028,10.0945,10.4965,10.4965,10.3018,22.5352,31.7431,8.4306,0.6581,8.12655,1.70935,6.4172,6.90975,1.22465,0.7404,2.41755
41567095,Kevin Durant,SG/SF/F/G/UTIL,HOU,NOP,Confirmed,8900,38.5,44.7,38.5,44.7,5.02247191,24.92,20.75546489,0,100,123.436,233.436,44.7011,38.1,44.75,51.45,55.35,62.05,69.451,43.4054,36.7,43.32,50.46,54.28,61.103,68.5612,43.4054,36.7,43.32,50.46,54.28,61.103,68.5612,44.6004,38,44.56,51.4,55.2,61.84,69.2406,10.1463,10.2515,10.2515,10.0718,28.0142,34.9824,7.87365,2.4432,4.40945,0.87505,3.5344,5.4558,0.83955,0.917,3.0958
41567077,Scottie Barnes,PF/F/UTIL,TOR,LAL,Confirmed,9700,38.75,43.95,38.75,43.95,4.530927835,3.61,4.696402942,0,100,113.3228,226.8946,43.9488,37.5,44.35,51,54.65,61,67.5015,43.6019,37.1,44.02,51.14,54.98,61.44,68.7404,43.6019,37.1,44.02,51.14,54.98,61.44,68.7404,44.4222,38,44.82,51.74,55.42,61.602,68.6206,10.0162,10.4393,10.4393,10.1819,20.5288,34.6873,6.46603,1.5498,8.83207,2.21583,6.61623,5.6565,1.34583,1.09087,2.78637
41567089,LeBron James,PF/F/UTIL,LAL,TOR,Confirmed,9100,43,41.41,43,41.41,4.550549451,3.67,4.599580541,0,100,113.5718,226.8946,41.4124,32.65,38.95,45.6,49.1,55.1,62.5,40.2225,31.39,37.82,44.5,48.069,54.24,61.62,40.2225,31.39,37.82,44.5,48.069,54.24,61.62,41.2623,32.62,38.92,45.42,48.869,54.883,62.04,9.53969,9.72156,9.72156,9.48678,21.9233,32.0415,6.05137,1.9312,5.1784,1.0698,4.1086,5.50637,0.950467,0.608567,3.02097
41567125,Brandon Ingram,SG/G/UTIL,TOR,LAL,Confirmed,8000,44.5,40.14,44.5,40.14,5.0175,19.46,17.26591343,0,100,113.3228,226.8946,40.1352,34.025,40.55,47.2,50.85,56.95,63.9,38.989,32.68,39.5,46.5,50.1,56.26,63.6014,38.989,32.68,39.5,46.5,50.1,56.26,63.6014,40.0164,33.84,40.44,47.16,50.76,56.86,63.72,9.86947,10.1018,10.1018,9.85067,25.0272,34.2685,7.45063,1.8598,6.01413,1.4895,4.52463,3.54367,1.07177,0.5944,2.962
41567100,Amen Thompson,PG/G/UTIL,HOU,NOP,Confirmed,8700,42,39.13,42,39.13,4.497701149,5.99,6.684119186,0,100,123.436,233.436,39.1278,31.95,38.15,44.5,47.75,53.45,60.4,40.2548,32.68,39.16,45.9,49.42,55.942,62.8032,40.2548,32.68,39.16,45.9,49.42,55.942,62.8032,40.4278,32.98,39.44,45.86,49.34,55.5,62.3606,9.26807,9.92073,9.92073,9.64732,18.4463,34.0431,7.1339,0.45645,5.8995,1.25685,4.64265,5.3411,1.74765,0.88405,2.11825
41567111,Nikola Vucevic,C/UTIL,CHI,BKN,Confirmed,8300,43.25,38.97,43.25,38.97,4.695180723,7.07,7.879610053,0,100,114.809,224.5233,38.9689,34.025,39.95,46.1,49.35,55.3,61.4525,38.4454,33.26,39.42,45.68,49.1,55.223,61.6204,38.4454,33.26,39.42,45.68,49.1,55.223,61.6204,38.8566,33.76,39.86,45.955,49.3,55.263,61.501,8.99122,9.1906,9.1906,9.00483,18.4296,32.1464,5.98867,1.55173,9.6403,2.19523,7.44507,4.39023,0.7774,0.757333,1.58557
41567128,Peyton Watson,SF/PF/F/UTIL,DEN,CHA,Confirmed,7900,23,38.62,23,38.62,4.888607595,8.38,8.853655691,0,100,111.3787,225.6859,38.6237,31.675,38.2,44.8,48.7,55.0075,62.5035,38.7154,31.46,38.28,45.12,49.16,55.86,63.8008,38.7154,31.46,38.28,45.12,49.16,55.86,63.8008,39.0885,32,38.64,45.38,49.36,55.86,63.82,9.90539,10.2817,10.2817,10.0607,21.4764,34.5459,6.26707,1.9218,7.43307,1.79707,5.636,1.90113,1.1955,1.19313,1.92477
41567119,LaMelo Ball,PG/G/UTIL,CHA,DEN,Confirmed,8100,26.75,38.28,26.75,38.28,4.725925926,7.45,7.92362592,0,100,114.3072,225.6859,38.2783,31,37.1,43.75,47.1,53.65,60.6015,36.5319,29.24,35.4,41.88,45.36,51.823,58.863,36.5319,29.24,35.4,41.88,45.36,51.823,58.863,37.3321,30.24,36.21,42.58,45.96,52.142,59.1006,9.51311,9.48135,9.48135,9.19718,19.4635,25.5495,3.5571,3.2028,4.50777,1.03087,3.4769,6.1261,1.2042,0.299333,2.887
41567122,Zion Williamson,PF/F/UTIL,NOP,HOU,Confirmed,8100,36.5,37.95,33.75,37.95,4.685185185,6.18,6.857584372,0,100,110,233.436,37.9508,30,36.4,43.4,46.9,53.555,61.35,37.5805,29.34,36.12,43.54,47.346,54.4,62.0032,37.5805,29.34,36.12,43.54,47.346,54.4,62.0032,38.857,30.7,37.32,44.49,48.34,55.02,63.041,9.76978,10.363,10.363,10.1014,22.4968,30.1125,8.0693,0.1538,5.5339,1.6282,3.9057,3.6895,1.11455,0.7038,3.5745
41567136,Shaedon Sharpe,SG/G/UTIL,POR,SAC,Confirmed,7500,36.75,37.87,36.75,37.87,5.049333333,24.16,21.18533618,0,100,116.2278,230.5666,37.8699,31.15,37.85,44.725,48.65,55.15,62.9015,36.8533,30.2,36.82,43.78,47.82,54.6,61.9204,36.8533,30.2,36.82,43.78,47.82,54.6,61.9204,37.3066,30.74,37.3,44.06,47.84,54.38,61.3416,10.0311,10.1081,10.1081,9.80342,23.1174,32.5722,5.72957,2.93283,4.4582,1.002,3.4562,3.5195,1.5549,0.380367,2.37757
41567116,Russell Westbrook,PG/G/UTIL,SAC,POR,Confirmed,8200,43.75,36.9,43.75,36.9,4.5,6.26,6.873026492,0,100,114.3388,230.5666,36.8989,30.5,36.6,42.95,46.35,52.3575,59.251,35.8952,29.32,35.66,42.16,45.76,52.12,58.8418,35.8952,29.32,35.66,42.16,45.76,52.12,58.8418,36.8955,30.58,36.72,42.92,46.429,52.44,59.2204,9.24483,9.59748,9.59748,9.22197,16.8479,30.1992,4.20453,1.7536,5.6452,1.20383,4.44137,6.63477,1.59333,0.376133,3.6135
41567113,Trey Murphy III,SG/G/UTIL,NOP,HOU,Confirmed,8300,35.25,36.53,35.25,36.53,4.401204819,3.7,4.19704076,0,100,110,233.436,36.5348,27.9,34.75,41.8,45.9,53.155,62.7,35.5758,27,33.7,40.82,44.88,52.163,60.8226,35.5758,27,33.7,40.82,44.88,52.163,60.8226,35.6308,27.36,33.84,40.68,44.68,51.94,60.4822,10.5192,10.4142,10.4142,10.1301,19.3293,34.5812,2.68665,3.6735,4.744,1.40415,3.33985,3.29265,1.53815,0.4489,1.6848
41567150,Brandon Miller,SF/F/UTIL,CHA,DEN,Confirmed,6800,31,36.35,31,36.35,5.345588235,37.94,31.23780859,0,100,114.3072,225.6859,36.3522,29.3,35.55,41.95,45.7,51.7,58.6,35.4963,28.46,34.67,41.1,44.82,50.92,58.1204,35.4963,28.46,34.67,41.1,44.82,50.92,58.1204,35.989,29.16,35.14,41.455,45.02,51.102,57.7404,9.40904,9.45563,9.45563,9.23448,20.5803,31.6599,4.10337,3.26097,4.01097,0.8868,3.12417,3.7506,1.08373,0.921867,2.0959
41567160,Donovan Clingan,C/UTIL,POR,SAC,Confirmed,6600,50.25,34.08,50.25,34.08,5.163636364,24.81,21.78542352,0,100,116.2278,230.5666,34.0788,28.25,34.25,40.25,43.7,49.6,56.65,35.276,28.84,35.36,41.96,45.62,52.163,60.1024,35.276,28.84,35.36,41.96,45.62,52.163,60.1024,35.5565,29.3,35.6,42.05,45.76,52.185,60.081,8.9543,9.77606,9.77606,9.58924,11.5034,29.1153,3.81333,0.706033,11.0409,2.3873,8.6536,2.46933,1.10943,1.81563,1.61863
41567157,Coby White,SG/G/UTIL,CHI,BKN,Confirmed,6700,40.5,33.67,40.5,33.67,5.025373134,20.19,18.08809721,0,100,114.809,224.5233,33.6705,27.65,33.5,39.35,42.6,48.6,55.201,32.2231,26.16,32,37.78,41.1,46.842,53.6804,32.2231,26.16,32,37.78,41.1,46.842,53.6804,32.8333,26.9,32.6,38.22,41.48,47.14,53.66,8.69328,8.5938,8.5938,8.376,17.5092,32.0891,3.7525,2.63247,3.69043,0.842733,2.8477,6.08177,0.829933,0.2269,2.0494
41567144,Miles Bridges,PF/F/UTIL,CHA,DEN,Confirmed,6900,13,33.66,13,33.66,4.87826087,12.62,12.49420879,0,100,114.3072,225.6859,33.6576,27.35,33.1,39,42.4,48.155,54.1525,32.7399,26.48,32.2,38.26,41.58,47.38,53.66,32.7399,26.48,32.2,38.26,41.58,47.38,53.66,33.2791,27.23,32.77,38.68,41.929,47.643,53.641,8.64906,8.7194,8.7194,8.52323,17.7467,32.5961,4.4028,2.0557,6.07397,1.35157,4.7224,3.48793,0.7806,0.589767,1.86133
41567220,Jalen Smith,PF/C/F/UTIL,CHI,BKN,Confirmed,5800,35,33.19,35,33.19,5.722413793,37.91,31.19672714,0,100,114.809,224.5233,33.1892,27.1,32.7,38.5,41.9,47.4,53.801,32.89,26.74,32.42,38.395,41.72,47.52,54.28,32.89,26.74,32.42,38.395,41.72,47.52,54.28,33.269,27.24,32.8,38.68,41.98,47.7,54.2,8.46759,8.69097,8.69097,8.56858,14.8072,28.7682,3.90047,1.59567,9.92891,2.3798,7.54913,1.52877,0.5151,1.1458,1.2641
41567139,Immanuel Quickley,PG/G/UTIL,TOR,LAL,Confirmed,7100,25.25,32.67,25.25,32.67,4.601408451,8.9,9.108642941,0,100,113.3228,226.8946,32.6727,26.15,32.05,38.3,41.55,47.55,54.85,31.5427,25.08,31.01,37.1,40.56,46.36,53.1206,31.5427,25.08,31.01,37.1,40.56,46.36,53.1206,31.9088,25.62,31.32,37.36,40.6,46.16,52.821,8.97175,8.89909,8.89909,8.64192,16.5085,31.579,2.86573,2.686,3.28777,0.825367,2.4624,5.7467,1.14113,0.193367,1.7968
41567172,Kon Knueppel,SG/G/UTIL,CHA,DEN,Confirmed,6400,25.5,32.53,25.5,32.53,5.0828125,22.07,19.79440466,0,100,114.3072,225.6859,32.5299,26.4,32.3,38.15,41.8,47.5,53.85,30.7349,24.68,30.5,36.395,39.82,45.56,51.761,30.7349,24.68,30.5,36.395,39.82,45.56,51.761,31.6099,25.68,31.32,37.12,40.46,46.04,52.1808,8.85538,8.7168,8.7168,8.53566,19.0231,31.9531,4.15397,2.67647,4.96713,1.10547,3.86167,3.41997,0.598833,0.3745,2.34377
41567183,Nic Claxton,C/UTIL,BKN,CHI,Confirmed,6300,29.75,31.02,29.75,31.02,4.923809524,13.68,13.28205258,0,100,109.7143,224.5233,31.0218,24.8,30,35.4,38.5,43.9,50.251,32.3035,25.36,31.08,37.095,40.38,46.325,53.4204,32.3035,25.36,31.08,37.095,40.38,46.325,53.4204,32.5277,25.76,31.34,37.14,40.48,46.26,53.4212,7.98119,8.76266,8.76266,8.57526,11.559,28.765,4.94973,0.0776,7.68137,1.5876,6.09377,3.46293,0.832367,1.41567,1.33247
41567169,Jabari Smith Jr.,PF/F/UTIL,HOU,NOP,Confirmed,6500,47,31.02,47,31.02,4.772307692,11.37,11.44055172,0,100,123.436,233.436,31.0193,24.5,29.85,35.7,39.2,44.65,51.751,30.2558,23.56,29.02,34.98,38.22,43.762,50.68,30.2558,23.56,29.02,34.98,38.22,43.762,50.68,30.6144,24.06,29.42,35.22,38.46,43.802,50.3806,8.40727,8.38482,8.38482,8.23849,16.4456,33.2267,3.4786,2.39755,6.46175,1.38585,5.0759,1.61885,0.6134,0.7697,1.3138
41567106,Domantas Sabonis,C/UTIL,SAC,POR,,8600,18,30.8,18,30.8,3.581395349,0.02,0.049721632,0,100,114.3388,230.5666,30.8015,24.4,30.1,35.75,38.9,44.45,50.65,30.2884,23.76,29.5,35.16,38.589,44.502,50.941,30.2884,23.76,29.5,35.16,38.589,44.502,50.941,30.8322,24.46,30,35.72,39,44.68,51.0006,8.31703,8.53977,8.53977,8.37592,13.5077,21.9081,4.53807,0.531333,8.38933,1.75377,6.63557,3.25073,0.6516,0.378667,1.81303
41567132,DeMar DeRozan,SF/PF/F/UTIL,SAC,POR,Confirmed,7600,31.5,30.77,31.5,30.77,4.048684211,0.74,1.106797116,0,100,114.3388,230.5666,30.767,24.5,29.9,35.8,38.9,44.55,50.65,31.4454,24.58,30.54,36.735,40.12,46.08,53.0006,31.4454,24.58,30.54,36.735,40.12,46.08,53.0006,31.5139,24.98,30.6,36.72,39.92,45.682,52.38,8.34182,8.88832,8.88832,8.56636,19.6273,33.3082,6.05027,0.7739,2.2614,0.478733,1.78267,2.96563,1.47383,0.4577,1.69953
41567190,Matas Buzelis,PF/F/UTIL,CHI,BKN,Confirmed,6100,35.25,30.48,35.25,30.48,4.996721311,16.92,16.15763095,0,100,114.809,224.5233,30.4843,23.9,29.45,35.35,38.75,44.5,51.55,29.798,23.14,28.76,34.68,38.16,43.882,50.8604,29.798,23.14,28.76,34.68,38.16,43.882,50.8604,30.2909,23.73,29.36,35.08,38.5,44.18,51.24,8.61086,8.69119,8.69119,8.54145,15.9093,28.0934,3.57093,2.1297,5.7615,1.37253,4.38897,2.37023,0.625333,0.838733,1.63607
41567178,Toumani Camara,SG/SF/F/G/UTIL,POR,SAC,Confirmed,6200,25.75,29.64,25.75,29.64,4.780645161,16.88,15.98210889,0,100,116.2278,230.5666,29.6402,24.65,30.75,36.75,40.1,46.2,52.45,30.4362,24.98,31.52,37.81,41.42,47.683,55.1014,30.4362,24.98,31.52,37.81,41.42,47.683,55.1014,30.3052,25.14,31.4,37.48,40.926,46.92,53.9012,9.02675,9.57221,9.57221,9.19784,14.9745,34.5291,3.34553,2.0267,5.3051,1.23923,4.06587,2.2101,1.9694,0.9295,1.71107
41567147,Zach LaVine,SG/G/UTIL,SAC,POR,Confirmed,6800,22.5,29.4,22.5,29.4,4.323529412,4.03,4.527391787,0,100,114.3388,230.5666,29.4028,23.45,29.1,35.3,38.55,44.65,51.2515,28.0154,21.88,27.8,33.98,37.22,43.04,49.6,28.0154,21.88,27.8,33.98,37.22,43.04,49.6,28.8104,22.94,28.62,34.64,37.78,43.62,49.7406,8.78555,8.78734,8.78734,8.53627,21.014,33.2574,4.24053,2.73287,3.00363,0.624833,2.3788,1.27783,0.905067,0.4777,2.56543
41567142,Derik Queen,C/UTIL,NOP,HOU,Confirmed,7000,28.5,29.29,28.5,29.29,4.184285714,0.65,0.917743703,0,100,110,233.436,29.2912,21.45,26.6,32.25,35.25,40.6,48.0515,29.4844,21.22,26.74,32.575,35.7,41.58,49.3212,29.4844,21.22,26.74,32.575,35.7,41.58,49.3212,29.8806,21.86,27.14,32.87,35.86,41.56,49.1004,7.99051,8.42679,8.42679,8.21723,8.9213,26.3657,2.76985,0.6692,7.2567,2.13525,5.12145,4.1474,0.9901,0.71665,1.8271
41567206,Deandre Ayton,C/UTIL,LAL,TOR,Confirmed,5900,46.25,28.97,46.25,28.97,4.910169492,11.38,11.38878778,0,100,113.5718,226.8946,28.9672,22.75,27.85,32.95,35.9,40.9,47.3015,29.087,22.52,27.88,33.34,36.52,41.88,48.5804,29.087,22.52,27.88,33.34,36.52,41.88,48.5804,29.5938,23.1,28.32,33.74,36.8,41.96,48.5204,7.66623,8.12376,8.12376,7.95329,13.0411,29.9839,5.4299,0.197467,8.97857,1.79307,7.1855,0.947632,0.811833,0.742533,1.7557
41567254,Noah Clowney,PF/F/UTIL,BKN,CHI,Confirmed,5200,26.5,28.88,26.5,28.88,5.553846154,33.06,29.28076932,0,100,109.7143,224.5233,28.8784,22.95,28.65,34.7,37.8,43.6,50.5,28.1195,22.24,27.98,34,37.2,43.06,49.6004,28.1195,22.24,27.98,34,37.2,43.06,49.6004,28.6463,22.8,28.48,34.44,37.529,43.26,49.801,8.61142,8.67202,8.67202,8.5024,16.7625,29.9768,3.92507,2.18353,4.4977,1.0042,3.4935,2.36963,0.622133,0.787933,1.68783
41567211,Caleb Love,PG/G/UTIL,POR,SAC,,5800,11.5,27.6,11.5,27.6,4.75862069,11.2,11.10127208,0,100,116.2278,230.5666,27.6017,22.4,27.75,33.35,36.615,42.2,48.551,26.033,20.86,26.18,31.83,34.98,40.44,46.8206,26.033,20.86,26.18,31.83,34.98,40.44,46.8206,26.8987,21.86,27.08,32.5,35.62,41.042,47.4208,8.20076,8.11767,8.11767,7.94459,13.7314,26.3924,3.1394,1.8004,5.55553,1.31907,4.23647,4.11843,0.466133,0.2283,2.11147
41567196,Collin Murray-Boyles,PF/C/F/UTIL,TOR,LAL,Confirmed,6000,33.25,27.58,33.25,27.58,4.596666667,4.98,5.554063271,0,100,113.3228,226.8946,27.5818,19.875,24.65,29.7,32.45,37.35,43.351,28.1179,20.04,24.98,30.3,33.34,38.58,44.5204,28.1179,20.04,24.98,30.3,33.34,38.58,44.5204,27.9884,20.14,24.94,30.1,33.06,38.2,43.82,7.25296,7.65906,7.65906,7.41077,9.16203,30.4021,2.6575,0.877933,8.08513,2.02077,6.06437,1.49077,1.1578,0.613267,1.01833
41567366,Danny Wolf,PF/C/F/UTIL,BKN,CHI,Confirmed,3800,22.75,27.51,22.75,27.51,7.239473684,61.58,51.3442452,0,100,109.7143,224.5233,27.5102,22.55,28.275,34.225,37.55,43.75,50.0015,26.2809,21.24,27,33.2,36.68,42.68,49.48,26.2809,21.24,27,33.2,36.68,42.68,49.48,27.3386,22.44,28.06,34.04,37.36,43.2,49.72,8.60811,8.85631,8.85631,8.53534,13.3298,26.5468,3.10627,1.70823,7.3367,1.54497,5.79173,2.4211,1.0054,0.5569,3.00013
