Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
24,5046589483,247birdgang,0,306,C Joel Embiid F Moses Moody G Cade Cunningham PF Dominick Barlow PG Tyrese Maxey SF Kelly Oubre Jr. SG Will Richard UTIL Quinten Post,,Danny Wolf,PF,13.39%,17
24,5046592188,texasnumbercruncher (112/150),0,306,C Quinten Post F Moses Moody G Brandin Podziemski PF Tobias Harris PG Tyrese Maxey SF Jaylen Brown SG Derrick White UTIL Buddy Hield,,Will Richard,UTIL,11.79%,25.75
26,5047078782,idlove2win (130/150),0,305.75,C Nic Claxton F Al Horford G Brandin Podziemski PF Tobias Harris PG Tyrese Maxey SF Kelly Oubre Jr. SG Moses Moody UTIL Cade Cunningham,,Michael Porter Jr.,SF,11.37%,40
26,5047086662,Yeahrightfoo (7/8),0,305.75,C Mark Williams F Moses Moody G Tyrese Maxey PF Jay Huff PG Cade Cunningham SF Kelly Oubre Jr. SG Grayson Allen UTIL Brandin Podziemski,,Buddy Hield,SF,11.28%,28
28,5046921567,mattels1991,0,305.5,C Quinten Post F Andrew Wiggins G Collin Gillespie PF Pascal Siakam PG Tyrese Maxey SF Jaime Jaquez Jr. SG Kelly Oubre Jr. UTIL Tobias Harris,,Devin Booker,PG,10.70%,34
28,5047068569,gregr1224 (131/150),0,305.5,C Jalen Duren F Buddy Hield G Stephen Curry PF Dillon Brooks PG Tyrese Maxey SF Grayson Allen SG Kelly Oubre Jr. UTIL Quinten Post,,VJ Edgecombe,UTIL,10.50%,21.75
30,5046934653,McLongrod (14/150),0,305.25,C Nic Claxton F Buddy Hield G Andrew Nembhard PF Jay Huff PG Tyrese Maxey SF Jaylen Brown SG Kelly Oubre Jr. UTIL Quinten Post,,Mark Williams,C,10.13%,35
31,5046923061,nerdytenor (76/150),0,305,C Quinten Post F Jaime Jaquez Jr. G Tyrese Maxey PF Tobias Harris PG Andrew Nembhard SF Jaylen Brown SG Moses Moody UTIL Davion Mitchell,,Aaron Nesmith,F,10.06%,25.25
31,5047020913,McDookatron,0,305,C Joel Embiid F Buddy Hield G Stephen Curry PF Jay Huff PG Tyrese Maxey SF Kelly Oubre Jr. SG Will Richard UTIL Brandin Podziemski,,Royce O'Neale,F,9.00%,22.25
31,5047035621,ddry (123/150),0,305,C Jay Huff F Jaylen Brown G Brandin Podziemski PF Tobias Harris PG Tyrese Maxey SF Kelly Oubre Jr. SG Grayson Allen UTIL Davion Mitchell,,Jalen Duren,UTIL,8.97%,32.25
34,5046596940,JBCJBCJBC (75/150),0,304.75,C Mark Williams F Jaime Jaquez Jr. G Cade Cunningham PF Jay Huff PG Tyrese Maxey SF Kelly Oubre Jr. SG Moses Moody UTIL Brandin Podziemski,,Jaylen Brown,SF,8.47%,51.25
35,5046979923,anshuld95 (56/75),0,304.25,C Joel Embiid F Buddy Hield G Nolan Traore PF Pascal Siakam PG Tyrese Maxey SF Grayson Allen SG Collin Gillespie UTIL Quinten Post,,Tyrese Martin,PG,8.18%,14.25
36,5046597000,JBCJBCJBC (135/150),0,304,C Nic Claxton F Jaime Jaquez Jr. G Brandin Podziemski PF Tobias Harris PG Tyrese Maxey SF Kelly Oubre Jr. SG Moses Moody UTIL Stephen Curry,,Jordan Goodwin,SG,7.49%,9.5
37,5046416521,dyukihiro001 (2/4),0,303.75,C Joel Embiid F Moses Moody G Andrew Nembhard PF Al Horford PG Tyrese Maxey SF Jaime Jaquez Jr. SG Grayson Allen UTIL Brandin Podziemski,,Pelle Larsson,SG,7.00%,19.75
37,5047072408,mosioatunya (22/33),0,303.75,C Joel Embiid F Jaime Jaquez Jr. G Tyrese Maxey PF Al Horford PG Andrew Nembhard SF Grayson Allen SG Moses Moody UTIL Brandin Podziemski,,Neemias Queta,C,6.69%,28.5
39,5046900139,dannyoms (40/150),0,303.5,C Mark Williams F Andrew Wiggins G Andrew Nembhard PF Dillon Brooks PG Tyrese Maxey SF Jaime Jaquez Jr. SG Kelly Oubre Jr. UTIL Brandin Podziemski,,Dillon Brooks,PF,5.75%,39.25
40,5046692749,SeanGeezy (10/30),0,302.75,C Joel Embiid F Dillon Brooks G Brandin Podziemski PF Jay Huff PG Tyrese Maxey SF Moses Moody SG Jaime Jaquez Jr. UTIL Neemias Queta,,Quentin Grimes,SG,5.53%,11.75
40,5047020770,ckk-244ayk (8/150),0,302.75,C Mark Williams F Jay Huff G Cade Cunningham PF Pascal Siakam PG Tyrese Maxey SF Buddy Hield SG Will Richard UTIL Quinten Post,,Oso Ighodaro,UTIL,4.86%,10.5
42,5046571215,ahmaad73 (1/6),0,302.5,C Joel Embiid F Ausar Thompson G Collin Gillespie PF Andrew Wiggins PG Tyrese Maxey SF Kelly Oubre Jr. SG Terance Mann UTIL Quinten Post,,Sam Hauser,PF,4.62%,25.75
42,5046577215,wwilder73 (1/20),0,302.5,C Joel Embiid F Buddy Hield G Brandin Podziemski PF Dillon Brooks PG Tyrese Maxey SF Michael Porter Jr. SG Gary Payton II UTIL Quinten Post,,Tobias Harris,PF,4.33%,33.25
42,5046583977,tinderella (4/4),0,302.5,C Joel Embiid F Buddy Hield G Brandin Podziemski PF Dillon Brooks PG Tyrese Maxey SF Michael Porter Jr. SG Gary Payton II UTIL Quinten Post,,Derrick White,SG,3.72%,26.25
42,5047068465,gregr1224 (27/150),0,302.5,C Joel Embiid F Buddy Hield G Brandin Podziemski PF Dillon Brooks PG Tyrese Maxey SF Michael Porter Jr. SG Gary Payton II UTIL Quinten Post,,Collin Gillespie,G,3.47%,41.75
46,5046648479,fjbourne (110/150),0,302.25,C Nic Claxton F Al Horford G Tyrese Maxey PF Pascal Siakam PG Andrew Nembhard SF Kelly Oubre Jr. SG Moses Moody UTIL Brandin Podziemski,,Terance Mann,SF,3.24%,27.5
47,5046509020,lethuima (128/150),0,302,C Quinten Post F Jaime Jaquez Jr. G Cade Cunningham PF Royce O'Neale PG Tyrese Maxey SF Ausar Thompson SG Kelly Oubre Jr. UTIL Brandin Podziemski,,Drake Powell,G,3.12%,17.75
48,5046358639,pgk8 (12/20),0,301.75,C Quinten Post F Dillon Brooks G Brandin Podziemski PF Jay Huff PG Tyrese Maxey SF Aaron Nesmith SG Grayson Allen UTIL Stephen Curry,,Duncan Robinson,UTIL,2.81%,28.25
48,5046590885,bgreseth (94/150),0,301.75,C Mark Williams F Moses Moody G Tyrese Maxey PF Jay Huff PG Andrew Nembhard SF Michael Porter Jr. SG Kelly Oubre Jr. UTIL Brandin Podziemski,,Dominick Barlow,PF,2.77%,23.75
48,5046804889,tkjosen,0,301.75,C Mark Williams F Moses Moody G Tyrese Maxey PF Jay Huff PG Andrew Nembhard SF Michael Porter Jr. SG Kelly Oubre Jr. UTIL Brandin Podziemski,,Anfernee Simons,PG,2.63%,14.25
51,5046994227,Skele1 (4/5),0,301.5,C Neemias Queta F Terance Mann G Andrew Nembhard PF Pascal Siakam PG Tyrese Maxey SF Kelly Oubre Jr. SG Collin Gillespie UTIL Moses Moody,,Payton Pritchard,PG,2.30%,25.75
51,5047069688,squirrelpatroldk (49/150),0,301.5,C Quinten Post F Buddy Hield G Brandin Podziemski PF Andrew Wiggins PG Tyrese Maxey SF Jaylen Brown SG Moses Moody UTIL Jimmy Butler,,T.J. McConnell,G,2.15%,17.5
53,5046465095,austinturner773 (72/150),0,301.25,C Mark Williams F Norman Powell G Brandin Podziemski PF Jay Huff PG Tyrese Maxey SF Michael Porter Jr. SG Kelly Oubre Jr. UTIL Quinten Post,,Ziaire Williams,F,2.15%,24.5
53,5046524334,anshuld95 (43/75),0,301.25,C Mark Williams F Pascal Siakam G Andrew Nembhard PF Jay Huff PG Tyrese Maxey SF Jaime Jaquez Jr. SG Kelly Oubre Jr. UTIL Quinten Post,,Johnny Furphy,SF,2.15%,8.25
53,5046558001,cheddabisque (80/150),0,301.25,C Nic Claxton F Al Horford G Brandin Podziemski PF Dillon Brooks PG Tyrese Maxey SF Jaime Jaquez Jr. SG Devin Booker UTIL Quinten Post,,Ryan Dunn,PF,1.87%,5.75
53,5046954386,BubbaAKAChris,0,301.25,C Neemias Queta F Moses Moody G Tyrese Maxey PF Danny Wolf PG Cade Cunningham SF Kelly Oubre Jr. SG Collin Gillespie UTIL Brandin Podziemski,,Isaiah Jackson,C,1.43%,1.25
53,5047000777,dd625 (11/11),0,301.25,C Mark Williams F Norman Powell G Kelly Oubre Jr. PF Dillon Brooks PG Tyrese Maxey SF Michael Porter Jr. SG Will Richard UTIL Quinten Post,,Caris LeVert,SG,1.16%,8.75
58,5046579304,jpm11 (97/150),0,301,C Joel Embiid F Aaron Nesmith G Brandin Podziemski PF Andrew Wiggins PG Tyrese Maxey SF Kelly Oubre Jr. SG Jaime Jaquez Jr. UTIL Quinten Post,,Kel'el Ware,C,1.12%,23
59,5046473040,OneDropKing (51/150),0,300.75,C Quinten Post F Pascal Siakam G Tyrese Maxey PF Jay Huff PG Andrew Nembhard SF Aaron Nesmith SG Kelly Oubre Jr. UTIL Brandin Podziemski,,Nikola Jovic,UTIL,1.11%,5
59,5046934731,McLongrod (92/150),0,300.75,C Quinten Post F Jimmy Butler G Andrew Nembhard PF Pascal Siakam PG Tyrese Maxey SF Moses Moody SG Will Richard UTIL Brandin Podziemski,,Ausar Thompson,SF,1.10%,28.25
61,5046560782,chrisspags (5/20),0,300.5,C Nic Claxton F Tobias Harris G Kelly Oubre Jr. PF Dillon Brooks PG Tyrese Maxey SF Jimmy Butler SG Moses Moody UTIL Brandin Podziemski,,Ronald Holland II,UTIL,1.06%,11.5
61,5046689138,ThatStunna (6/20),0,300.5,C Quinten Post F Moses Moody G Cade Cunningham PF Pascal Siakam PG Tyrese Maxey SF Kelly Oubre Jr. SG Gary Payton II UTIL Brandin Podziemski,,Kasparas Jakucionis,PG,0.92%,6
61,5046723883,skijmb (36/150),0,300.5,C Joel Embiid F Dillon Brooks G Andrew Nembhard PF Noah Clowney PG Tyrese Maxey SF Kelly Oubre Jr. SG Will Richard UTIL Quinten Post,,Isaiah Stewart,PF,0.77%,15.75
61,5047072416,mosioatunya (30/33),0,300.5,C Quinten Post F Moses Moody G Cade Cunningham PF Pascal Siakam PG Tyrese Maxey SF Kelly Oubre Jr. SG Gary Payton II UTIL Brandin Podziemski,,Andre Drummond,C,0.77%,0
65,5046577784,invertedcheese (131/150),0,300.25,C Mark Williams F Buddy Hield G Brandin Podziemski PF Jimmy Butler PG Tyrese Maxey SF Moses Moody SG Kelly Oubre Jr. UTIL Stephen Curry,,Jalen Wilson,PF,0.56%,6
65,5046590725,westonselman (138/150),0,300.25,C Quinten Post F Norman Powell G Cade Cunningham PF Royce O'Neale PG Tyrese Maxey SF Kelly Oubre Jr. SG Moses Moody UTIL Brandin Podziemski,,Jarace Walker,SF,0.54%,20.75
65,5046736317,venus44 (5/5),0,300.25,C Quinten Post F Tobias Harris G Stephen Curry PF Jay Huff PG Tyrese Maxey SF Grayson Allen SG Kelly Oubre Jr. UTIL Andrew Nembhard,,Luka Garza,C,0.47%,19
65,5046967659,aarondp987 (57/150),0,300.25,C Joel Embiid F Andrew Wiggins G Tyrese Maxey PF Al Horford PG Andrew Nembhard SF Moses Moody SG Kelly Oubre Jr. UTIL Brandin Podziemski,,Trayce Jackson-Davis,C,0.43%,10.75
65,5046996931,LukeActon (1/2),0,300.25,C Joel Embiid F Moses Moody G Tyrese Maxey PF Al Horford PG Andrew Nembhard SF Aaron Nesmith SG Kelly Oubre Jr. UTIL Brandin Podziemski,,Javonte Green,PF,0.33%,6.75
65,5047078774,idlove2win (122/150),0,300.25,C Joel Embiid F Andrew Wiggins G Tyrese Maxey PF Al Horford PG Andrew Nembhard SF Kelly Oubre Jr. SG Moses Moody UTIL Brandin Podziemski,,Jonathan Kuminga,F,0.28%,0
65,5047105861,narendra22 (14/150),0,300.25,C Joel Embiid F Andrew Wiggins G Tyrese Maxey PF Al Horford PG Andrew Nembhard SF Kelly Oubre Jr. SG Moses Moody UTIL Brandin Podziemski,,Ben Sheppard,SG,0.28%,8.25
72,5046389685,whodatnationson (16/20),0,300,C Joel Embiid F Moses Moody G Brandin Podziemski PF Noah Clowney PG Tyrese Maxey SF Michael Porter Jr. SG Will Richard UTIL Quinten Post,,Simone Fontecchio,PF,0.27%,32
72,5046622625,lozingitall (108/150),0,300,C Quinten Post F Moses Moody G Andrew Nembhard PF Andrew Wiggins PG Tyrese Maxey SF Jaylen Brown SG Kelly Oubre Jr. UTIL Davion Mitchell,,Quenton Jackson,SG,0.25%,18.5
72,5046625006,commonominator (38/75),0,300,C Jay Huff F Buddy Hield G Stephen Curry PF Pascal Siakam PG Tyrese Maxey SF Jaime Jaquez Jr. SG Kelly Oubre Jr. UTIL Quinten Post,,Pat Spencer,G,0.25%,4
72,5047069642,squirrelpatroldk (3/150),0,300,C Joel Embiid F Moses Moody G Brandin Podziemski PF Andrew Wiggins PG Tyrese Maxey SF Buddy Hield SG Will Richard UTIL Stephen Curry,,Jaden Ivey,G,0.23%,17.25
72,5047105933,narendra22 (86/150),0,300,C Joel Embiid F Moses Moody G Brandin Podziemski PF Andrew Wiggins PG Tyrese Maxey SF Buddy Hield SG Will Richard UTIL Stephen Curry,,Jordan Walsh,F,0.22%,2.75
77,5046380102,btmboss2 (70/150),0,299.75,C Quinten Post F Moses Moody G Brandin Podziemski PF Danny Wolf PG Tyrese Maxey SF Michael Porter Jr. SG Kelly Oubre Jr. UTIL Stephen Curry,,Adem Bona,UTIL,0.19%,13
77,5046518875,D2_STL,0,299.75,C Quinten Post F Norman Powell G Will Richard PF Dillon Brooks PG Tyrese Maxey SF Grayson Allen SG Kelly Oubre Jr. UTIL Stephen Curry,,Baylor Scheierman,F,0.18%,8.25
77,5046793346,J187 (24/50),0,299.75,C Mark Williams F Michael Porter Jr. G Brandin Podziemski PF Al Horford PG Andrew Nembhard SF Jaime Jaquez Jr. SG Moses Moody UTIL Tyrese Maxey,,Trendon Watford,PF,0.16%,4.75
77,5046990391,jbrady99 (1/2),0,299.75,C Nic Claxton F Kelly Oubre Jr. G Tyrese Maxey PF Dillon Brooks PG Davion Mitchell SF Moses Moody SG Ziaire Williams UTIL Jaylen Brown,,Tony Bradley,C,0.15%,16.25
81,5047005495,Baby-Boy (1/3),0,299.5,C Joel Embiid F Pascal Siakam G Andrew Nembhard PF Jay Huff PG Tyrese Maxey SF Buddy Hield SG Will Richard UTIL Simone Fontecchio,,Dru Smith,G,0.13%,9.5
81,5047068557,gregr1224 (119/150),0,299.5,C Joel Embiid F Moses Moody G Brandin Podziemski PF Dillon Brooks PG Tyrese Maxey SF Norman Powell SG Will Richard UTIL Davion Mitchell,,Micah Potter,UTIL,0.08%,0
83,5046381401,xmalachi (97/150),0,299.25,C Joel Embiid F Moses Moody G Tyrese Maxey PF Pascal Siakam PG Andrew Nembhard SF Buddy Hield SG Duncan Robinson UTIL Will Richard,,Jamaree Bouyea,G,0.08%,0
83,5046613502,Termight (4/25),0,299.25,C Quinten Post F Al Horford G Cade Cunningham PF Dominick Barlow PG Tyrese Maxey SF Moses Moody SG Devin Booker UTIL Brandin Podziemski,,Myron Gardner,SG,0.07%,6.75
85,5046612148,Termight (1/25),0,299,C Quinten Post F Pascal Siakam G Andrew Nembhard PF Jay Huff PG Tyrese Maxey SF Norman Powell SG Moses Moody UTIL Brandin Podziemski,,Daniss Jenkins,UTIL,0.07%,0
85,5046900133,dannyoms (34/150),0,299,C Joel Embiid F Moses Moody G Andrew Nembhard PF Al Horford PG Tyrese Maxey SF Norman Powell SG Kelly Oubre Jr. UTIL Quinten Post,,Hugo Gonzalez,SG,0.07%,0
85,5046930300,khp5050 (11/20),0,299,C Mark Williams F Jaime Jaquez Jr. G Brandin Podziemski PF Al Horford PG Tyrese Maxey SF Ausar Thompson SG Kelly Oubre Jr. UTIL Stephen Curry,,Jared McCain,UTIL,0.06%,0
85,5046934656,McLongrod (17/150),0,299,C Quinten Post F Pascal Siakam G Andrew Nembhard PF Jay Huff PG Tyrese Maxey SF Moses Moody SG Norman Powell UTIL Brandin Podziemski,,Ben Saraf,PG,0.06%,0
85,5046974132,dredre69 (2/2),0,299,C Tony Bradley F Jaylen Brown G Will Richard PF Pascal Siakam PG Brandin Podziemski SF Moses Moody SG Grayson Allen UTIL Tyrese Maxey,,Paul Reed,C,0.05%,0
85,5047097067,ronmadden69 (2/2),0,299,C Joel Embiid F Ziaire Williams G Brandin Podziemski PF Pascal Siakam PG Tyrese Maxey SF Buddy Hield SG Moses Moody UTIL Andrew Wiggins,,Cam Thomas,SG,0.04%,0
91,5046385476,btmboss2 (105/150),0,298.75,C Quinten Post F Jaime Jaquez Jr. G Stephen Curry PF Jay Huff PG Tyrese Maxey SF Kelly Oubre Jr. SG Norman Powell UTIL Brandin Podziemski,,Marcus Sasser,SG,0.04%,0
91,5046531465,chris--26 (8/50),0,298.75,C Quinten Post F Norman Powell G Brandin Podziemski PF Jay Huff PG Tyrese Maxey SF Jaime Jaquez Jr. SG Kelly Oubre Jr. UTIL Stephen Curry,,Ethan Thompson,SG,0.04%,0
91,5047047338,sloppypapi19 (2/10),0,298.75,C Joel Embiid F Al Horford G Brandin Podziemski PF Jay Huff PG Tyrese Maxey SF Kelly Oubre Jr. SG Jaime Jaquez Jr. UTIL Nic Claxton,,Jabari Walker,F,0.04%,21
94,5046900128,dannyoms (29/150),0,298.5,C Joel Embiid F Al Horford G Moses Moody PF Pascal Siakam PG Tyrese Maxey SF Kelly Oubre Jr. SG Grayson Allen UTIL Will Richard,,Nick Richards,UTIL,0.03%,0
94,5047022259,davis2543 (11/20),0,298.5,C Joel Embiid F Grayson Allen G Moses Moody PF Pascal Siakam PG Brandin Podziemski SF Michael Porter Jr. SG Kelly Oubre Jr. UTIL Quinten Post,,Eric Gordon,SG,0.03%,0
96,5046579355,jpm11 (148/150),0,298.25,C Joel Embiid F Norman Powell G Brandin Podziemski PF Jimmy Butler PG Tyrese Maxey SF Buddy Hield SG Will Richard UTIL Quinten Post,,Isaiah Livers,G,0.03%,3.5
97,5046389687,whodatnationson (18/20),0,297.75,C Joel Embiid F Al Horford G Brandin Podziemski PF Jay Huff PG Tyrese Maxey SF Moses Moody SG Will Richard UTIL Stephen Curry,,Chris Boucher,PF,0.02%,0
97,5046550094,bhenry14,0,297.75,C Quinten Post F Moses Moody G Tyrese Maxey PF Noah Clowney PG Stephen Curry SF Buddy Hield SG Kelly Oubre Jr. UTIL Joel Embiid,,Rasheer Fleming,SF,0.02%,0
97,5046962273,4865Hiney (1/3),0,297.75,C Nic Claxton F Andrew Wiggins G Tyrese Maxey PF Pascal Siakam PG Brandin Podziemski SF Kelly Oubre Jr. SG Will Richard UTIL Mark Williams,,Nigel Hayes-Davis,PF,0.02%,0
97,5047035556,ddry (58/150),0,297.75,C Nic Claxton F Dillon Brooks G Brandin Podziemski PF Jay Huff PG Tyrese Maxey SF Norman Powell SG Kelly Oubre Jr. UTIL Mark Williams,,Kam Jones,PG,0.01%,0
97,5047060216,clintdavis9 (4/6),0,297.75,C Mark Williams F Moses Moody G Brandin Podziemski PF Jay Huff PG Tyrese Maxey SF Jaylen Brown SG Will Richard UTIL Norman Powell,,Draymond Green,F,0.01%,0
102,5046530603,Snorze44 (3/4),0,297.5,C Jalen Duren F Grayson Allen G Brandin Podziemski PF Al Horford PG Stephen Curry SF Kelly Oubre Jr. SG Moses Moody UTIL Tyrese Maxey,,Justin Edwards,F,0.01%,0
102,5046625953,jdm68a (57/150),0,297.5,C Quinten Post F Dillon Brooks G Andrew Nembhard PF Jimmy Butler PG Brandin Podziemski SF Aaron Nesmith SG Moses Moody UTIL Tyrese Maxey,,Obi Toppin,C,0.01%,0
104,5046473011,OneDropKing (22/150),0,297.25,C Quinten Post F Pascal Siakam G Tyrese Maxey PF Jay Huff PG Andrew Nembhard SF Buddy Hield SG Will Richard UTIL Stephen Curry,,Paul George,F,0.01%,0
104,5046594251,NYCbanker,0,297.25,C Joel Embiid F Pelle Larsson G Moses Moody PF Al Horford PG Tyrese Maxey SF Jaylen Brown SG Will Richard UTIL Quinten Post,,Keshad Johnson,PF,0.01%,1.25
106,5046529373,jimmyjph (1/2),0,297,C Nic Claxton F Grayson Allen G Brandin Podziemski PF Andrew Wiggins PG Tyrese Maxey SF Moses Moody SG Duncan Robinson UTIL Joel Embiid,,Ron Harper Jr.,F,0.01%,0
106,5047105926,narendra22 (79/150),0,297,C Joel Embiid F Jaime Jaquez Jr. G Tyrese Maxey PF Andrew Wiggins PG Andrew Nembhard SF Moses Moody SG Will Richard UTIL Brandin Podziemski,,Vladislav Goldin,UTIL,0.01%,0
108,5046596941,JBCJBCJBC (76/150),0,296.75,C Joel Embiid F Jaime Jaquez Jr. G Tyrese Martin PF Al Horford PG Tyrese Maxey SF Jaylen Brown SG Moses Moody UTIL Quinten Post,,Josh Minott,C,0.01%,0
108,5046723940,skijmb (93/150),0,296.75,C Nic Claxton F Jaime Jaquez Jr. G Cade Cunningham PF Dillon Brooks PG Tyrese Maxey SF Moses Moody SG Duncan Robinson UTIL Will Richard,,Bennedict Mathurin,F,0.01%,0
108,5046865579,ShipMyMoney (58/150),0,296.75,C Joel Embiid F Tobias Harris G Brandin Podziemski PF Dillon Brooks PG Cade Cunningham SF Moses Moody SG Kelly Oubre Jr. UTIL Davion Mitchell,,Xavier Tillman,C,0.01%,0
111,5046462368,lebronsucksbutt (6/30),0,296.5,C Nic Claxton F Jay Huff G Stephen Curry PF Pascal Siakam PG Tyrese Maxey SF Buddy Hield SG Moses Moody UTIL Quinten Post,,Day'Ron Sharpe,C,0.01%,0
111,5046648481,fjbourne (112/150),0,296.5,C Nic Claxton F Al Horford G Brandin Podziemski PF Pascal Siakam PG Cade Cunningham SF Jaime Jaquez Jr. SG Collin Gillespie UTIL Quinten Post,,,,,
111,5046723855,skijmb (8/150),0,296.5,C Quinten Post F Buddy Hield G T.J. McConnell PF Pascal Siakam PG Tyrese Maxey SF Kelly Oubre Jr. SG Duncan Robinson UTIL Cade Cunningham,,,,,
