DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
42122522,Nikola Jokic,C/UTIL,DEN,OKC,Confirmed,12300,71.25,62.1,71.25,62.1,5.048780488,39,27.80266399,0,100,113.182,234.1018,61.0695,52.55,61.55,69.9,74.4,81.855,89.8015,59.7792,51.22,60.2,68.82,73.6,81.58,89.5808,59.7792,51.22,60.2,68.82,73.6,81.58,89.5808,60.9351,52.48,61.4,69.76,74.246,82.02,89.901,12.6257,12.9241,12.9241,12.6636,26.682,34.2998,8.39877,1.66553,13.5845,3.40277,10.1817,9.5114,1.3737,0.7365,3.45633
42122527,Cade Cunningham,PG/G/UTIL,DET,CLE,Confirmed,11000,51.5,51.2,51.5,51.2,4.654545455,18.8,17.05466016,0,100,117.509,226.204,51.7291,43.9,50.8,58.2,61.95,68.4,75.9515,50.2824,42.22,49.42,56.76,60.72,67.36,75.0214,50.2824,42.22,49.42,56.76,60.72,67.36,75.0214,51.7109,43.85,50.84,58.12,61.92,68.26,75.9408,10.6706,10.9237,10.9237,10.6839,24.4402,34.8684,7.3334,2.3894,5.7176,1.2505,4.4671,10.8486,1.0969,0.8647,4.0058
42122530,Shai Gilgeous-Alexander,PG/G/UTIL,OKC,DEN,Confirmed,10700,60.75,47.8,60.75,47.8,4.46728972,8.2,9.094264829,0,100,120.9198,234.1018,44.4373,37.2,43.5,50,53.5,59.35,66.9,44.0302,36.52,43.04,49.68,53.335,59.46,67.2408,44.0302,36.52,43.04,49.68,53.335,59.46,67.2408,44.7247,37.42,43.84,50.4,53.88,59.84,67.541,9.48512,9.77516,9.77516,9.55715,27.4223,27.8418,8.76803,1.2937,3.49587,0.6138,2.88207,6.3347,0.961602,0.564,2.46807
42122533,Jaylen Brown,SG/SF/F/G/UTIL,BOS,BKN,Confirmed,9800,57.25,44.6,57.25,44.6,4.551020408,22.3,19.30603782,0,100,112.2778,208.1718,46.977,37.5,43.55,50.0375,53.85,60.15,67.6515,46.0639,36.42,42.52,49.2,52.94,59.18,66.5612,46.0639,36.42,42.52,49.2,52.94,59.18,66.5612,46.5736,37.06,43.16,49.52,53.28,59.44,66.4804,9.4047,9.50371,9.50371,9.25538,25.6819,31.5738,7.71692,2.26008,6.68442,1.46867,5.21575,4.4765,1.26035,0.38625,2.32213
42122544,Jalen Brunson,PG/G/UTIL,NYK,MIL,Confirmed,9000,41.75,43.3,41.75,43.3,4.811111111,14.1,13.81756655,0,100,114.3435,220.3983,41.968,34.3,40.65,47.25,50.85,56.8575,63.6,40.5015,32.92,39.34,45.835,49.426,55.24,62.1406,40.5015,32.92,39.34,45.835,49.426,55.24,62.1406,41.2033,33.72,40.04,46.36,49.7,55.683,62.16,9.62682,9.58075,9.58075,9.37352,27.1404,34.1935,6.99827,2.77873,1.72507,0.384467,1.3406,5.92097,0.924567,0.272233,2.2415
42122561,Kevin Porter Jr.,PG/SG/G/UTIL,MIL,NYK,Confirmed,8600,38,40.8,38,40.8,4.744186047,20.1,18.75342231,0,100,106.0548,220.3983,40.0966,29.8,36.45,42.95,46.55,52.9075,60.354,39.4427,28.82,35.48,42.36,46.12,52.7,59.922,39.4427,28.82,35.48,42.36,46.12,52.7,59.922,40.1222,29.86,36.3,42.82,46.54,52.88,60.023,9.68709,9.97505,9.97505,9.65065,16.4483,34.4006,4.22303,1.90007,4.64103,0.9797,3.66133,7.38093,1.35117,0.507567,2.92967
42122555,Jamal Murray,PG/G/UTIL,DEN,OKC,Confirmed,8700,66.5,40.6,66.5,40.6,4.666666667,10.9,11.1687673,0,100,113.182,234.1018,39.8288,32.3,39.5,46.95,50.85,57.3,65,38.7088,31.32,38.52,46.02,49.94,56.46,64.2404,38.7088,31.32,38.52,46.02,49.94,56.46,64.2404,39.2538,31.98,39.06,46.26,50.026,56.422,64.0422,10.6154,10.6795,10.6795,10.4044,21.7415,32.6001,5.08323,2.94547,3.7502,0.979368,2.77083,6.1836,1.3779,0.448867,2.2466
42122623,Naji Marshall,SF/F/UTIL,DAL,MEM,Confirmed,6300,12,39.9,12,39.9,6.333333333,56.1,41.29290046,0,100,120.0553,238.1998,38.1815,31.4,37.4,43.65,47.25,52.6075,60.151,37.6583,30.76,36.82,43.18,46.8,52.4,59.6012,37.6583,30.76,36.82,43.18,46.8,52.4,59.6012,37.8952,31.2,37.02,43.22,46.8,52.1,59.6208,9.0296,9.13489,9.13489,8.90568,20.5549,34.9622,6.13155,1.735,6.05555,1.3122,4.74335,4.41085,1.13895,0.30405,1.6446
42122565,Karl-Anthony Towns,C/UTIL,NYK,MIL,Confirmed,8500,36.25,39.6,36.25,39.6,4.658823529,13.7,12.87083363,0,100,114.3435,220.3983,40.8488,32.3,38.25,44.6,48.2,54.25,62.3015,39.8952,31.225,37.4,43.74,47.26,53.48,60.8604,39.8952,31.225,37.4,43.74,47.26,53.48,60.8604,40.4124,31.88,37.84,44.12,47.62,53.582,61.021,9.29025,9.35901,9.35901,9.1773,18.857,30.5529,4.98547,1.722,11.763,2.6039,9.1591,1.4878,0.8453,0.6006,1.8529
42122583,Jalen Duren,C/UTIL,DET,CLE,Confirmed,7900,67,39.2,67,39.2,4.962025316,17.5,15.54016825,0,100,117.509,226.204,37.98,31.8,37.7,43.5,46.75,52.805,59.65,37.8824,31.42,37.6,43.8,47.1,53.44,60.7822,37.8824,31.42,37.6,43.8,47.1,53.44,60.7822,38.6084,32.21,38.36,44.46,47.72,53.86,61,8.75393,9.19334,9.19334,9.03953,17.8421,28.6536,7.5172,0.1434,11.8293,2.5155,9.3138,1.976,0.7581,0.8944,2.1938
