DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
41710859,Shai Gilgeous-Alexander,PG/G/UTIL,OKC,IND,Confirmed,10700,62,51.63,62,51.63,4.825233645,20.05,16.14097901,0,100,121.0255,226.2418,51.6328,44.05,50.7,57.45,60.95,67.3,74.451,50.9321,43.19,49.97,56.98,60.729,66.98,74.8004,50.9321,43.19,49.97,56.98,60.729,66.98,74.8004,51.8926,44.24,50.94,57.78,61.44,67.52,74.901,9.90036,10.2089,10.2089,9.97912,32.7883,30.6067,10.3177,1.60495,3.90125,0.6306,3.27065,6.84555,1.131,0.665,2.9951
41710871,Donovan Mitchell,SG/G/UTIL,CLE,SAC,Confirmed,9700,55.25,48.97,55.25,48.97,5.048453608,30.54,23.29824942,0,100,122.4337,233.5017,48.9653,41.925,48.95,56.2,59.95,66.65,74.6025,47.191,40.2,47.25,54.32,58.129,64.64,72.84,47.191,40.2,47.25,54.32,58.129,64.64,72.84,47.8358,41,48.02,54.86,58.46,64.8,72.78,10.726,10.6893,10.6893,10.4046,29.7125,32.7,6.431,4.12043,3.6593,0.762267,2.89703,6.80483,1.6024,0.332533,2.8777
41710865,Cade Cunningham,PG/G/UTIL,DET,HOU,Confirmed,10200,28.25,48.27,28.25,48.27,4.732352941,14.81,13.20446421,0,100,110.2055,216.912,48.2705,39.7,46.55,53.45,57.15,63.35,70.4,46.6193,37.92,44.96,52.16,55.8,62.12,69.1206,46.6193,37.92,44.96,52.16,55.8,62.12,69.1206,48.1656,39.66,46.54,53.415,57.08,63.28,70.04,10.1887,10.4554,10.4554,10.1611,23.3641,34.6935,6.6594,2.2484,5.445,1.21765,4.22735,9.17295,1.2305,0.6701,4.35785
41710868,Jaylen Brown,SF/F/UTIL,BOS,BKN,Confirmed,10000,65,47.81,60.75,47.81,4.781,17.87,14.81401909,0,100,112.5573,218.8875,47.8059,39.8,46.15,53,56.6,63.25,70.7515,47.0289,38.88,45.24,52.26,56.12,62.582,70.34,47.0289,38.88,45.24,52.26,56.12,62.582,70.34,47.4917,39.58,45.84,52.7,56.266,62.722,69.9406,9.94535,10.093,10.093,9.83107,27.4981,34.4495,8.4212,2.30887,6.13523,1.56993,4.5653,5.09597,1.41833,0.435767,2.42657
41710862,Jalen Johnson,PF/F/UTIL,ATL,PHX,Confirmed,10500,58.5,46.73,58.5,46.73,4.45047619,8.83,8.854144827,0,100,115.9127,233.901,46.7261,40.15,47.25,54.25,58.1,64.9,72.45,46.124,39.46,46.56,53.96,57.92,65.143,72.561,46.124,39.46,46.56,53.96,57.92,65.143,72.561,46.792,40.22,47.3,54.42,58.22,65.302,72.4804,10.4943,10.8254,10.8254,10.5535,21.5484,35.0511,6.8184,1.746,9.524,1.892,7.632,6.726,1.44207,0.702833,2.7114
41710874,Alperen Sengun,PF/C/F/UTIL,HOU,DET,Confirmed,9500,29.25,43.15,29.25,43.15,4.542105263,7.04,7.54457883,0,100,106.7065,216.912,43.1518,34.7,41.15,47.3,50.8225,57.3,64.7015,43.564,34.6,41.26,47.98,51.826,58.462,66.7824,43.564,34.6,41.26,47.98,51.826,58.462,66.7824,44.0637,35.38,41.82,48.31,52.08,58.52,66.8208,9.54276,10.1521,10.1521,9.85984,17.5916,33.2508,6.3673,0.49305,9.3485,2.34345,7.00505,5.56255,1.48075,0.81655,2.55835
41710887,Evan Mobley,PF/C/F/UTIL,CLE,SAC,Confirmed,8700,65.25,41.95,66.75,41.95,4.82183908,14.7,13.35684062,0,100,122.4337,233.5017,41.95,35.9,42.1,48.45,51.8,57.8,64.8525,42.9753,36.36,43.06,50,53.64,60.123,68.04,42.9753,36.36,43.06,50,53.64,60.123,68.04,43.4353,36.96,43.5,50.28,53.8,60.22,67.7806,9.38269,10.0765,10.0765,9.87128,19.4519,31.4299,6.60967,1.01453,8.08333,1.67837,6.40497,4.76587,1.2224,1.79227,2.06933
41710878,Kevin Durant,SG/SF/F/G/UTIL,HOU,DET,Confirmed,9000,51.75,41.6,51.75,41.6,4.622222222,13.68,12.63106265,0,100,106.7065,216.912,41.5993,33.85,40.45,47.5,51,57.55,65.3,40.382,32.54,39.52,46.42,50.06,57,64.9618,40.382,32.54,39.52,46.42,50.06,57,64.9618,41.5478,33.82,40.56,47.36,50.9,57.64,65.3426,10.0074,10.2698,10.2698,9.98851,25.3199,36.9097,6.7939,2.14175,5.3102,1.3117,3.9985,3.77515,1.1187,0.7469,3.32215
41710883,Devin Booker,PG/SG/G/UTIL,PHX,ATL,Confirmed,8800,44,39.88,44,39.88,4.531818182,9.71,9.655218421,0,100,117.9883,233.901,39.8791,33.35,39.75,46.1,49.6,55.55,61.801,38.8893,32.34,38.7,45.26,48.86,54.82,61.32,38.8893,32.34,38.7,45.26,48.86,54.82,61.32,39.646,33.22,39.54,45.77,49.32,55.22,61.6804,9.40603,9.55317,9.55317,9.3296,22.8314,32.7786,6.4463,1.859,3.84143,0.800867,3.04057,6.50973,0.9044,0.444,2.406
41710928,Jaren Jackson Jr.,PF/C/F/UTIL,MEM,NOP,Confirmed,7400,57,39.86,57,39.86,5.386486486,31.25,24.90280862,0,100,121.75,238.4165,39.8573,34.65,41.5,48.4,52,58.5,66.2515,40.9201,35.58,42.84,49.94,54.06,60.98,69.3208,40.9201,35.58,42.84,49.94,54.06,60.98,69.3208,41.3586,36.12,43.2,50.15,54.226,61.06,69.3,10.1127,10.8074,10.8074,10.5823,23.062,31.4143,6.06457,2.03683,6.37997,1.55453,4.82543,2.2409,1.38773,2.27783,2.14383
