DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
41550869,James Harden,PG/G/UTIL,LAC,TOR,Confirmed,9800,53,49.64,53,49.64,5.065306122,25.24,21.84167572,0,100,104.878,212.3885,49.6369,40,47.75,54.95,59.215,66.755,75.1,47.351,37.725,45.32,52.83,56.96,64.26,72.0414,47.351,37.725,45.32,52.83,56.96,64.26,72.0414,48.914,39.555,46.9,54.18,58.08,65.44,73.1608,11.24,11.2901,11.2901,10.9923,25.8632,36.3759,4.5847,3.5177,5.47405,1.26905,4.205,7.7572,1.26955,0.6728,4.49725
41550875,Donovan Mitchell,SG/G/UTIL,CLE,PHI,Confirmed,9600,44.75,47.97,44.75,47.97,4.996875,18.72,17.16762335,0,100,116.4165,234.6027,47.9744,38.9,46.5,53.9,58.25,65.25,73.6,45.7402,36.78,44.22,51.62,55.7,62.88,70.9004,45.7402,36.78,44.22,51.62,55.7,62.88,70.9004,46.5877,37.78,45.12,52.36,56.34,63.26,71.121,11.4301,11.2221,11.2221,11.0064,28.7987,34.0303,6.20263,3.9098,4.3474,0.931133,3.41627,5.92717,1.09353,0.284367,2.84233
41550881,Joel Embiid,C/UTIL,PHI,CLE,Confirmed,9200,46.25,46.61,46.25,46.61,5.066304348,23.16,19.90094335,0,100,118.1862,234.6027,46.6069,39.5,46.35,53.3,57.2,63.8,71.053,46.0225,38.86,45.78,53.235,57.26,64.22,71.8204,46.0225,38.86,45.78,53.235,57.26,64.22,71.8204,47.1397,40.08,46.94,54.12,58.12,64.862,72.2606,10.3286,10.7655,10.7655,10.5345,27.8645,32.3855,8.1034,1.27137,7.6047,1.60397,6.00073,3.85707,1.05707,1.1124,3.19813
41550872,Tyrese Maxey,PG/G/UTIL,PHI,CLE,Confirmed,9700,55.75,46.54,55.75,46.54,4.797938144,17.33,16.27301044,0,100,118.1862,234.6027,46.5443,37.7,45.1,52.6,56.6,63.3575,71.25,45.8245,37,44.51,51.94,55.96,62.903,70.7212,45.8245,37,44.51,51.94,55.96,62.903,70.7212,46.025,37.42,44.72,51.995,55.8,62.643,70.0606,11.1831,11.2915,11.2915,11.0179,25.572,36.3695,5.64743,3.3959,3.99553,0.8827,3.11283,6.28733,1.6121,0.602667,2.00797
41550893,Pascal Siakam,PF/F/UTIL,IND,NOP,Confirmed,8700,45.5,45.05,45.5,45.05,5.17816092,25.43,21.78054594,0,100,122.0185,240.0983,45.0488,39.7,46.7,53.6,57.2,63.505,71.45,44.6322,39.28,46.42,53.44,57.24,63.78,71.4204,44.6322,39.28,46.42,53.44,57.24,63.78,71.4204,45.0633,39.78,46.72,53.66,57.3,63.86,71.54,10.2369,10.4736,10.4736,10.2749,27.7068,33.3402,9.0539,1.53377,7.48807,1.61017,5.8779,4.18143,1.0879,0.675233,1.81117
41550890,Scottie Barnes,PF/F/UTIL,TOR,LAC,Confirmed,8800,44.25,44.88,44.25,44.88,5.1,23.44,20.48562263,0,100,107.5105,212.3885,44.8843,38.5,45.15,52.1,55.6,62.6,69.651,45.6238,38.9,45.86,53.14,57.089,64.58,72.1006,45.6238,38.9,45.86,53.14,57.089,64.58,72.1006,46.0288,39.48,46.32,53.3,57.18,64.284,71.5212,9.97708,10.6343,10.6343,10.3055,18.881,35.6805,6.4202,1.12695,9.2529,2.18105,7.07185,6.25205,1.97315,1.2056,2.6943
41550883,Evan Mobley,PF/C/F/UTIL,CLE,PHI,Confirmed,9100,35.75,41.25,35.75,41.25,4.532967033,5.8,6.775469992,0,100,116.4165,234.6027,41.2493,34.1,40.35,47.1,50.7,57.45,64.55,41.8335,34.18,40.93,48.18,52.04,58.982,66.3006,41.8335,34.18,40.93,48.18,52.04,58.982,66.3006,42.3746,34.84,41.54,48.58,52.229,59.22,66.72,9.88288,10.4736,10.4736,10.2986,18.8744,33.1923,6.46393,0.919233,8.6419,1.8114,6.8305,4.31947,0.982867,1.51823,2.02877
41550887,Michael Porter Jr.,SF/F/UTIL,BKN,CHI,Confirmed,8900,39.25,40.66,39.25,40.66,4.568539326,8.6,9.232037533,0,100,114.8615,227.5583,40.66,32.525,38.95,45.95,49.75,56.655,64.6,38.7161,30.76,37.06,43.8,47.6,54.24,61.5404,38.7161,30.76,37.06,43.8,47.6,54.24,61.5404,39.0713,31.32,37.45,44.16,47.746,54.28,61.6204,10.1166,9.75042,9.75042,9.59357,23.6766,32.747,4.6446,4.04547,6.81183,1.32343,5.4884,2.3528,0.738033,0.4547,1.4714
41550904,Zion Williamson,PF/F/UTIL,NOP,IND,Confirmed,7900,45.5,40.38,45.5,40.38,5.111392405,23.83,21.1741041,0,100,118.0798,240.0983,40.3837,33.35,40,46.45,49.95,56.05,63.201,40.0237,32.52,39.56,46.41,50.1,56.92,64.4006,40.0237,32.52,39.56,46.41,50.1,56.92,64.4006,41.1789,33.88,40.76,47.44,50.98,57.54,65.0606,9.64792,10.202,10.202,9.94939,24.7521,30.4322,9.00137,0.151367,5.9477,1.37397,4.57373,4.02567,1.018,0.669767,3.32117
41550907,Brandon Ingram,SG/G/UTIL,TOR,LAC,Confirmed,7800,32,39.89,32,39.89,5.114102564,26.42,22.52725872,0,100,107.5105,212.3885,39.893,34.0125,40.4,46.8875,50.55,57.005,63.9,38.7758,32.78,39.32,45.92,49.92,56.38,63.4216,38.7758,32.78,39.32,45.92,49.92,56.38,63.4216,39.8042,33.96,40.28,46.72,50.6,56.84,63.741,9.65828,9.91127,9.91127,9.64426,24.7688,34.3801,7.419,1.82275,6.2108,1.44725,4.76355,3.5572,1.0244,0.62805,2.9963
