DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
42098957,Victor Wembanyama,C/UTIL,SAS,TOR,Confirmed,10900,37.5,49.8,37.5,49.8,4.568807339,26.88,21.77831029,0,100,117.4608,230.3953,51.0927,45.35,52.45,60,64.05,71.1,79.6,52.4723,46.2,53.9,62.1,66.329,74.285,83.001,52.4723,46.2,53.9,62.1,66.329,74.285,83.001,53.5172,47.3,54.88,62.94,67.22,75.02,83.4024,11.0096,11.8994,11.8994,11.6958,23.6835,30.8353,6.6996,2.032,12.5168,2.5886,9.92818,2.78317,1.3688,3.51587,3.27647
42098959,Cade Cunningham,PG/G/UTIL,DET,OKC,Confirmed,10700,64.5,48.7,65.75,48.7,4.551401869,22.86,19.62554817,0,100,115.2738,220.7113,49.0355,41.5125,47.8,54.5,58.265,64.3,71.751,47.4906,39.7,46.18,53.08,56.94,63.04,70.4608,47.4906,39.7,46.18,53.08,56.94,63.04,70.4608,48.7857,41.24,47.51,54.26,58.04,63.94,71.22,9.84539,10.0194,10.0194,9.78288,23.5623,33.5387,6.8644,2.3304,5.57815,1.0107,4.56745,9.86222,0.99665,0.6914,3.64755
42098972,James Harden,PG/G/UTIL,CLE,MIL,O,9200,0,46.2,,46.2,5.02173913,0,0,0,100,112.0637,222.0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42098968,Alperen Sengun,PF/C/F/UTIL,HOU,SAC,Confirmed,9300,72.75,45.3,72.75,45.3,4.870967742,30.9,24.35536298,0,100,117.8218,221.9058,44.693,36.8,42.9,49,52.5,58.3,65.051,44.6745,36.38,42.8,49.24,52.8,59.083,66.2612,44.6745,36.38,42.8,49.24,52.8,59.083,66.2612,45.3591,37.205,43.55,49.78,53.32,59.383,66.3416,9.1729,9.59978,9.59978,9.41532,19.1383,31.1882,7.35378,0.475633,9.17297,1.831,7.34197,6.51272,1.02398,0.79485,2.38375
42098981,Kevin Durant,SF/F/UTIL,HOU,SAC,Confirmed,8800,33.5,42.2,33.5,42.2,4.795454545,26.73,21.9903656,0,100,117.8218,221.9058,43.4836,36.8,43.15,49.65,53,59.25,66.35,41.9785,35.16,41.6,48.2,51.72,57.82,65.1606,41.9785,35.16,41.6,48.2,51.72,57.82,65.1606,43.1628,36.5,42.86,49.2,52.58,58.74,65.7406,9.5611,9.67781,9.67781,9.46034,26.1466,34.0377,7.35677,2.29762,4.7374,0.922117,3.81528,5.73545,0.83145,0.658717,3.1383
42098975,Scottie Barnes,PF/F/UTIL,TOR,SAS,Confirmed,9100,29,40.9,29,40.9,4.494505495,9.18,9.584915251,0,100,112.9345,230.3953,39.2186,31.5,37.75,44.25,47.6,53.55,60.8,39.8143,31.44,38.3,45.08,48.92,55.002,62.8804,39.8143,31.44,38.3,45.08,48.92,55.002,62.8804,40.1857,32.18,38.7,45.35,49.08,54.942,62.6,9.36378,9.99195,9.99195,9.67944,15.5771,33.0185,5.45623,0.834133,8.66773,2.20063,6.4671,4.844,1.60133,0.959533,2.44117
42099037,Brandin Podziemski,PG/SG/G/UTIL,GSW,MEM,Confirmed,6500,38,40,38,40,6.153846154,41.97,32.56989959,0,100,115.846,226.4223,39.3168,32.35,38.25,44.6,47.9,54,61.051,37.9949,31.04,37.04,43.3,46.6,52.582,59.581,37.9949,31.04,37.04,43.3,46.6,52.582,59.581,38.5189,31.78,37.6,43.7,46.9,52.88,59.4616,9.13469,9.10081,9.10081,8.8885,17.645,33.3696,4.7683,2.30507,7.0443,1.56137,5.48293,6.38367,0.949033,0.253333,2.03977
42099000,Kevin Porter Jr.,PG/SG/G/UTIL,MIL,CLE,Confirmed,8100,48,39.4,48,39.4,4.864197531,26.29,22.87117697,0,100,109.9405,222.0042,40.7713,32.2,38.55,45.15,48.95,55.305,62.4525,40.7049,31.78,38.48,45.3,49.1,55.88,63.5006,40.7049,31.78,38.48,45.3,49.1,55.88,63.5006,41.0212,32.48,38.88,45.46,49.109,55.565,62.64,9.67772,10.1068,10.1068,9.69192,16.663,34.1874,4.14147,2.062,5.5167,1.11547,4.40123,7.1365,2.07287,0.4712,2.9261
42099018,Jarrett Allen,C/UTIL,CLE,MIL,Confirmed,7200,49.25,39.1,49.25,39.1,5.430555556,31.04,24.94972767,0,100,112.0637,222.0042,38.6188,33.1,38.75,44.75,48.15,54.1,60.4515,39.1987,33.24,39.38,45.82,49.4,55.763,62.8212,39.1987,33.24,39.38,45.82,49.4,55.763,62.8212,39.3396,33.5,39.44,45.82,49.24,55.56,62.3006,8.8482,9.41895,9.41895,9.18492,18.6989,29.854,7.62903,0.0989002,10.7448,2.38347,8.36137,2.4726,1.13953,0.7707,1.37687
42099007,Ryan Rollins,PG/G/UTIL,MIL,CLE,Confirmed,7800,34.25,36.7,34.25,36.7,4.705128205,17.47,16.52718019,0,100,109.9405,222.0042,38.299,31.2,37.7,44.3,48.05,54.25,61.1515,37.9388,30.52,37.22,44.06,47.86,54.463,61.6406,37.9388,30.52,37.22,44.06,47.86,54.463,61.6406,38.3515,31.28,37.72,44.29,47.92,54.245,60.9804,9.71769,10.0475,10.0475,9.68611,19.0972,33.1564,4.40583,2.43067,5.07473,1.02113,4.0536,5.19777,1.8571,0.549633,2.76087
