DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
42221043,Nikola Jokic,C/UTIL,DEN,OKC,Confirmed,12400,75.5,61.5,75.5,61.5,4.959677419,33.01,25.92241877,0,100,113.6575,231.6822,61.3647,52.75,60.7,68.75,73.1,80.15,88.2015,60.7403,51.92,60.12,68.52,72.88,80.363,88.6204,60.7403,51.92,60.12,68.52,72.88,80.363,88.6204,61.5913,52.98,60.98,69.06,73.32,80.68,88.3204,11.9658,12.3789,12.3789,12.0668,25.7554,35.7118,8.09807,1.58407,13.2127,2.94707,10.2656,9.48193,1.7576,0.8009,3.355
42221045,Shai Gilgeous-Alexander,PG/G/UTIL,OKC,DEN,Confirmed,10700,75.75,52.7,77.75,52.7,4.925233645,27.5,22.7783909,0,100,118.0247,231.6822,53.1988,46.1,53.5,60.75,64.65,71.4,79.65,52.7338,45.4,53.02,60.54,64.44,71.802,79.941,52.7338,45.4,53.02,60.54,64.44,71.802,79.941,53.5058,46.34,53.84,61.035,65.04,71.94,80.06,10.9269,11.3073,11.3073,11.0127,31.7806,33.2194,9.59473,1.89343,5.2926,1.13253,4.16007,7.48833,1.4238,0.7696,2.94207
42221051,Kawhi Leonard,SF/F/UTIL,LAC,NYK,Confirmed,9800,54.25,45.6,54.25,45.6,4.653061224,6.74,7.429619688,0,100,110.3883,221.5266,42.1368,35.125,41.8,49,52.8,59.4,67.35,41.2986,34.12,40.98,48.195,52.026,58.802,66.5004,41.2986,34.12,40.98,48.195,52.026,58.802,66.5004,41.8237,34.86,41.44,48.58,52.34,58.8,66.2206,10.2302,10.336,10.336,10.1113,25.739,30.6253,7.558,2.24617,6.0386,1.3568,4.6818,3.58497,1.181,0.516067,2.15783
42221054,Donovan Mitchell,SG/G/UTIL,CLE,PHI,Confirmed,9700,33.75,44.6,33.75,44.6,4.597938144,15.7,14.94201135,0,10000,119.2473,223.9233,45.0467,36.2,42.525,49.45,52.95,59.15,66.751,43.4022,34.71,41.08,47.62,51.42,57.443,64.62,43.4022,34.71,41.08,47.62,51.42,57.443,64.62,43.988,35.48,41.62,48.06,51.66,57.662,64.8614,9.7631,9.69498,9.69498,9.44855,26.2362,31.5276,5.80877,3.56923,4.5405,0.87525,3.66525,4.77743,1.21585,0.389533,2.39757
42221074,Karl-Anthony Towns,C/UTIL,NYK,LAC,Confirmed,8600,64,42.3,64,42.3,4.918604651,12.23,12.46361684,0,100,111.1383,221.5266,39.5333,32.2,38.45,45,48.6,54.7,63,38.5815,31.16,37.48,44.02,47.64,53.883,61.72,38.5815,31.16,37.48,44.02,47.64,53.883,61.72,39.1068,31.85,38.02,44.48,48.04,54.12,61.98,9.61045,9.66445,9.66445,9.49432,19.7549,31.6459,5.26243,1.76783,11.4957,2.8016,8.69407,1.20657,0.807867,0.614467,1.86307
42221062,Jalen Brunson,PG/G/UTIL,NYK,LAC,Confirmed,9100,46.5,42.1,46.5,42.1,4.626373626,10.98,11.35898072,0,100,111.1383,221.5266,40.551,32.3,38.8,45.7,49.3,55.3,62.2,39.2677,31,37.42,44.31,48,53.965,61.081,39.2677,31,37.42,44.31,48,53.965,61.081,39.9532,31.84,38.24,44.84,48.38,54.2,60.9612,9.8267,9.82525,9.82525,9.59661,24.5279,34.9692,6.63833,2.3092,1.61487,0.403933,1.21093,6.86307,0.909267,0.165433,2.3315
42221059,James Harden,PG/G/UTIL,CLE,PHI,Confirmed,9400,37.25,41.7,37.25,41.7,4.436170213,9.37,10.08073214,0,10000,119.2473,223.9233,41.7704,34.5625,41,47.75,50.95,57.25,64.4515,40.1041,32.9,39.42,46.14,49.52,55.483,63.041,40.1041,32.9,39.42,46.14,49.52,55.483,63.041,41.2688,34.28,40.56,47.06,50.38,56.12,63.381,9.47893,9.56017,9.56017,9.28535,19.1322,32.5423,3.24642,2.77473,5.23947,1.01037,4.2291,8.21833,1.29623,0.511183,3.51897
42221068,Jamal Murray,PG/G/UTIL,DEN,OKC,Confirmed,8900,42,40.9,42,40.9,4.595505618,19.63,18.28562092,0,100,113.6575,231.6822,42.6176,34.8,41.6,49.15,53,59.9,67.4515,41.3722,33.4,40.52,47.86,51.82,58.722,66.141,41.3722,33.4,40.52,47.86,51.82,58.722,66.141,41.9425,34.26,41.06,48.22,52.12,58.602,66.2804,10.6721,10.7276,10.7276,10.442,23.4114,35.1437,5.39113,3.18337,4.23213,0.983968,3.24817,6.13037,1.35983,0.472433,2.45037
42221104,Brandin Podziemski,PG/SG/G/UTIL,GSW,UTA,Confirmed,7400,34.5,38.7,34.5,38.7,5.22972973,31.12,26.35038668,0,100,115.1452,224.5225,37.9779,31.8,37.95,44.45,47.85,53.65,61.25,37.3324,31.09,37.46,43.84,47.18,53.38,60.9806,37.3324,31.09,37.46,43.84,47.18,53.38,60.9806,37.5468,31.46,37.62,43.92,47.135,53.042,60.4404,9.34168,9.45286,9.45286,9.16258,18.111,33.0254,4.7059,2.46367,6.04837,1.39117,4.6572,5.8182,1.46107,0.349967,1.95297
42221079,Evan Mobley,PF/C/F/UTIL,CLE,PHI,Confirmed,8400,32,38,32,38,4.523809524,11.9,12.22875075,0,10000,119.2473,223.9233,38.9537,33.55,39.3,45.4,48.65,54.35,61.201,39.6993,33.78,40.08,46.56,50.18,56.145,63.3004,39.6993,33.78,40.08,46.56,50.18,56.145,63.3004,40.1971,34.455,40.6,46.9,50.389,56.523,63.42,8.76761,9.38397,9.38397,9.21473,17.9279,29.6037,6.08532,0.973567,9.5899,1.79658,7.79332,3.09113,0.915383,1.80143,1.80628
