DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
42131544,Luka Doncic,PG/G/UTIL,LAL,GSW,Confirmed,11800,50.5,58.6,50.5,58.6,4.966101695,44.1,33.47044068,0,100,112.9088,225.8411,57.3274,50.075,57.9,65.35,69.6,76.65,84.4015,54.8596,47.82,55.38,63.1,67.08,74.322,82.2412,54.8596,47.82,55.38,63.1,67.08,74.322,82.2412,56.1318,49.16,56.62,64.1,68.04,75.02,83.0206,11.4588,11.4146,11.4146,11.1411,32.1876,36.7369,7.2279,3.876,8.2964,1.4541,6.8423,7.6466,1.3719,0.4864,3.7729
42131559,Zion Williamson,PF/F/UTIL,NOP,UTA,Confirmed,8500,8.253333333,43,8.25,43,5.058823529,38.5,31.22797693,0,100,123.3017,242.1602,44.7558,37.8,44.05,50.6,54.35,60.3575,67.3,45.5323,37.96,45,52.02,55.98,62.603,70.3606,45.5323,37.96,45,52.02,55.98,62.603,70.3606,46.3102,38.96,45.7,52.62,56.44,62.82,70.2004,9.62494,10.4348,10.4348,10.1041,25.2229,31.6208,9.5172,0.149633,6.27517,1.30427,4.9709,4.7056,1.9012,0.998167,3.3438
42131547,Scottie Barnes,PF/F/UTIL,TOR,WAS,Confirmed,9300,32.5,41.6,32.5,41.6,4.47311828,20,19.00848336,0,100,121.4983,230.3146,41.4251,33.75,39.85,46.2,49.7,55.85,62.6,42.0788,34.02,40.42,47.18,51.04,57.54,64.9406,42.0788,34.02,40.42,47.18,51.04,57.54,64.9406,42.4766,34.54,40.8,47.32,51.12,57.46,64.6606,9.22873,9.84526,9.84526,9.57264,16.8444,31.2514,5.73843,1.03585,8.4677,1.79345,6.67425,5.24562,1.57707,1.15648,2.3252
42131565,LeBron James,PF/F/UTIL,LAL,GSW,Confirmed,8300,46.25333333,40.7,46.25,40.7,4.903614458,31.3,27.28833188,0,100,112.9088,225.8411,40.1007,31.7,37.8,43.9,47.3,53.15,60.101,39.1236,30.565,36.8,43.18,46.5,52.423,59.641,39.1236,30.565,36.8,43.18,46.5,52.423,59.641,40.0688,31.74,37.8,43.88,47.3,53.042,60.2604,9.11733,9.34317,9.34317,9.11179,18.9914,33.1896,5.5498,1.6175,5.4802,0.9241,4.5561,6.4218,0.980898,0.5806,2.9479
42131553,Brandon Ingram,SG/G/UTIL,TOR,WAS,Confirmed,8800,41.25,37.7,41.25,37.7,4.284090909,11.3,11.99075722,0,100,121.4983,230.3146,38.4136,32.25,38.5,44.85,48.35,53.85,61.1015,37.5736,31.3,37.64,44.08,47.54,53.68,61.4206,37.5736,31.3,37.64,44.08,47.54,53.68,61.4206,38.4731,32.24,38.52,44.86,48.34,54.26,61.6606,9.26733,9.53818,9.53818,9.31074,22.7573,32.2504,6.66718,1.79697,5.8947,1.23833,4.65637,3.69255,1.0247,0.722533,2.81203
42131598,Saddiq Bey,SF/PF/F/UTIL,NOP,UTA,Confirmed,6900,42.74666667,35.7,41.5,35.7,5.173913043,53.5,44.31077971,0,100,123.3017,242.1602,34.1202,27,32.7,38.95,42.6,48.9,56.15,33.4291,26.26,32.12,38.1,41.78,47.9,55.2406,33.4291,26.26,32.12,38.1,41.78,47.9,55.2406,33.3553,26.46,32.06,38,41.48,47.6,54.3016,9.04067,8.92742,8.92742,8.70795,18.6456,31.4331,3.70907,2.6652,5.68093,1.19637,4.48457,2.60577,1.17717,0.237167,1.11253
42131578,Austin Reaves,PG/SG/G/UTIL,LAL,GSW,Confirmed,7800,24.25333333,35.4,24.25,35.4,4.538461538,23.9,22.53009435,0,100,112.9088,225.8411,35.3903,27.4,33.4,39.9,43.55,49.3,56.7015,33.9778,26.16,32.18,38.52,41.98,47.723,55.161,33.9778,26.16,32.18,38.52,41.98,47.723,55.161,34.5854,26.88,32.88,39.08,42.38,48.02,55.36,9.17993,9.14054,9.14054,8.9108,20.6763,33.7967,4.5981,2.681,4.6461,0.7825,3.8636,2.9905,0.989502,0.3446,2.242
42131591,Brandin Podziemski,PG/SG/G/UTIL,GSW,LAL,Confirmed,7100,28.25333333,34.7,28.25,34.7,4.887323944,41.6,35.57852653,0,100,112.9323,225.8411,34.1905,27.7,33.6,39.75,43.1,49.25,56.3015,33.1045,26.785,32.6,38.68,42.32,48.225,55.0204,33.1045,26.785,32.6,38.68,42.32,48.225,55.0204,33.5293,27.3,33,38.94,42.28,48.3,54.7,8.97187,8.97263,8.97263,8.73872,16.1606,30.7688,4.3076,2.1005,6.4148,1.7056,4.7092,4.7198,1.0623,0.2014,1.8203
42131595,RJ Barrett,SF/F/UTIL,TOR,WAS,Confirmed,7000,33.75,33.9,33.75,33.9,4.842857143,27.8,24.9534343,0,100,121.4983,230.3146,34.0887,27.6,33.3,39.225,42.4,48.7,55.25,33.2495,26.64,32.48,38.36,41.9,48.18,54.441,33.2495,26.64,32.48,38.36,41.9,48.18,54.441,33.8489,27.38,33.06,38.9,42.08,48.42,54.5016,8.72773,8.86286,8.86286,8.65216,18.0096,29.6179,4.70057,1.77858,5.75,1.20387,4.54613,3.80203,1.01997,0.420267,2.21832
42131586,Immanuel Quickley,PG/G/UTIL,TOR,WAS,Confirmed,7600,48,33.7,48,33.7,4.434210526,13.3,13.66514796,0,100,121.4983,230.3146,33.7189,27.6,33.55,39.8,43.05,49.5,56.4,32.7564,26.7,32.61,38.58,42,48.54,54.8406,32.7564,26.7,32.61,38.58,42,48.54,54.8406,32.9885,27.16,32.84,38.8,41.92,48.18,54.2416,8.94401,8.88761,8.88761,8.63196,16.805,30.9421,2.77405,2.84302,3.78288,0.7821,3.00078,5.90285,1.2699,0.21475,1.7797
42131572,Keyonte George,PG/G/UTIL,UTA,NOP,Confirmed,8100,26,32.5,26,32.5,4.012345679,5.2,5.894033078,0,100,118.8585,242.1602,31.056,23.3,29.15,35.3,38.665,44.55,51.7015,29.4851,21.73,27.58,33.7,37.16,42.9,49.7204,29.4851,21.73,27.58,33.7,37.16,42.9,49.7204,30.3159,22.8,28.38,34.44,37.62,43.3,49.86,8.85132,8.81809,8.81809,8.53179,18.4564,25.2389,3.33123,2.71537,1.1843,0.289667,0.894633,4.7866,0.992698,0.2004,2.7306
42131575,Isaiah Collier,PG/G/UTIL,UTA,NOP,,8000,40.25333333,30.7,40.25,30.7,3.8375,3.7,4.149907905,0,100,118.8585,242.1602,26.7865,18.85,24.25,29.75,32.85,38.35,45.05,26.9142,18.42,24,30.08,33.42,39.24,46.4012,26.9142,18.42,24,30.08,33.42,39.24,46.4012,27.4971,19.3,24.74,30.64,33.76,39.263,46.18,8.0967,8.62943,8.62943,8.32146,10.7205,23.3588,2.78577,0.836867,1.463,0.3877,1.0753,6.2468,1.3033,0.4489,2.65987
42131582,Kyle Filipowski,PF/C/F/UTIL,UTA,NOP,Confirmed,7700,24.5,30.6,24.5,30.6,3.974025974,13.1,13.34642749,0,100,118.8585,242.1602,32.4702,25.65,31.25,37.4,40.85,46.5,52.9,31.9397,24.865,30.68,37.02,40.52,46.2,53.34,31.9397,24.865,30.68,37.02,40.52,46.2,53.34,32.4442,25.58,31.24,37.38,40.88,46.303,53.2206,8.69029,8.91089,8.91089,8.69338,13.0874,25.2103,3.21923,1.69473,9.78563,2.4661,7.31953,1.9711,0.973433,0.802267,2.0105
42131621,De'Anthony Melton,PG/SG/G/UTIL,GSW,LAL,Confirmed,5900,20.25333333,30.4,20.25,30.4,5.152542373,35.9,33.09782855,0,100,112.9323,225.8411,29.4315,21.45,26.85,32.75,36.25,42.155,49.45,28.5319,20.62,25.94,31.78,35.2,41.125,48.6804,28.5319,20.62,25.94,31.78,35.2,41.125,48.6804,28.7002,20.98,26.2,31.82,35.2,40.84,48.0608,8.50758,8.46404,8.46404,8.18603,15.5761,27.3735,2.7906,2.902,3.0819,0.8271,2.2548,2.7425,1.2136,0.34,1.6111
42131669,Jeremiah Fears,PG/SG/G/UTIL,NOP,UTA,,4800,43.25333333,29.5,43.25,29.5,6.145833333,65.9,56.35001711,0,100,123.3017,242.1602,28.673,21.85,27.5,33.15,36.4,42.45,49.25,28.5632,21.54,27.26,33.28,36.74,42.7,49.82,28.5632,21.54,27.26,33.28,36.74,42.7,49.82,28.7417,21.945,27.5,33.22,36.54,42.265,49.06,8.48012,8.80027,8.80027,8.44586,13.94,22.9829,3.509,1.58093,3.3583,0.711,2.6473,4.0783,1.7119,0.162633,2.0761
42131607,Gui Santos,PF/F/UTIL,GSW,LAL,Confirmed,6600,22.5,29.1,22.5,29.1,4.409090909,9.5,10.11129647,0,100,112.9323,225.8411,29.0263,22.5,27.95,33.65,36.8,42.05,48.35,28.3461,21.8,27.36,32.955,36.2,41.68,48.3,28.3461,21.8,27.36,32.955,36.2,41.68,48.3,28.7336,22.3,27.69,33.24,36.3,41.583,48.0204,8.205,8.28586,8.28586,8.05512,14.1763,28.4061,3.2092,1.8012,5.907,1.5512,4.3558,2.6126,0.9331,0.4383,1.6997
42131618,Ace Bailey,SF/F/UTIL,UTA,NOP,Confirmed,6000,34.5,29,34.5,29,4.833333333,18.5,17.97252334,0,100,118.8585,242.1602,31.0258,25,30.8,36.9375,40.3,46.05,53.451,30.4339,24.18,30.32,36.42,39.86,45.86,53.2406,30.4339,24.18,30.32,36.42,39.86,45.86,53.2406,30.8269,24.72,30.72,36.66,40.02,45.9,53.02,8.86736,8.99827,8.99827,8.76687,17.4676,29.0833,4.33273,1.9785,5.78827,1.45757,4.3307,2.08193,1.06433,0.540633,1.77733
42131616,Derik Queen,C/UTIL,NOP,UTA,,6100,23.74666667,27.5,23.75,27.5,4.508196721,11.3,11.5382611,0,100,123.3017,242.1602,24.4156,19.05,23.8,29.05,31.95,37.65,44.6,25.1108,19.32,24.47,30.1,33.2,39.263,46.8604,25.1108,19.32,24.47,30.1,33.2,39.263,46.8604,25.1076,19.52,24.46,29.94,32.96,38.82,46.0214,7.53865,8.0963,8.0963,7.81181,8.0715,22.1034,2.53497,0.6244,6.29803,1.28047,5.01757,3.2245,1.37027,0.608533,1.3697
42131720,Jakob Poeltl,C/UTIL,TOR,WAS,Confirmed,4300,44,27.2,44,27.2,6.325581395,43.1,36.75962012,0,100,121.4983,230.3146,26.5159,21,25.75,30.9,33.65,38.65,44.95,27.7047,21.46,26.8,32.6,35.76,41.08,47.68,27.7047,21.46,26.8,32.6,35.76,41.08,47.68,27.8167,21.76,26.92,32.58,35.58,40.662,47.3204,7.42119,8.16498,8.16498,7.93267,10.2337,25.1798,4.46232,0.0889333,8.78732,1.82195,6.96537,0.531717,1.36012,1.04858,1.60205
42131633,Brice Sensabaugh,SG/SF/F/G/UTIL,UTA,NOP,,5600,19,27.2,19,27.2,4.857142857,22.2,21.47362142,0,100,118.8585,242.1602,26.4753,20.4,25.95,32,35.15,40.8,47.25,25.0655,19.18,24.71,30.5,33.5,39.12,45.62,25.0655,19.18,24.71,30.5,33.5,39.12,45.62,25.6848,20,25.28,30.96,33.9,39.32,45.5204,8.44851,8.36146,8.36146,8.10103,17.6537,22.2025,3.26363,2.69823,2.7851,0.749833,2.03527,1.73587,0.911702,0.2664,2.19587
42131610,Moses Moody,SF/F/UTIL,GSW,LAL,Confirmed,6400,25.25333333,26.8,25.25,26.8,4.1875,2.9,3.29775212,0,100,112.9323,225.8411,26.2755,19.6,25.05,30.85,34.2,39.95,46.2515,25.4908,18.88,24.36,30.02,33.42,39.16,45.22,25.4908,18.88,24.36,30.02,33.42,39.16,45.22,25.6373,19.16,24.5,30.02,33.36,38.74,44.821,8.34378,8.25361,8.25361,8.04668,15.3987,28.9095,2.721,2.6158,3.747,0.9881,2.7589,1.3445,0.8918,0.4354,1.1862
42131638,Draymond Green,PF/C/F/UTIL,GSW,LAL,Confirmed,5600,23,26.8,23,26.8,4.785714286,21.4,20.3343405,0,100,112.9323,225.8411,27.3913,23.05,28.25,33.85,36.85,42.2,48.1,26.9446,22.42,27.88,33.69,37.12,42.5,48.9414,26.9446,22.42,27.88,33.69,37.12,42.5,48.9414,27.6866,23.32,28.52,34.22,37.44,42.72,48.8816,7.96242,8.38105,8.38105,8.07857,9.6858,27.0502,2.5268,1.1233,5.5027,1.4417,4.061,6.0682,1.279,0.5481,2.5951
42131629,Al Horford,PF/C/F/UTIL,GSW,LAL,,5700,22.25333333,25.6,22.25,25.6,4.49122807,17.8,17.45179864,0,100,112.9323,225.8411,27.1714,21.25,26.5,32.2,35.35,41.55,48.6,26.6547,20.78,26.04,31.82,34.929,40.865,47.84,26.6547,20.78,26.04,31.82,34.929,40.865,47.84,26.8124,21,26.18,31.86,34.92,40.802,47.7808,8.23833,8.21288,8.21288,8.084,10.948,24.4802,1.8914,2.0838,6.4695,1.7312,4.7383,3.1445,0.536,0.7798,0.8333
42131693,Herbert Jones,SF/F/UTIL,NOP,UTA,Confirmed,4500,40,25.6,40,25.6,5.688888889,31,28.27922914,0,100,123.3017,242.1602,27.6391,22.25,27.55,33.15,36.3,42.15,48.35,28.8861,23.12,28.77,35.02,38.5,44.702,51.801,28.8861,23.12,28.77,35.02,38.5,44.702,51.801,28.6164,23.12,28.44,34.42,37.72,43.54,50.241,8.12891,8.86596,8.86596,8.41788,11.541,29.9784,2.7134,1.42637,3.41617,0.703367,2.7128,4.00147,2.43663,0.7018,1.76023
42131665,Deandre Ayton,C/UTIL,LAL,GSW,Confirmed,5000,16.5,24.6,16.5,24.6,4.92,9.9,10.27598393,0,100,112.9088,225.8411,25.2129,19.7,24.55,29.65,32.7,37.45,43.5,25.3615,19.52,24.52,30.09,33.24,38.282,44.6026,25.3615,19.52,24.52,30.09,33.24,38.282,44.6026,25.7566,20.01,24.92,30.39,33.5,38.483,44.5404,7.40289,7.78698,7.78698,7.66836,11.5062,26.084,4.9006,0.1763,8.5845,1.4103,7.1742,0.3255,0.7078,0.6856,1.529
42131735,Jordan Poole,PG/SG/G/UTIL,NOP,UTA,,4000,19.74666667,24.4,19.75,24.4,6.1,55.9,50.1669147,0,100,123.3017,242.1602,24.7437,19.6,25.05,30.6,33.8,39.9,46.9,23.7097,18.63,24,29.58,32.909,38.722,45.4404,23.7097,18.63,24,29.58,32.909,38.722,45.4404,24.3264,19.42,24.58,30.02,33.1,38.882,45.48,8.19068,8.25936,8.25936,7.93974,16.6088,22.5417,2.82567,2.65077,1.20223,0.255267,0.946967,2.76763,1.20473,0.320367,2.36793
42131652,Will Riley,SF/PF/F/UTIL,WAS,TOR,,5300,27.5,23.9,27.5,23.9,4.509433962,8.2,8.635238283,0,100,108.8163,230.3146,23.5401,18.4,23.3,28.95,31.95,37.35,43.751,22.5572,17.34,22.36,27.84,30.78,36.146,42.601,22.5572,17.34,22.36,27.84,30.78,36.146,42.601,23.018,17.9,22.8,28.28,31.12,36.34,42.601,7.87141,7.76558,7.76558,7.66022,12.5987,24.5899,3.11628,1.33048,3.87023,1.00172,2.86852,3.61165,0.22255,0.199217,1.1532
42131602,Kyshawn George,SG/SF/F/G/UTIL,WAS,TOR,Confirmed,6800,24.25,23.5,24.25,23.5,3.455882353,0.2,0.281482415,0,100,108.8163,230.3146,21.7563,17.15,21.9,27.05,29.9,34.85,40.5015,21.8789,17.06,21.9,27.28,30.26,35.12,41.341,21.8789,17.06,21.9,27.28,30.26,35.12,41.341,21.9371,17.3,22.06,27.22,30.009,35.04,40.8418,7.27325,7.50384,7.50384,7.28199,9.77703,22.4127,1.81683,1.67668,3.7464,0.922917,2.82348,2.77377,0.961717,0.7142,1.10813
42131660,Sandro Mamukelashvili,C/UTIL,TOR,WAS,,5100,12.25,23.4,12.25,23.4,4.588235294,4.3,4.417718036,0,100,121.4983,230.3146,21.1009,15.55,20.6,26.2,29.75,35.8,43.4,21.0918,15.42,20.58,26.295,29.76,36.1,43.5012,21.0918,15.42,20.58,26.295,29.76,36.1,43.5012,21.2264,15.72,20.74,26.28,29.7,35.802,43.0814,8.00891,8.21945,8.21945,8.03475,10.4862,21.4998,2.37103,1.42297,4.69028,1.08645,3.60383,1.33897,0.7364,0.652833,1.0454
42131642,Pat Spencer,PG/G/UTIL,GSW,LAL,,5600,13.74666667,23.4,13.75,23.4,4.178571429,1.6,1.91653678,0,100,112.9323,225.8411,21.0276,15.4,19.55,24.2,26.85,31.7,37.95,20.9195,15.18,19.42,24.24,27,32,38.2618,20.9195,15.18,19.42,24.24,27,32,38.2618,21.1207,15.56,19.68,24.34,26.94,31.683,37.7804,6.61419,6.89799,6.89799,6.61581,8.6265,23.4279,2.3811,0.9246,2.0176,0.5564,1.4612,4.595,0.9557,0.1733,1.4132
42131667,Tristan Vukcevic,C/UTIL,WAS,TOR,Confirmed,4900,24.25,23.1,24.25,23.1,4.714285714,8.9,9.366691464,0,100,108.8163,230.3146,24.4892,19.6,24.35,29.45,32.35,37.6,44.151,24.2802,19.265,24,29.32,32.34,38,44.22,24.2802,19.265,24,29.32,32.34,38,44.22,24.8231,19.88,24.6,29.76,32.68,38.3,44.3816,7.38047,7.6483,7.6483,7.48331,11.7087,24.0726,2.75428,1.29183,5.59907,1.31333,4.28573,2.12085,0.6301,0.912433,1.7235
42131649,Bub Carrington,PG/G/UTIL,WAS,TOR,Confirmed,5400,25.75,22.2,25.75,22.2,4.111111111,1,1.160024915,0,100,108.8163,230.3146,20.2606,15.6,20.25,25.3,28.3,33.45,39.351,19.6859,15,19.76,24.74,27.78,32.86,39.0606,19.6859,15,19.76,24.74,27.78,32.86,39.0606,20.1165,15.5,20.12,25.04,27.86,33.02,38.8612,7.22839,7.3262,7.3262,7.1199,9.42912,23.3565,1.86498,1.39495,2.70295,0.655117,2.04783,4.00195,0.6565,0.32255,1.45862
42131656,Tre Johnson,PG/SG/G/UTIL,WAS,TOR,Confirmed,5200,13.25,21.6,13.25,21.6,4.153846154,3.5,3.742446587,0,100,108.8163,230.3146,19.6952,14.4,18.8,23.8,26.55,31.2,37,18.798,13.58,18.12,22.8,25.5,30.288,36.1204,18.798,13.58,18.12,22.8,25.5,30.288,36.1204,19.3923,14.34,18.72,23.3,26,30.685,36.241,6.86878,6.85138,6.85138,6.70122,13.4211,23.8306,3.31757,1.54713,1.20368,0.290533,0.91315,2.015,0.291567,0.3999,1.50232
42131689,Bilal Coulibaly,SF/PF/F/UTIL,WAS,TOR,Confirmed,4500,28.25,21.1,28.25,21.1,4.688888889,17,16.89779108,0,100,108.8163,230.3146,21.3854,16,20.7,25.65,28.6,33.75,39.65,22.5046,16.62,21.84,27.36,30.42,36.2,42.92,22.5046,16.62,21.84,27.36,30.42,36.2,42.92,22.4306,16.82,21.74,27.02,29.92,35.5,41.8,7.25484,7.99272,7.99272,7.62514,9.63208,22.8621,2.34273,0.989832,3.60245,0.873417,2.72903,1.46465,1.62063,0.895033,1.45192
42131716,John Konchar,SF/PF/F/UTIL,UTA,NOP,,4300,9.5,20.4,9.5,20.4,4.744186047,18.5,18.28933941,0,100,118.8585,242.1602,18.6579,14.25,18.35,22.85,25.45,29.9,35.4,19.6921,15.02,19.4,24.4,27.16,31.98,37.7806,19.6921,15.02,19.4,24.4,27.16,31.98,37.7806,19.4671,14.98,19.2,23.915,26.626,31.26,36.8412,6.32612,6.92988,6.92988,6.65335,5.71527,20.707,1.22683,0.8376,5.0288,1.35683,3.67197,1.7247,1.22323,0.8779,0.753733
42131750,Sharife Cooper,PG/G/UTIL,WAS,TOR,,3700,11.5,20,11.5,20,5.405405405,3.5,3.60666603,0,100,108.8163,230.3146,17.5923,12.6,16.8,21.75,24.25,29.05,34.1,16.9785,11.96,16.3,21.08,23.64,28.463,33.7212,16.9785,11.96,16.3,21.08,23.64,28.463,33.7212,17.4852,12.5,16.76,21.52,24.04,28.76,33.941,6.61658,6.63977,6.63977,6.55816,8.96202,20.0856,2.11848,1.01328,3.37233,0.87005,2.50228,1.97,0.146817,0.496517,1.1425
42131696,Anthony Gill,C/UTIL,WAS,TOR,,4500,18.25,19.9,18.25,19.9,4.422222222,3.8,4.052092962,0,100,108.8163,230.3146,19.4762,14.95,19.55,24.55,27.3,32.05,37.75,19.7225,15.04,19.84,25.2,27.9,33.025,39.061,19.7225,15.04,19.84,25.2,27.9,33.025,39.061,19.7575,15.16,19.84,25.04,27.74,32.7,38.4604,7.00174,7.35175,7.35175,7.15431,8.61253,21.4127,2.56667,0.487917,5.30565,1.43235,3.8733,1.6381,0.809733,0.417267,0.8558
