DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
41538073,Giannis Antetokounmpo,PF/F/UTIL,MIL,SAS,Confirmed,11000,31.75,52.96,31.75,52.96,4.814545455,21.61,18.93721878,0,100,109.7482,226.7057,52.9568,43.65,51.6,59.65,63.65,71.2075,79.3015,52.3403,42.84,50.88,59.3,63.42,71.062,79.3206,52.3403,42.84,50.88,59.3,63.42,71.062,79.3206,53.3283,43.92,51.89,60.12,64.26,71.86,80.061,11.6871,11.9963,11.9963,11.8395,28.2351,31.2973,10.108,0.659567,10.6267,2.05207,8.57463,5.3637,0.789433,0.824533,2.77797
41538076,Cade Cunningham,PG/G/UTIL,DET,PHX,Confirmed,10700,32.5,50.17,32.5,50.17,4.688785047,14.28,13.89040824,0,100,113.3045,218.8633,50.1743,42.4125,49.15,55.9,59.8,66.2,73.15,48.3155,40.44,47.22,54.18,58.026,64.72,71.8604,48.3155,40.44,47.22,54.18,58.026,64.72,71.8604,49.8082,42.04,48.8,55.42,59.36,65.66,72.7206,10.2004,10.3644,10.3644,10.111,24.3785,34.9001,7.39287,2.2798,5.97083,1.03818,4.93265,10.0616,0.957517,0.598683,3.92732
41538089,Victor Wembanyama,C/UTIL,SAS,MIL,Confirmed,9600,43.5,47.93,43.5,47.93,4.992708333,21.74,18.77084463,0,100,116.9575,226.7057,47.9271,41,48,55.25,59.4,66.6,74.301,48.837,41.5,48.9,56.64,61.06,68.485,77.06,48.837,41.5,48.9,56.64,61.06,68.485,77.06,49.6913,42.46,49.74,57.22,61.66,69.16,77.1806,10.6733,11.2916,11.2916,11.0873,23.987,28.0913,6.7306,2.03767,10.2488,2.01527,8.23357,2.7023,1.34697,2.61127,2.94303
41538079,Shai Gilgeous-Alexander,PG/G/UTIL,OKC,HOU,Confirmed,10500,30.5,47.89,30.5,47.89,4.560952381,9.51,10.20254968,0,100,114.758,224.9118,47.8947,40.7,47.35,54.5,58.35,64.85,72.4015,47.5429,40.08,47.2,54.4,58.48,65.163,73.0004,47.5429,40.08,47.2,54.4,58.48,65.163,73.0004,48.4084,41.14,47.98,55.05,58.966,65.565,73.1006,10.3459,10.7442,10.7442,10.4842,30.4578,33.2869,9.2053,1.6394,3.7514,0.8112,2.9402,5.8307,1.3015,0.9015,2.9406
41538082,Jaylen Brown,SF/F/UTIL,BOS,MIA,Confirmed,9900,34.25,46.76,34.25,46.76,4.723232323,19.3,17.38812753,0,100,118.4558,232.9673,46.7642,39.2,45.85,52.85,56.45,63,70.4,45.3397,37.76,44.44,51.32,55.04,61.58,69.0804,45.3397,37.76,44.44,51.32,55.04,61.58,69.0804,46.0495,38.54,45.12,51.92,55.54,61.9,69.4012,10.1008,10.0987,10.0987,9.87562,27.4206,34.1161,7.97687,2.49487,6.638,1.5789,5.0591,5.02303,1.0517,0.352933,2.49327
41538119,Keyonte George,PG/G/UTIL,UTA,DAL,Confirmed,8200,25.75,43.57,25.75,43.57,5.313414634,22.67,20.28569622,0,100,117.6653,237.7046,43.5722,35.8,42.85,50.1,53.7,60.6,68.25,40.7686,33.04,40.04,47.13,50.8,57.42,64.741,40.7686,33.04,40.04,47.13,50.8,57.42,64.741,42.0914,34.6,41.38,48.275,51.766,58.062,65.6606,10.5621,10.3268,10.3268,10.0671,25.1636,34.4881,4.64295,3.75465,4.7578,1.01725,3.74055,6.3191,0.89565,0.20175,3.5231
41538091,Alperen Sengun,PF/C/F/UTIL,HOU,OKC,Confirmed,9200,38.75,43.15,38.75,43.15,4.690217391,16.55,15.37424158,0,100,110.1538,224.9118,43.1509,35,41.75,48.3,52.15,58.85,66.05,43.1583,34.625,41.56,48.6,52.72,59.64,67.0218,43.1583,34.625,41.56,48.6,52.72,59.64,67.0218,43.8463,35.44,42.32,49.16,53.12,59.902,66.9816,10.0118,10.5463,10.5463,10.2623,19.6195,33.7918,7.0612,0.6202,8.6523,2.0929,6.5594,5.5387,1.331,0.7324,2.7435
41538095,Kevin Durant,SG/SF/F/G/UTIL,HOU,OKC,Confirmed,8900,39.25,40.76,39.25,40.76,4.579775281,9.73,10.29270016,0,100,110.1538,224.9118,40.7632,32.8,39.25,46.1,50,56.15,64.252,39.1498,31.12,37.72,44.52,48.42,54.702,62.861,39.1498,31.12,37.72,44.52,48.42,54.702,62.861,40.4422,32.56,39.02,45.66,49.409,55.602,63.6404,9.95684,10.0494,10.0494,9.83864,25.01,35.9911,6.7646,2.1984,4.962,1.1927,3.7693,4.1398,0.6971,0.6576,3.2951
41538122,Kevin Porter Jr.,PG/G/UTIL,MIL,SAS,Confirmed,8100,3.75,39.97,3.75,39.97,4.934567901,15.85,15.33468046,0,100,109.7482,226.7057,39.9739,30.25,37,43.95,47.55,53.75,61.4,39.2315,29.46,36.28,43.28,47.16,53.62,61.12,39.2315,29.46,36.28,43.28,47.16,53.62,61.12,39.9341,30.4,36.98,43.74,47.366,53.703,60.8606,9.89223,10.2128,10.2128,9.83459,15.7965,35.7709,3.39177,2.28077,5.50677,1.1351,4.37167,7.0169,1.78987,0.4718,3.25117
41538107,Derrick White,PG/SG/G/UTIL,BOS,MIA,Confirmed,8600,26,39.84,26,39.84,4.63255814,10.54,11.0450362,0,100,118.4558,232.9673,39.845,33,39.4,46,49.9,56.25,63.5515,39.4953,32.52,39.08,45.94,49.66,56.4,63.5606,39.4953,32.52,39.08,45.94,49.66,56.4,63.5606,39.6613,32.9,39.2,45.94,49.7,56.102,62.841,9.84541,10.0138,10.0138,9.75651,19.7825,34.2361,3.17043,3.4741,5.01473,1.20263,3.8121,5.1351,1.4019,1.13737,1.78227
