P,P,C,1B,2B,3B,SS,OF,OF,OF
42565970,42565972,42565979,42566053,42565993,42566019,42566066,42565977,42565990,42565985
42565970,42565968,42566053,42565989,42565993,42566019,42566036,42565977,42566037,42565985
42565970,42565969,42566053,42566042,42566001,42565978,42566077,42565975,42566008,42565985
42565970,42565969,42566009,42565983,42565991,42566019,42566066,42565975,42566037,42565985
42565970,42565969,42566009,42565983,42565991,42566019,42566066,42565975,42565985,42566029
42565970,42565969,42566040,42565983,42565991,42566019,42566066,42566008,42565975,42566029
42565970,42565969,42566040,42565983,42565991,42566019,42566066,42565994,42565975,42566029
42565969,42565970,42566053,42566042,42565999,42565978,42566064,42565975,42566037,42565985
42565970,42565972,42566009,42565986,42565993,42566019,42566066,42565975,42565985,42566037
42565969,42565970,42566009,42566042,42565991,42565978,42566066,42565975,42566029,42566037
42565970,42565969,42566040,42565983,42565991,42566019,42566066,42566002,42565975,42566029
42565970,42565969,42566009,42565980,42565999,42566019,42566066,42565984,42566029,42565985
42565969,42565970,42566053,42566042,42566001,42565978,42566064,42566002,42565975,42565985
42565970,42565972,42565979,42565983,42565991,42566019,42566066,42565994,42566029,42565985
42565968,42565972,42566040,42566053,42565993,42565998,42566066,42565988,42565975,42565985
42565969,42565968,42566040,42566042,42566001,42566019,42565976,42565994,42566003,42566008
42565968,42565972,42566040,42566053,42565993,42565987,42566066,42565988,42565975,42565985
42565969,42565968,42566009,42565983,42565991,42566019,42566066,42565994,42566029,42565985
42565970,42565972,42565979,42565980,42566001,42566019,42566066,42565977,42566032,42565985
42565968,42565972,42566053,42565983,42566001,42566019,42566036,42566041,42565975,42565985
42565969,42565968,42566040,42566042,42565999,42566019,42565976,42566003,42565984,42566037
42565971,42565972,42566040,42566042,42565999,42566019,42565976,42565988,42565975,42566037
42565968,42565972,42566026,42566053,42566001,42566019,42565976,42566041,42565975,42565985
42565970,42565967,42566071,42565983,42565999,42565981,42566077,42566038,42566008,42565975
42565970,42565969,42566053,42565983,42566001,42566019,42566066,42565975,42565988,42566029
42565970,42565968,42566040,42565989,42566001,42566019,42566036,42565977,42566003,42565985
42565970,42565969,42566040,42566042,42566001,42565978,42566077,42565975,42566008,42565985
42565970,42565972,42566040,42565983,42566001,42566019,42566036,42565975,42565988,42565985
42565971,42565972,42566040,42566042,42566018,42566019,42565976,42565984,42565975,42566037
42565969,42565971,42566053,42565980,42566001,42566019,42565976,42566052,42565990,42565985
42565970,42565967,42565979,42565980,42566021,42565996,42566074,42566032,42565990,42566005
42565970,42565972,42566040,42565983,42566001,42566019,42566036,42565977,42565975,42566037
42565970,42565967,42565979,42565980,42566021,42565981,42566036,42566032,42565990,42566094
42565970,42565968,42566040,42566014,42565991,42565978,42566066,42565994,42566029,42565985
42565970,42565967,42566071,42565981,42566021,42565978,42565996,42566038,42565992,42566005
42565970,42565972,42566040,42565983,42566001,42565981,42566066,42566003,42565975,42566029
42565971,42565972,42566053,42565980,42566001,42566019,42565976,42566052,42565990,42565985
42565970,42565968,42566040,42565983,42566001,42566019,42566066,42566008,42565975,42565985
42565970,42565972,42566071,42565981,42565999,42565978,42566077,42565988,42565975,42566008
42565971,42565973,42566053,42565980,42566001,42566019,42565976,42565990,42565984,42565985
42565968,42565972,42566040,42565983,42565999,42566019,42565976,42565994,42566037,42565985
42565970,42565972,42566040,42565980,42566001,42565981,42566066,42566002,42565994,42565985
42565968,42565972,42566053,42566042,42566001,42566019,42565976,42566041,42565975,42565985
42565970,42565972,42566014,42565989,42566001,42565978,42566066,42565984,42566029,42565985
42565970,42565972,42566053,42565989,42566001,42565978,42566006,42565994,42566029,42565985
42565969,42565967,42566071,42565983,42565999,42565981,42566064,42566046,42565975,42566008
42565970,42565972,42566071,42565989,42565999,42565981,42566064,42566008,42565975,42565988
42565970,42565967,42566071,42565989,42565991,42565981,42565976,42566020,42566046,42566025
42565969,42565968,42566053,42565995,42566001,42565987,42565976,42566003,42566037,42565985
42565969,42565967,42566071,42565983,42566018,42565978,42566077,42566046,42565975,42565988
42565968,42565967,42566071,42565983,42566018,42565978,42566077,42566046,42565994,42565988
42565969,42565968,42566040,42566042,42565999,42565978,42565976,42566003,42566037,42566029
42565968,42565972,42566033,42566053,42566001,42565998,42565976,42565977,42566029,42565985
42565969,42565968,42566053,42565995,42566001,42565987,42565976,42566016,42566037,42565985
42565969,42565968,42566014,42566048,42566001,42566019,42565976,42565994,42565985,42566037
42565968,42565972,42566040,42565986,42566001,42566019,42565976,42565994,42566008,42566029
42565970,42565968,42566053,42565983,42566001,42566019,42566077,42565975,42566029,42565985
42565970,42565968,42566053,42565986,42566001,42566019,42566036,42565975,42566029,42565985
42565971,42565968,42566040,42565989,42566001,42566019,42566036,42566046,42565975,42565985
42565969,42565968,42566053,42565995,42566001,42565987,42565976,42566025,42566037,42565985
42565968,42565972,42566053,42565983,42566001,42565978,42566036,42565977,42566029,42566037
42565970,42565968,42566040,42566042,42566001,42566019,42565976,42565977,42565994,42566037
42565969,42565967,42566071,42565989,42565999,42565981,42565976,42566046,42566094,42566005
42565970,42565972,42565979,42565986,42566001,42566019,42566006,42565990,42565985,42566029
42565969,42565967,42566071,42565989,42565999,42565981,42565976,42566038,42566041,42566008
42565969,42565970,42566040,42565980,42566001,42566019,42566006,42565984,42565990,42566029
42565970,42565967,42566045,42565983,42565993,42566067,42566036,42565988,42566008,42565975
42565969,42565968,42566040,42565989,42566001,42566019,42565976,42566046,42565994,42566029
42565970,42565968,42566040,42565986,42565993,42566019,42566066,42565977,42566029,42565985
42565970,42565967,42566071,42565980,42566039,42565978,42566064,42566002,42565990,42566013
42565970,42565972,42565979,42565986,42566001,42566019,42566006,42566025,42565985,42566029
42565970,42565967,42566045,42565986,42565999,42566067,42566036,42565988,42566008,42565975
42565970,42565967,42566091,42565986,42565993,42565998,42565996,42565977,42566008,42566005
42565970,42565971,42565979,42565981,42565993,42565998,42566077,42565984,42565990,42566032
42565971,42565968,42566033,42565989,42566001,42566019,42565976,42566046,42565985,42566029
