P,P,C,1B,2B,3B,SS,OF,OF,OF
42722864,42722868,42723037,42722900,42722995,42722909,42722919,42722985,42722883,42723029
42722870,42722868,42722907,42723007,42722887,42722999,42722901,42723017,42722886,42722880
42722870,42722867,42722907,42722876,42722962,42722902,42722997,42723028,42723008,42722879
42722870,42722867,42723010,42722913,42722962,42722954,42722997,42722898,42722876,42722895
42722870,42722867,42722907,42722876,42722962,42722902,42722997,42723028,42722879,42723035
42722870,42722867,42723010,42722913,42722962,42722954,42722997,42722939,42722876,42722878
42722870,42722867,42723010,42722913,42722962,42722954,42722997,42722939,42722876,42722895
42722871,42722867,42722988,42722884,42722962,42722928,42722997,42722924,42722898,42722876
42722864,42722875,42723004,42722884,42722962,42722963,42722997,42722882,42722898,42722895
42722864,42722870,42722943,42722876,42722995,42722963,42722997,42722985,42723008,42722878
42729793,42722864,42722911,42723007,42722962,42722902,42722997,42722880,42722939,42722895
42729793,42722864,42722911,42722935,42722962,42722902,42722997,42723049,42722883,42722895
42722864,42722871,42723004,42722884,42722962,42723012,42722997,42722882,42722960,42722876
42722871,42722867,42722988,42722884,42722962,42723031,42722997,42722924,42722898,42722876
42722873,42722864,42723037,42722896,42722880,42722983,42722908,42722883,42722951,42723029
42722870,42722867,42722943,42723007,42722956,42722963,42722997,42722880,42722893,42722876
42722864,42722866,42722943,42722876,42722995,42722963,42722997,42723049,42722985,42722878
42722870,42722868,42722907,42722900,42722887,42722999,42722908,42723009,42722883,42723049
42722870,42722868,42722907,42723007,42722887,42722999,42722901,42723028,42722886,42722880
42722864,42722870,42722943,42722876,42722891,42723031,42722997,42723049,42722934,42722895
42722864,42722871,42723004,42722884,42722962,42723012,42722997,42722882,42722960,42722893
42722864,42722868,42723037,42723007,42722956,42722909,42722919,42722898,42722880,42723055
42722864,42722868,42723053,42722894,42722956,42722890,42722901,42722886,42723048,42722960
42722864,42722867,42722943,42722984,42722941,42722903,42722997,42723054,42722893,42722878
42722864,42722875,42722943,42722876,42722962,42722902,42722908,42723049,42723008,42722883
42722864,42722867,42723053,42722894,42722975,42722939,42722901,42722886,42722898,42723048
42722864,42722870,42722943,42722937,42722936,42722933,42722997,42723031,42722876,42722893
42722864,42722867,42722943,42722935,42722941,42722947,42722997,42723054,42722893,42722878
42722864,42722868,42722982,42722900,42722956,42722926,42722912,42722898,42723048,42722960
42722870,42722867,42723010,42722876,42722962,42722963,42722991,42722985,42722878,42722895
42722872,42722867,42722907,42722876,42722885,42722999,42723034,42723017,42722883,42722996
42729793,42722870,42722907,42722949,42722887,42722999,42722965,42722889,42723017,42722880
42729793,42722867,42722943,42722876,42722962,42722902,42722908,42723049,42723008,42722883
42722870,42722868,42722982,42722896,42722925,42722928,42722919,42722883,42722898,42723029
42722870,42722868,42722907,42722984,42722887,42722921,42722906,42723009,42723017,42722886
42722866,42722870,42722943,42722984,42722955,42723012,42722997,42722882,42722893,42722876
42722866,42722870,42722943,42722900,42722955,42722963,42722997,42723008,42722878,42722893
42722864,42722870,42722943,42722876,42722962,42722921,42722997,42723049,42722934,42722895
42722864,42722870,42722988,42722937,42722925,42722909,42722919,42722889,42722924,42723029
42722864,42722868,42723037,42722896,42722885,42722909,42722927,42723035,42722879,42723055
42722870,42722867,42722907,42722957,42722887,42722999,42722959,42723008,42722883,42722924
42729793,42722864,42722943,42723007,42722962,42722902,42722908,42722883,42722990,42722893
42722866,42722868,42723053,42722894,42722956,42722926,42722901,42722898,42722886,42723048
42722864,42722870,42723010,42722884,42722962,42722902,42722997,42722970,42722972,42722876
42722875,42722870,42722943,42722984,42722962,42722903,42722908,42722879,42722895,42722876
42722870,42722867,42722943,42723007,42722962,42722933,42722997,42722886,42722893,42722876
42722864,42722870,42723037,42722943,42722891,42722890,42722919,42722882,42723029,42723055
42722868,42722867,42722907,42722957,42722921,42723012,42722888,42723028,42723017,42722879
42722864,42722868,42722899,42722900,42722995,42722928,42722908,42722889,42722970,42723049
42722864,42722868,42723053,42722896,42722925,42722926,42722919,42722886,42722989,42723048
42722870,42722867,42722907,42722884,42722945,42722983,42722997,42723028,42722895,42722876
42722870,42722868,42722899,42722896,42722925,42722928,42722919,42722979,42722883,42723029
42722864,42722870,42722943,42722876,42722962,42722983,42722997,42723049,42722934,42722895
42722864,42722867,42723053,42722894,42722936,42722928,42722912,42722889,42722965,42723048
42722864,42722868,42723010,42722900,42722880,42722954,42722908,42723008,42723049,42722886
42722864,42722870,42722899,42722943,42722962,42722902,42722997,42722889,42723054,42722895
42722870,42722868,42722907,42722900,42722887,42722999,42722908,42723017,42723009,42722883
42722864,42722867,42722943,42722900,42722880,42722928,42722908,42722970,42722985,42723049
42722870,42722868,42722907,42722900,42722887,42722999,42722908,42723017,42723028,42722883
42722864,42722870,42722911,42722943,42722962,42722928,42722997,42723054,42722876,42722895
42722864,42722868,42723037,42722896,42722880,42722928,42722908,42722951,42722986,42723029
42722870,42722867,42722907,42722937,42722887,42722933,42723034,42722889,42723017,42722934
42722872,42722867,42722907,42722957,42722880,42722890,42722901,42723028,42723017,42722886
42722870,42722867,42722943,42722876,42722962,42722933,42722997,42723031,42722886,42722893
42722864,42722870,42723004,42722900,42722955,42722963,42722908,42722882,42722916,42722985
42722866,42722868,42722957,42722913,42722921,42722999,42722888,42723028,42723009,42722880
42722870,42722867,42722943,42722884,42722962,42722928,42722997,42722934,42722985,42722878
42722864,42722866,42722982,42722894,42722975,42722926,42722997,42722886,42722898,42723048
42722870,42722867,42723030,42722884,42722962,42722921,42722997,42723035,42722876,42722878
42722875,42722870,42722943,42722937,42722936,42722890,42722997,42722886,42722876,42722893
42722864,42722870,42722911,42723002,42722962,42722902,42722997,42723054,42722876,42722895
42722864,42722867,42723053,42722884,42722962,42722902,42722997,42722970,42722916,42722893
42722864,42722870,42723037,42723007,42722925,42722909,42722919,42722889,42722882,42723029
42722864,42722870,42722899,42722900,42722921,42722928,42722908,42723008,42723049,42722910
42722870,42722867,42722943,42722876,42722962,42722903,42722997,42722970,42723008,42722893
