P,P,C,1B,2B,3B,SS,OF,OF,OF
42672739,42672743,42672911,42672753,42672801,42672762,42672883,42672893,42672746,42672748
42672737,42672735,42672911,42672779,42672811,42672878,42672761,42672848,42672883,42672748
42672735,42672737,42672911,42672830,42672801,42672861,42672883,42672755,42672776,42672752
42672735,42672743,42672911,42672746,42672801,42672885,42672759,42672883,42672799,42672755
42672735,42672741,42672911,42672753,42672801,42672809,42672827,42672893,42672758,42672754
42672737,42672735,42672800,42672779,42672811,42672837,42672883,42672848,42672893,42672748
42672736,42672735,42672911,42672779,42672763,42672809,42672792,42672883,42672934,42672756
42672738,42672735,42672911,42672779,42672801,42672875,42672759,42672883,42672807,42672746
42672735,42672737,42672911,42672771,42672801,42672861,42672883,42672755,42672776,42672869
42672735,42672740,42672770,42672779,42672756,42672778,42672883,42672876,42672755,42672893
42672737,42672735,42672911,42672746,42672801,42672793,42672883,42672755,42672893,42672823
42672737,42672735,42672911,42672779,42672811,42672837,42672797,42672848,42672883,42672748
42672735,42672736,42672911,42672854,42672801,42672778,42672797,42672755,42672893,42672776
42672735,42672743,42672768,42672753,42672777,42672809,42672883,42672891,42672893,42672758
42672737,42672735,42672911,42672771,42672801,42672786,42672774,42672876,42672893,42672755
42672735,42672737,42672910,42672753,42672872,42672762,42672827,42672823,42672748,42672923
42672734,42672740,42672815,42672764,42672889,42672778,42672797,42672831,42672776,42672861
42672735,42672741,42672911,42672817,42672801,42672809,42672774,42672749,42672893,42672754
42672735,42672737,42672857,42672753,42672766,42672878,42672909,42672876,42672748,42672869
42672738,42672740,42672768,42672746,42672811,42672809,42672827,42672893,42672883,42672748
42672737,42672735,42672857,42672902,42672766,42672861,42672909,42672749,42672789,42672752
42672735,42672743,42672910,42672746,42672827,42672762,42672835,42672923,42672748,42672894
42672735,42672740,42672850,42672902,42672766,42672786,42672909,42672749,42672789,42672756
42672744,42672737,42672911,42672746,42672811,42672809,42672848,42672883,42672748,42672754
42672737,42672735,42672910,42672779,42672811,42672762,42672835,42672823,42672923,42672746
42672735,42672740,42672770,42672746,42672872,42672905,42672863,42672780,42672923,42672748
42672740,42672741,42672911,42672779,42672801,42672778,42672883,42672748,42672789,42672752
