P,P,C,1B,2B,3B,SS,OF,OF,OF
42766684,42766682,42766987,42766711,42766722,42766849,42766838,42766943,42766901,42766706
42766686,42766682,42766787,42766711,42766939,42766731,42766838,42766943,42766901,42766707
42766685,42766682,42766787,42766711,42766939,42766731,42766838,42766943,42766901,42766720
42766683,42766682,42766816,42766711,42766939,42766733,42766848,42766901,42766943,42766708
42766684,42766683,42766773,42766711,42766939,42766731,42766838,42766901,42766943,42766707
42766686,42766682,42766793,42766711,42766838,42766777,42766848,42766943,42766901,42766706
42766685,42766682,42766883,42766757,42766762,42766826,42766729,42766761,42766742,42766964
42766684,42766682,42766793,42766711,42766838,42766777,42766848,42766943,42766901,42766706
42766686,42766684,42766987,42766719,42766838,42766789,42766718,42766943,42766776,42766704
42766685,42766682,42766773,42766711,42766838,42766772,42766848,42766943,42766901,42766722
42766684,42766682,42766773,42766711,42766939,42766789,42766718,42766776,42766943,42766852
42766685,42766682,42766883,42766719,42766938,42766826,42766725,42766964,42766742,42766722
42766685,42766682,42766883,42766757,42766715,42766826,42766729,42766914,42766742,42766964
42766686,42766682,42766800,42766719,42766939,42766789,42766838,42766943,42766776,42766704
42766689,42766682,42766883,42766792,42766938,42766826,42766703,42766705,42766964,42766742
42766684,42766682,42766987,42766711,42766838,42766777,42766848,42766901,42766722,42766752
42766685,42766682,42766793,42766711,42766838,42766731,42766848,42766901,42766943,42766732
42766685,42766682,42766773,42766711,42766722,42766789,42766848,42766943,42766901,42766798
42766684,42766682,42766987,42766711,42766838,42766777,42766848,42766943,42766742,42766722
42766684,42766682,42766962,42766870,42766880,42767001,42766712,42766705,42766747,42766766
42766685,42766686,42766787,42766711,42766939,42766731,42766838,42766943,42766776,42766707
42766686,42766688,42766987,42766719,42766838,42766789,42766703,42766943,42766776,42766707
42766685,42766682,42766710,42766711,42766838,42766789,42766796,42766943,42766901,42766798
42766686,42766683,42766773,42766711,42766939,42766789,42766838,42766943,42766732,42766707
42766685,42766682,42766724,42766711,42766838,42766777,42766848,42766943,42766901,42766761
42766685,42766682,42766883,42766719,42766938,42766826,42766725,42766730,42766964,42766742
42766691,42766682,42766987,42766711,42766838,42766777,42766848,42766943,42766706,42766722
42766686,42766682,42766988,42766963,42766715,42766849,42766718,42766828,42766706,42766812
42766688,42766682,42766763,42766709,42766715,42766744,42766823,42766852,42766973,42766934
42766686,42766683,42766987,42766711,42766717,42766789,42766838,42766943,42766704,42766827
42766686,42766683,42766987,42766711,42766717,42766789,42766838,42766939,42766704,42766827
42766684,42766682,42766962,42766870,42766880,42767001,42766712,42766705,42766864,42766707
42766691,42766682,42766710,42766711,42766838,42766772,42766848,42766943,42766901,42766722
42766685,42766682,42766962,42766770,42766880,42766876,42766712,42766760,42766765,42766745
42766685,42766682,42766962,42766792,42766880,42766876,42766814,42766705,42766850,42766704
42766687,42766682,42766816,42766711,42766838,42766733,42766848,42766901,42766943,42766708
42766683,42766682,42766962,42766833,42766802,42766880,42766703,42766705,42766850,42766958
42766686,42766682,42766988,42766749,42766885,42766849,42766703,42766706,42766828,42766908
42766688,42766682,42766992,42766719,42766854,42766744,42766725,42766720,42766852,42766934
42766691,42766682,42766710,42766711,42766838,42766789,42766796,42766943,42766901,42766738
42766685,42766684,42766773,42766711,42766838,42766731,42766848,42766943,42766901,42766707
42766686,42766682,42766988,42766840,42766886,42766849,42766718,42766761,42766706,42766778
42766686,42766682,42766988,42766757,42766715,42766849,42766718,42766898,42766812,42766756
42766691,42766682,42766787,42766711,42766838,42766744,42766848,42766943,42766901,42766706
42766686,42766682,42766988,42766840,42766885,42766741,42766703,42766828,42766706,42766908
42766686,42766685,42766988,42766963,42766715,42766849,42766718,42766720,42766828,42766706
42766686,42766684,42766988,42766809,42766726,42766849,42766718,42766706,42766828,42766766
42766686,42766682,42766988,42766809,42766885,42766772,42766718,42766898,42766706,42766747
