P,P,C,1B,2B,3B,SS,OF,OF,OF
42714935,42714933,42715002,42714962,42715062,42714968,42715050,42714943,42714991,42714973
42714935,42714933,42715002,42714962,42714991,42714960,42714951,42714990,42714969,42715081
42714942,42714935,42715002,42714974,42714991,42714964,42714947,42714943,42714981,42715054
42714935,42714933,42715100,42714958,42715006,42715048,42714945,42714986,42714966,42715009
42714935,42714933,42715018,42714987,42714989,42715048,42714946,42714966,42714976,42714973
42714941,42714935,42715002,42714962,42714991,42714964,42714947,42714981,42715019,42714948
42714935,42714933,42714985,42714957,42715004,42715048,42714951,42715017,42714969,42714990
42714935,42714933,42715002,42715061,42715006,42714970,42714945,42714943,42715035,42714981
42714935,42714933,42714985,42714957,42715072,42715048,42714946,42714969,42714973,42715012
42714935,42714933,42715100,42714977,42714958,42715048,42714946,42714986,42715035,42714966
42714935,42714933,42714985,42714977,42714989,42715048,42714951,42714966,42714990,42714969
42714935,42714933,42715100,42714987,42715004,42715048,42714946,42714966,42715029,42714973
42714942,42714933,42715002,42714962,42715062,42714970,42714951,42714991,42714948,42714969
42714935,42714933,42715100,42714957,42714958,42715048,42714945,42715035,42714986,42715017
42714935,42714933,42715100,42714958,42715006,42714970,42714945,42715017,42715009,42715048
42714942,42714935,42715002,42714962,42714991,42714964,42714947,42714943,42715070,42714967
42714935,42714933,42714985,42715061,42714958,42714968,42714946,42714986,42715048,42714966
42714935,42714933,42715100,42714958,42715006,42715020,42714946,42715016,42714966,42715048
42714935,42714933,42715100,42714999,42715004,42715048,42714951,42714966,42715009,42714948
42714935,42714933,42714963,42714962,42715072,42715004,42714960,42714991,42714981,42714973
42714935,42714933,42715023,42714957,42715079,42715048,42714946,42714972,42715017,42714948
42714935,42714933,42715100,42715061,42715004,42714968,42714946,42714986,42714966,42715048
42714935,42714933,42715069,42714962,42715006,42714970,42714960,42714991,42714986,42714973
42714935,42714933,42715002,42715061,42714953,42714968,42714960,42714943,42715035,42715042
42714935,42714933,42714993,42715000,42715079,42714964,42714951,42714969,42715081,42714948
42714937,42714933,42715002,42714955,42714953,42714954,42714960,42714991,42715070,42715001
42714935,42714933,42715069,42714962,42714989,42715048,42714946,42715035,42714943,42715009
42714935,42714933,42715100,42714977,42714953,42715048,42714960,42714981,42714966,42715009
42714935,42714933,42714963,42715000,42715072,42714944,42715050,42714948,42714969,42715081
42714934,42714935,42715100,42714987,42715004,42715048,42714946,42714966,42714976,42714973
42714934,42714935,42715100,42714957,42715006,42715048,42714945,42715035,42715009,42714948
42714934,42714935,42715100,42714958,42715072,42715048,42714946,42715017,42714969,42714948
42714942,42714933,42715002,42714957,42714991,42714970,42714946,42714943,42715017,42715048
42714934,42714933,42715100,42714987,42715062,42715048,42714946,42714966,42714969,42714973
42714935,42714933,42715023,42714962,42715036,42714944,42714951,42714990,42714969,42715081
42714935,42714933,42715100,42714977,42715046,42715048,42714946,42714967,42715001,42714966
42714934,42714935,42715100,42714957,42715072,42715004,42714951,42715048,42714966,42714948
42714942,42714933,42715002,42714952,42714991,42714980,42714960,42714943,42714998,42715034
42714934,42714935,42715100,42715061,42714958,42714968,42714946,42714986,42714966,42715048
42714935,42714933,42715069,42714962,42714989,42714970,42714946,42714986,42715048,42715009
42714942,42714935,42715002,42714974,42714970,42714964,42714947,42714981,42714943,42715019
42714935,42714933,42715069,42715000,42714953,42714968,42714945,42714979,42715035,42714972
42714939,42714935,42714963,42714957,42715072,42715048,42714946,42714966,42714948,42715012
42714934,42714935,42714985,42715061,42714958,42714968,42714946,42714986,42714966,42715048
42714934,42714935,42714949,42714987,42714989,42715048,42714946,42715009,42714973,42715012
42714934,42714935,42714985,42715061,42714958,42714968,42714946,42715035,42715048,42714966
42714939,42714935,42715100,42714957,42715072,42715048,42714951,42715009,42714948,42714969
42714935,42714933,42715002,42714962,42715054,42715048,42714946,42714981,42714943,42715038
42714934,42714935,42715100,42714987,42715062,42714944,42714946,42715048,42714966,42715029
42714942,42714935,42715100,42714957,42715004,42714968,42714946,42715048,42714948,42714969
42714940,42714935,42714985,42714957,42715006,42715048,42714946,42714986,42714948,42714969
42714935,42714933,42715002,42714962,42714991,42714960,42715050,42714981,42714973,42714976
42714939,42714933,42715100,42714957,42715062,42715004,42714946,42715048,42714990,42714948
42714935,42714933,42715069,42714962,42715006,42714960,42714947,42715035,42714991,42714986
42714939,42714933,42715100,42714957,42715004,42715020,42714946,42715048,42714990,42714948
42714934,42714935,42715069,42714958,42715006,42714964,42714947,42714986,42715038,42714969
42714935,42714933,42715069,42715000,42714953,42714968,42714960,42715035,42715042,42714943
42714941,42714935,42715100,42714957,42715004,42715048,42714946,42714990,42714948,42714969
42714934,42714935,42715100,42714999,42715072,42715048,42714946,42715017,42714969,42714948
42714934,42714935,42715069,42714958,42715006,42714964,42714947,42714986,42714966,42715038
42714934,42714935,42715023,42715000,42714989,42714944,42714946,42715048,42714966,42714990
42714934,42714935,42715023,42714957,42715079,42715048,42714946,42714972,42715017,42714948
42714935,42714933,42715002,42714987,42714970,42714960,42715050,42714991,42714943,42715012
42714934,42714933,42715100,42714957,42715072,42715004,42714946,42715048,42714969,42715029
