P,P,C,1B,2B,3B,SS,OF,OF,OF
42730322,42730327,42730576,42730347,42730627,42730397,42730669,42730429,42730542,42730389
42730327,42730321,42730735,42730393,42730537,42730556,42730363,42730489,42730354,42730516
42730342,42730321,42730576,42730367,42730627,42730370,42730473,42730542,42730359,42730379
42730327,42730321,42730735,42730573,42730537,42730351,42730396,42730614,42730543,42730353
42730330,42730327,42730735,42730372,42730425,42730394,42730426,42730359,42730489,42730543
42730327,42730338,42730434,42730361,42730627,42730370,42730669,42730437,42730419,42730353
42730322,42730327,42730576,42730347,42730627,42730351,42730669,42730429,42730518,42730542
42730329,42730328,42730576,42730449,42730385,42730370,42730627,42730419,42730431,42730406
42730327,42730330,42730735,42730416,42730537,42730397,42730355,42730605,42730489,42730347
42730321,42730338,42730434,42730361,42730627,42730370,42730669,42730615,42730419,42730353
42730324,42730329,42730576,42730449,42730385,42730370,42730669,42730419,42730431,42730406
42730326,42730321,42730735,42730449,42730385,42730427,42730396,42730543,42730489,42730431
42730322,42730328,42730735,42730399,42730537,42730546,42730363,42730605,42730354,42730421
42730327,42730321,42730558,42730523,42730537,42730546,42730396,42730359,42730356,42730702
42730327,42730331,42730735,42730364,42730448,42730546,42730396,42730605,42730349,42730415
42730327,42730328,42730558,42730523,42730680,42730351,42730420,42730702,42730349,42730401
42730321,42730336,42730735,42730449,42730385,42730427,42730396,42730543,42730359,42730431
42730322,42730327,42730558,42730538,42730435,42730445,42730368,42730369,42730422,42730702
42730326,42730327,42730695,42730347,42730380,42730418,42730357,42730630,42730503,42730721
42730324,42730328,42730735,42730393,42730676,42730707,42730396,42730359,42730356,42730432
42730327,42730321,42730701,42730364,42730448,42730559,42730541,42730615,42730415,42730349
42730327,42730328,42730701,42730674,42730477,42730370,42730363,42730512,42730437,42730354
42730327,42730321,42730594,42730347,42730537,42730418,42730396,42730543,42730605,42730503
42730327,42730324,42730382,42730483,42730430,42730370,42730669,42730419,42730542,42730432
42730322,42730331,42730735,42730372,42730425,42730579,42730396,42730429,42730359,42730543
42731006,42730324,42730735,42730393,42730385,42730556,42730396,42730543,42730354,42730421
42730327,42730333,42730434,42730444,42730674,42730351,42730669,42730518,42730419,42730347
42730322,42730327,42730504,42730528,42730425,42730394,42730357,42730371,42730721,42730656
42730322,42730327,42730576,42730511,42730585,42730376,42730368,42730542,42730419,42730422
42730327,42730342,42730434,42730393,42730477,42730546,42730396,42730543,42730389,42730347
42730322,42730327,42730504,42730416,42730656,42730351,42730409,42730721,42730713,42730350
42730321,42730328,42730417,42730523,42730400,42730535,42730420,42730352,42730487,42730702
42730322,42730327,42730450,42730383,42730656,42730370,42730357,42730411,42730721,42730630
