P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Sale (42755626),Nolan McLean (42756140),Christian Vazquez (42755779),Jake Burger (42755718),Jazz Chisholm Jr. (42755715),Isaac Paredes (42755725),Jose Caballero (42755799),Yordan Alvarez (42755648),Dustin Harris (42755910),Daniel Johnson (42755955)
Nolan McLean (42756140),Kyle Harrison (42755632),Hunter Feduccia (42755954),Munetaka Murakami (42755658),Chase Meidroth (42755757),Junior Caminero (42755663),Taylor Walls (42755936),Chandler Simpson (42755713),Cedric Mullins (42755822),Byron Buxton (42755667)
Rhett Lowder (42755636),Nolan McLean (42756140),Shea Langeliers (42755664),Nick Kurtz (42755666),Jeff McNeil (42755807),Josh Jung (42755782),Brayan Rocchio (42755862),Brent Rooker (42755981),Carlos Cortes (42755783),Brandon Nimmo (42755678)
Chris Sale (42755626),Nolan McLean (42756140),Cal Raleigh (42755672),Josh Naylor (42755735),Cole Young (42755903),Nolan Gorman (42755753),J.P. Crawford (42755842),Byron Buxton (42755667),Julio Rodriguez (42755695),Nathan Church (42755845)
Chris Sale (42755626),Kyle Bradish (42755628),Jose Trevino (42756017),Sal Stewart (42755670),Gleyber Torres (42755722),Brady House (42755812),Elly De La Cruz (42755649),Spencer Steer (42755847),Riley Greene (42755706),JJ Bleday (42756008)
Chris Sale (42755626),Nolan McLean (42756140),Hunter Feduccia (42755954),Curtis Mead (42755772),Ben Williamson (42755884),Brady House (42755812),Colson Montgomery (42755679),Daylen Lile (42755694),Jacob Young (42755780),James Wood (42755651)
Chris Sale (42755626),Kyle Harrison (42755632),Cal Raleigh (42755672),Curtis Mead (42755772),Nasim Nunez (42755744),Brady House (42755812),CJ Abrams (42755655),James Wood (42755651),Derek Hill (42755851),Tanner Murray (42755951)
Chris Sale (42755626),Nolan McLean (42756140),Danny Jansen (42755805),Jake Burger (42755718),Josh Smith (42755873),Isaac Paredes (42755725),Elly De La Cruz (42755649),Kerry Carpenter (42755719),Alejandro Osuna (42755947),Evan Carter (42755731)
Chris Sale (42755626),Kyle Harrison (42755632),Danny Jansen (42755805),Joc Pederson (42755856),Edouard Julien (42755750),Royce Lewis (42755784),Corey Seager (42755668),Byron Buxton (42755667),Brandon Nimmo (42755678),Evan Carter (42755731)
Chris Sale (42755626),Nolan McLean (42756140),Gary Sanchez (42755767),Sal Stewart (42755670),Matt McLain (42755781),Ke'Bryan Hayes (42755953),Elly De La Cruz (42755649),JJ Bleday (42756008),Jake Fraley (42755825),Garrett Mitchell (42755754)
Nolan McLean (42756140),Kyle Harrison (42755632),Shea Langeliers (42755664),Josh Bell (42755723),Jeff McNeil (42755807),Max Muncy (42755759),Trea Turner (42755690),Trevor Larnach (42755808),Brent Rooker (42755981),Lawrence Butler (42755790)
Chris Sale (42755626),Kyle Harrison (42755632),Ryan Jeffers (42755702),Kody Clemens (42755806),Luke Keaschall (42755711),Junior Caminero (42755663),Taylor Walls (42755936),Wilyer Abreu (42755705),Byron Buxton (42755667),Matt Wallner (42755838)
Chris Sale (42755626),Nolan McLean (42756140),Carlos Narvaez (42755939),Vladimir Guerrero Jr. (42755656),Marcelo Mayer (42755854),Caleb Durbin (42755914),Corey Seager (42755668),Jarren Duran (42755689),Ceddanne Rafaela (42755814),Brent Rooker (42755981)
Chris Sale (42755626),Nolan McLean (42756140),Gary Sanchez (42755767),Jonathan Aranda (42755716),Brice Turang (42755662),Yandy Diaz (42755676),Taylor Walls (42755936),Matt Wallner (42755838),Cedric Mullins (42755822),Chandler Simpson (42755713)
Chris Sale (42755626),Nolan McLean (42756140),Austin Hedges (42755940),Vladimir Guerrero Jr. (42755656),Juan Brito (42755915),Jose Ramirez (42755650),Brayan Rocchio (42755862),David Fry (42755878),Davis Schneider (42755899),Juan Soto (42755654)
Kyle Bradish (42755628),Nolan McLean (42756140),Gary Sanchez (42755767),Spencer Torkelson (42755837),Gleyber Torres (42755722),Nolan Gorman (42755753),Elly De La Cruz (42755649),Kerry Carpenter (42755719),Riley Greene (42755706),Matt Vierling (42755909)
Nolan McLean (42756140),Kyle Harrison (42755632),Ivan Herrera (42755714),Rhys Hoskins (42755855),Ernie Clement (42755796),Kazuma Okamoto (42755743),Elly De La Cruz (42755649),Ronald Acuna Jr. (42755661),Davis Schneider (42755899),Daulton Varsho (42755724)
Chris Sale (42755626),Kyle Harrison (42755632),Shea Langeliers (42755664),Nick Kurtz (42755666),Jeff McNeil (42755807),David Hamilton (42755765),Corey Seager (42755668),Wenceel Perez (42755904),Sal Frelick (42755793),Brent Rooker (42755981)
Chris Sale (42755626),Kyle Harrison (42755632),Ivan Herrera (42755714),Sal Stewart (42755670),JJ Wetherholt (42755673),Colt Keith (42755746),Kevin McGonigle (42755682),JJ Bleday (42756008),Kerry Carpenter (42755719),Wenceel Perez (42755904)
Nolan McLean (42756140),Kyle Harrison (42755632),Cal Raleigh (42755672),Spencer Torkelson (42755837),Gleyber Torres (42755722),Colt Keith (42755746),Kevin McGonigle (42755682),Kyle Schwarber (42755657),JJ Bleday (42756008),Spencer Steer (42755847)
Chris Sale (42755626),Nolan McLean (42756140),Carlos Narvaez (42755939),Pete Alonso (42755685),Josh Smith (42755873),Caleb Durbin (42755914),Gunnar Henderson (42755653),Michael Harris II (42755787),Roman Anthony (42755671),Wilyer Abreu (42755705)
Chris Sale (42755626),Kyle Harrison (42755632),Ivan Herrera (42755714),Vladimir Guerrero Jr. (42755656),Daniel Schneemann (42755810),Kevin McGonigle (42755682),Brayan Rocchio (42755862),Angel Martinez (42755721),Daulton Varsho (42755724),Steven Kwan (42755741)
Kyle Bradish (42755628),Nolan McLean (42756140),J.C. Escarra (42755876),Paul Goldschmidt (42755752),Nasim Nunez (42755744),Isaac Paredes (42755725),Jose Caballero (42755799),Cody Bellinger (42755686),Cam Smith (42755771),James Wood (42755651)
Foster Griffin (42755637),Kyle Harrison (42755632),Drake Baldwin (42755669),Matt Olson (42755681),Dylan Moore (42755956),Alec Bohm (42755830),Trea Turner (42755690),Ronald Acuna Jr. (42755661),Adolis Garcia (42755804),Yordan Alvarez (42755648)
Chris Sale (42755626),Nolan McLean (42756140),Jake Rogers (42755935),Spencer Torkelson (42755837),Matt McLain (42755781),Junior Caminero (42755663),Jose Caballero (42755799),Wenceel Perez (42755904),Riley Greene (42755706),James Wood (42755651)
Chris Sale (42755626),Kyle Harrison (42755632),Jake Rogers (42755935),Sal Stewart (42755670),Matt McLain (42755781),Jose Ramirez (42755650),Elly De La Cruz (42755649),Davis Schneider (42755899),Kerry Carpenter (42755719),Spencer Steer (42755847)
Nolan McLean (42756140),Carmen Mlodzinski (42755639),Ryan Jeffers (42755702),Matt Olson (42755681),Nasim Nunez (42755744),Junior Caminero (42755663),Brooks Lee (42755901),Matt Wallner (42755838),Chandler Simpson (42755713),Byron Buxton (42755667)
Nolan McLean (42756140),Kyle Harrison (42755632),Christian Vazquez (42755779),Ben Rice (42755660),Dylan Moore (42755956),Ryan McMahon (42755911),Trea Turner (42755690),Felix Reyes (42755897),Aaron Judge (42755647),Cody Bellinger (42755686)
Nolan McLean (42756140),Carmen Mlodzinski (42755639),Shea Langeliers (42755664),Rhys Hoskins (42755855),Jeff McNeil (42755807),Jose Ramirez (42755650),Corey Seager (42755668),Daulton Varsho (42755724),Angel Martinez (42755721),David Fry (42755878)
Nolan McLean (42756140),Kyle Harrison (42755632),Jake Rogers (42755935),Nathaniel Lowe (42755919),Gleyber Torres (42755722),Kevin McGonigle (42755682),Elly De La Cruz (42755649),Riley Greene (42755706),Luke Raley (42755785),Randy Arozarena (42755712)
Chris Sale (42755626),Foster Griffin (42755637),Shea Langeliers (42755664),Nick Kurtz (42755666),Luke Keaschall (42755711),Josh Jung (42755782),Corey Seager (42755668),Trevor Larnach (42755808),Alejandro Osuna (42755947),Tyler Soderstrom (42755698)
Nolan McLean (42756140),Foster Griffin (42755637),J.C. Escarra (42755876),Bryce Harper (42755687),Jazz Chisholm Jr. (42755715),Alec Bohm (42755830),Braden Shewmake (42755973),Felix Reyes (42755897),Aaron Judge (42755647),Yordan Alvarez (42755648)
Chris Sale (42755626),Nolan McLean (42756140),Brandon Valenzuela (42755969),Sal Stewart (42755670),Juan Brito (42755915),Ernie Clement (42755796),Elly De La Cruz (42755649),Jesus Sanchez (42755788),Kerry Carpenter (42755719),TJ Friedl (42755745)
Chris Sale (42755626),Nolan McLean (42756140),J.C. Escarra (42755876),Paul Goldschmidt (42755752),Lenyn Sosa (42755889),Kazuma Okamoto (42755743),Carlos Correa (42755707),Cody Bellinger (42755686),Dustin Harris (42755910),Yordan Alvarez (42755648)
Chris Sale (42755626),Nolan McLean (42756140),Cal Raleigh (42755672),Nick Kurtz (42755666),Cole Young (42755903),Isaac Paredes (42755725),J.P. Crawford (42755842),Riley Greene (42755706),Dominic Canzone (42755831),Lawrence Butler (42755790)
Chris Sale (42755626),Nolan McLean (42756140),Shea Langeliers (42755664),Nick Kurtz (42755666),Cole Young (42755903),Leo Rivas (42755960),J.P. Crawford (42755842),Julio Rodriguez (42755695),Brent Rooker (42755981),Lawrence Butler (42755790)
Chris Sale (42755626),Nolan McLean (42756140),Cal Raleigh (42755672),Kody Clemens (42755806),Luke Keaschall (42755711),Leo Rivas (42755960),J.P. Crawford (42755842),Byron Buxton (42755667),Matt Wallner (42755838),Julio Rodriguez (42755695)
Chris Sale (42755626),Nolan McLean (42756140),Jake Rogers (42755935),Spencer Torkelson (42755837),JJ Wetherholt (42755673),Austin Riley (42755717),Kevin McGonigle (42755682),Michael Harris II (42755787),Ronald Acuna Jr. (42755661),Matt Vierling (42755909)
Chris Sale (42755626),Nolan McLean (42756140),Cal Raleigh (42755672),Spencer Torkelson (42755837),Gleyber Torres (42755722),Leo Rivas (42755960),Corey Seager (42755668),Riley Greene (42755706),Matt Vierling (42755909),Julio Rodriguez (42755695)
Chris Sale (42755626),Nolan McLean (42756140),Ivan Herrera (42755714),Nathaniel Lowe (42755919),Chase Meidroth (42755757),Miguel Vargas (42755696),Elly De La Cruz (42755649),Spencer Steer (42755847),JJ Bleday (42756008),Lawrence Butler (42755790)
Nolan McLean (42756140),Kyle Harrison (42755632),Cal Raleigh (42755672),Ben Rice (42755660),Dylan Moore (42755956),Alec Bohm (42755830),Jose Caballero (42755799),Felix Reyes (42755897),Aaron Judge (42755647),Trent Grisham (42755727)
Chris Sale (42755626),Nolan McLean (42756140),Drake Baldwin (42755669),Spencer Torkelson (42755837),Gleyber Torres (42755722),Colt Keith (42755746),Jorge Mateo (42755880),Eli White (42755920),Ronald Acuna Jr. (42755661),Riley Greene (42755706)
Nolan McLean (42756140),Kyle Harrison (42755632),Cal Raleigh (42755672),Ben Rice (42755660),Jazz Chisholm Jr. (42755715),Leo Rivas (42755960),J.P. Crawford (42755842),Michael Harris II (42755787),Cody Bellinger (42755686),Julio Rodriguez (42755695)
Nolan McLean (42756140),Kyle Harrison (42755632),J.C. Escarra (42755876),Spencer Torkelson (42755837),Gleyber Torres (42755722),Ryan McMahon (42755911),Kevin McGonigle (42755682),Riley Greene (42755706),Aaron Judge (42755647),Trent Grisham (42755727)
Nolan McLean (42756140),Kyle Harrison (42755632),Jake Rogers (42755935),Jonathan Aranda (42755716),Matt McLain (42755781),Junior Caminero (42755663),Taylor Walls (42755936),Chandler Simpson (42755713),Juan Soto (42755654),Riley Greene (42755706)
Chris Sale (42755626),Nolan McLean (42756140),Cal Raleigh (42755672),Rhys Hoskins (42755855),Juan Brito (42755915),Jose Ramirez (42755650),J.P. Crawford (42755842),Davis Schneider (42755899),Julio Rodriguez (42755695),Randy Arozarena (42755712)
Chris Sale (42755626),Kyle Harrison (42755632),Jake Rogers (42755935),Spencer Torkelson (42755837),Luke Keaschall (42755711),Kevin McGonigle (42755682),Corey Seager (42755668),Riley Greene (42755706),Byron Buxton (42755667),Trevor Larnach (42755808)
Chris Sale (42755626),Nolan McLean (42756140),Ryan Jeffers (42755702),Matt Olson (42755681),Ernie Clement (42755796),Kazuma Okamoto (42755743),Jorge Mateo (42755880),Michael Harris II (42755787),Ronald Acuna Jr. (42755661),Jesus Sanchez (42755788)
Chris Sale (42755626),Kyle Harrison (42755632),Drake Baldwin (42755669),Nick Kurtz (42755666),Ozzie Albies (42755703),Ryan McMahon (42755911),Jorge Mateo (42755880),Ronald Acuna Jr. (42755661),Riley Greene (42755706),Lawrence Butler (42755790)
Chris Sale (42755626),Nolan McLean (42756140),J.C. Escarra (42755876),Spencer Torkelson (42755837),Jazz Chisholm Jr. (42755715),Kevin McGonigle (42755682),Jose Caballero (42755799),Riley Greene (42755706),Trent Grisham (42755727),Cody Bellinger (42755686)
Nolan McLean (42756140),Kyle Harrison (42755632),Jake Rogers (42755935),Spencer Torkelson (42755837),Gleyber Torres (42755722),Junior Caminero (42755663),Kevin McGonigle (42755682),Ronald Acuna Jr. (42755661),Cedric Mullins (42755822),Riley Greene (42755706)
Chris Sale (42755626),Nolan McLean (42756140),Jake Rogers (42755935),Spencer Torkelson (42755837),Matt McLain (42755781),Colt Keith (42755746),Kevin McGonigle (42755682),Wenceel Perez (42755904),Aaron Judge (42755647),Julio Rodriguez (42755695)
Nolan McLean (42756140),Kyle Harrison (42755632),J.C. Escarra (42755876),Ben Rice (42755660),Jazz Chisholm Jr. (42755715),Isaac Paredes (42755725),Taylor Walls (42755936),Cedric Mullins (42755822),Aaron Judge (42755647),Trent Grisham (42755727)
Chris Sale (42755626),Nolan McLean (42756140),Drake Baldwin (42755669),Nathaniel Lowe (42755919),Matt McLain (42755781),Royce Lewis (42755784),Kevin McGonigle (42755682),Michael Harris II (42755787),Ronald Acuna Jr. (42755661),Spencer Steer (42755847)
Nolan McLean (42756140),Kyle Harrison (42755632),J.C. Escarra (42755876),Sal Stewart (42755670),Matt McLain (42755781),Royce Lewis (42755784),Elly De La Cruz (42755649),Spencer Steer (42755847),JJ Bleday (42756008),Byron Buxton (42755667)
Chris Sale (42755626),Nolan McLean (42756140),Jake Rogers (42755935),Spencer Torkelson (42755837),Matt McLain (42755781),Colt Keith (42755746),Kevin McGonigle (42755682),Riley Greene (42755706),Brandon Nimmo (42755678),Tyler Soderstrom (42755698)
Chris Sale (42755626),Kyle Harrison (42755632),J.C. Escarra (42755876),Nick Kurtz (42755666),Jazz Chisholm Jr. (42755715),Ryan McMahon (42755911),Jose Caballero (42755799),Kerry Carpenter (42755719),Riley Greene (42755706),Aaron Judge (42755647)
Nolan McLean (42756140),Kyle Harrison (42755632),J.C. Escarra (42755876),Sal Stewart (42755670),Matt McLain (42755781),Ke'Bryan Hayes (42755953),Jose Caballero (42755799),Trent Grisham (42755727),Cody Bellinger (42755686),Aaron Judge (42755647)
Nolan McLean (42756140),Kyle Harrison (42755632),J.C. Escarra (42755876),Paul Goldschmidt (42755752),Jazz Chisholm Jr. (42755715),Junior Caminero (42755663),Jose Caballero (42755799),Chandler Simpson (42755713),Trent Grisham (42755727),Tyler Soderstrom (42755698)
Chris Sale (42755626),Nolan McLean (42756140),J.C. Escarra (42755876),Paul Goldschmidt (42755752),Jazz Chisholm Jr. (42755715),Ryan McMahon (42755911),Elly De La Cruz (42755649),Riley Greene (42755706),Wenceel Perez (42755904),Trent Grisham (42755727)
Nolan McLean (42756140),Kyle Harrison (42755632),J.C. Escarra (42755876),Rhys Hoskins (42755855),Jazz Chisholm Jr. (42755715),Jose Ramirez (42755650),Jose Caballero (42755799),David Fry (42755878),Angel Martinez (42755721),Aaron Judge (42755647)
Chris Sale (42755626),Nolan McLean (42756140),J.C. Escarra (42755876),Spencer Torkelson (42755837),Gleyber Torres (42755722),Colt Keith (42755746),Kevin McGonigle (42755682),Matt Wallner (42755838),Riley Greene (42755706),Byron Buxton (42755667)
Nolan McLean (42756140),Kyle Harrison (42755632),Drake Baldwin (42755669),Spencer Torkelson (42755837),Matt McLain (42755781),Colt Keith (42755746),Kevin McGonigle (42755682),Ronald Acuna Jr. (42755661),Matt Vierling (42755909),Riley Greene (42755706)
Chris Sale (42755626),Nolan McLean (42756140),J.C. Escarra (42755876),Ben Rice (42755660),Jazz Chisholm Jr. (42755715),Ryan McMahon (42755911),Kevin McGonigle (42755682),Aaron Judge (42755647),Daniel Johnson (42755955),Dustin Harris (42755910)
