P,P,C,1B,2B,3B,SS,OF,OF,OF
42722864,42722870,42723010,42722900,42722930,42722954,42722908,42723049,42722880,42722910
42722864,42722867,42723004,42722900,42722955,42723005,42722908,42722916,42723049,42722883
42722864,42722867,42723004,42722876,42722955,42723005,42722908,42722979,42723049,42722883
42722864,42722868,42722988,42722937,42722956,42722890,42722959,42723031,42722898,42722886
42722864,42722870,42722982,42723007,42722956,42722928,42722908,42722883,42722985,42722886
42722864,42722870,42722988,42722937,42722956,42722890,42722959,42723031,42722898,42722886
42722864,42722868,42722899,42722900,42722880,42722928,42722908,42723049,42722985,42723031
42722864,42722870,42722982,42723007,42722956,42722928,42722908,42723008,42722883,42722886
42722864,42722868,42723010,42722913,42722995,42722954,42722906,42722882,42723049,42722886
42722864,42722868,42722982,42722900,42722956,42722890,42722908,42723008,42723049,42722886
42722864,42722868,42723010,42722900,42722880,42722954,42722908,42723008,42723049,42722886
42722864,42722868,42722982,42722900,42722956,42722890,42722908,42723049,42723008,42722898
42722864,42722868,42722899,42722900,42722995,42722928,42722908,42722889,42722970,42723049
42722864,42722870,42722988,42722937,42722956,42722939,42722959,42722924,42722880,42722898
42722864,42722870,42723010,42722935,42722930,42722921,42722908,42723049,42722883,42722910
42722864,42722870,42723010,42722935,42722930,42722921,42722908,42723049,42722883,42722913
42722864,42722870,42722982,42723007,42722956,42722939,42722908,42722883,42722985,42722886
42722870,42722867,42723004,42722984,42722955,42722890,42722908,42722916,42722910,42722880
42722864,42722868,42723010,42722900,42722921,42722954,42722906,42723008,42723049,42722886
42722864,42722870,42722988,42722900,42722995,42722928,42722908,42722882,42722970,42723049
42722864,42722868,42723004,42722900,42722955,42722963,42723012,42722882,42723049,42722883
42722864,42722868,42722988,42722984,42722921,42723031,42722959,42722924,42722898,42722886
42722864,42722868,42723004,42722900,42722955,42722963,42723012,42722882,42722883,42722985
42722864,42722870,42722988,42722937,42722956,42723031,42722959,42722934,42722898,42722880
42722864,42722870,42723004,42723007,42723005,42722890,42722901,42722979,42722882,42722898
42722864,42722867,42723010,42722935,42722930,42722963,42722908,42722889,42723008,42722972
42722864,42722868,42722988,42722984,42722930,42723031,42722959,42722924,42722898,42722886
42722864,42722870,42722988,42722937,42722941,42722933,42722901,42722882,42722985,42722934
42722864,42722870,42722988,42722937,42722941,42722933,42722901,42722882,42722934,42723049
42722864,42722870,42722982,42723007,42722956,42722939,42722908,42723008,42722883,42722886
42722864,42722868,42723030,42722900,42722880,42722983,42722927,42722886,42723035,42722990
42722864,42722870,42723004,42722900,42722955,42722963,42722908,42722882,42722916,42722985
42722864,42722868,42722899,42722949,42722936,42722928,42722908,42722987,42723049,42722883
42722864,42722868,42722982,42722900,42722995,42722939,42722901,42723049,42722985,42722886
42722864,42722867,42722899,42722900,42723005,42723012,42722908,42722882,42723008,42723049
42722870,42722868,42722899,42722900,42722936,42722928,42722908,42722970,42723049,42722883
42722864,42722870,42723010,42722900,42722880,42723031,42722908,42723008,42723049,42722878
42722864,42722868,42722988,42722984,42722930,42722890,42722959,42723031,42722924,42722886
42722870,42722868,42722899,42722984,42722936,42722928,42722908,42722970,42722924,42722883
42722864,42722868,42723004,42722900,42722955,42723005,42723012,42722882,42722880,42722960
42722864,42722867,42723053,42722900,42722995,42722926,42722908,42722883,42722996,42722989
42722864,42722867,42723004,42722984,42722955,42722963,42722908,42722916,42722883,42723008
42722864,42722867,42723030,42722900,42722885,42722983,42722908,42723049,42722883,42723035
42722864,42722870,42722899,42722900,42722995,42722928,42722908,42722970,42722949,42722965
42722864,42722870,42722948,42722876,42722995,42722963,42722908,42723049,42722985,42722880
42722864,42722870,42722988,42722937,42722891,42723031,42722959,42722898,42722939,42722886
42722864,42722868,42722948,42722900,42722995,42722963,42722901,42723049,42722985,42722880
42722864,42722867,42723004,42722876,42722955,42723005,42722908,42722882,42722979,42723049
42722864,42722868,42723010,42722935,42722930,42722928,42722908,42722985,42722913,42722910
42722864,42722868,42723053,42722894,42722880,42722954,42722927,42722886,42722960,42723048
42722864,42722868,42723053,42722894,42722995,42722926,42722908,42722883,42722989,42723035
42722864,42722866,42723010,42722935,42722995,42722954,42722908,42722883,42722985,42722913
42722864,42722868,42723004,42723007,42722955,42723005,42723012,42722882,42722910,42722880
42722870,42722868,42722988,42722937,42722885,42723031,42722959,42722934,42722886,42722880
42722864,42722870,42722948,42722900,42722995,42722963,42722908,42723008,42722898,42722886
42722864,42722868,42722988,42722935,42722880,42722928,42722959,42723031,42722924,42722934
