P,P,C,1B,2B,3B,SS,OF,OF,OF
42745130,42745131,42745199,42745265,42745240,42745205,42745150,42745191,42745318,42745142
42745130,42745131,42745199,42745142,42745240,42745205,42745150,42745261,42745318,42745195
42745130,42745131,42745199,42745142,42745240,42745205,42745150,42745191,42745261,42745318
42745130,42745131,42745219,42745265,42745240,42745205,42745150,42745191,42745318,42745142
42745130,42745128,42745252,42745173,42745240,42745344,42745150,42745144,42745278,42745212
42745130,42745128,42745252,42745309,42745240,42745180,42745150,42745323,42745212,42745142
42745130,42745128,42745188,42745142,42745160,42745344,42745146,42745297,42745315,42745278
42745130,42745131,42745252,42745309,42745240,42745344,42745150,42745212,42745142,42745151
42745130,42745128,42745203,42745142,42745240,42745180,42745174,42745315,42745191,42745318
42745130,42745128,42745217,42745209,42745198,42745197,42745220,42745144,42745269,42745200
42745130,42745128,42745219,42745265,42745291,42745174,42745150,42745315,42745142,42745261
42745130,42745131,42745217,42745209,42745198,42745197,42745220,42745144,42745208,42745200
42745130,42745128,42745286,42745154,42745215,42745338,42745179,42745208,42745269,42745142
42745130,42745128,42745286,42745156,42745198,42745338,42745251,42745208,42745185,42745142
42745130,42745128,42745184,42745154,42745198,42745180,42745174,42745208,42745318,42745315
42745130,42745131,42745219,42745142,42745295,42745205,42745150,42745191,42745318,42745195
42745130,42745128,42745199,42745192,42745160,42745223,42745146,42745295,42745291,42745212
42745130,42745131,42745289,42745275,42745230,42745174,42745238,42745263,42745144,42745142
42745130,42745128,42745203,42745154,42745198,42745180,42745271,42745226,42745166,42745269
42745130,42745128,42745264,42745154,42745324,42745338,42745155,42745144,42745226,42745208
42745130,42745131,42745320,42745142,42745198,42745246,42745179,42745144,42745269,42745281
42745130,42745128,42745199,42745265,42745160,42745174,42745150,42745261,42745195,42745315
42745130,42745128,42745184,42745265,42745160,42745205,42745161,42745162,42745297,42745315
42745130,42745131,42745250,42745209,42745198,42745197,42745251,42745144,42745193,42745200
42745130,42745131,42745286,42745173,42745198,42745338,42745179,42745183,42745200,42745151
42745130,42745128,42745199,42745265,42745198,42745174,42745150,42745195,42745315,42745191
42745130,42745131,42745252,42745204,42745160,42745174,42745261,42745145,42745318,42745191
42745130,42745128,42745264,42745243,42745223,42745174,42745146,42745226,42745347,42745151
42745130,42745128,42745252,42745173,42745255,42745344,42745146,42745144,42745278,42745212
42745130,42745131,42745184,42745154,42745240,42745215,42745261,42745144,42745208,42745278
42745130,42745129,42745184,42745265,42745295,42745174,42745150,42745144,42745261,42745297
42745130,42745131,42745217,42745209,42745160,42745174,42745220,42745191,42745193,42745200
42745130,42745128,42745286,42745154,42745198,42745338,42745150,42745268,42745145,42745323
42745130,42745128,42745184,42745142,42745255,42745246,42745174,42745239,42745281,42745191
42745130,42745128,42745264,42745243,42745240,42745223,42745146,42745226,42745151,42745212
42745130,42745128,42745188,42745265,42745160,42745174,42745150,42745195,42745318,42745315
42745130,42745128,42745320,42745173,42745255,42745246,42745174,42745142,42745191,42745269
42745130,42745131,42745286,42745142,42745291,42745338,42745150,42745144,42745268,42745208
42745130,42745128,42745168,42745243,42745324,42745223,42745179,42745347,42745185,42745142
42745130,42745128,42745264,42745243,42745223,42745180,42745220,42745185,42745226,42745144
42745130,42745131,42745289,42745275,42745240,42745230,42745238,42745178,42745144,42745142
42745130,42745135,42745219,42745265,42745240,42745174,42745150,42745142,42745315,42745195
42745130,42745128,42745184,42745154,42745198,42745174,42745251,42745208,42745318,42745191
42745130,42745128,42745184,42745173,42745198,42745174,42745179,42745318,42745191,42745315
42745130,42745131,42745184,42745142,42745198,42745338,42745251,42745183,42745208,42745191
42745130,42745131,42745252,42745173,42745240,42745230,42745146,42745142,42745278,42745269
42745130,42745128,42745286,42745156,42745160,42745338,42745161,42745183,42745268,42745208
42745130,42745128,42745264,42745154,42745324,42745215,42745251,42745185,42745144,42745226
42745130,42745131,42745250,42745209,42745159,42745197,42745220,42745144,42745183,42745323
42745130,42745128,42745320,42745154,42745198,42745246,42745179,42745144,42745281,42745269
42745130,42745128,42745286,42745265,42745198,42745205,42745174,42745144,42745261,42745195
42745130,42745128,42745203,42745385,42745245,42745180,42745253,42745191,42745142,42745193
42745130,42745128,42745286,42745192,42745291,42745174,42745150,42745268,42745323,42745142
42745130,42745129,42745203,42745154,42745198,42745180,42745271,42745208,42745166,42745269
42745130,42745128,42745203,42745204,42745159,42745205,42745220,42745193,42745228,42745200
42745130,42745129,42745219,42745142,42745291,42745180,42745150,42745323,42745185,42745315
42745128,42745131,42745203,42745142,42745240,42745180,42745174,42745315,42745191,42745318
42745130,42745128,42745320,42745156,42745255,42745180,42745179,42745142,42745281,42745269
42745130,42745128,42745264,42745154,42745324,42745338,42745251,42745144,42745149,42745226
42745130,42745131,42745286,42745173,42745198,42745246,42745251,42745183,42745208,42745142
42745130,42745129,42745252,42745309,42745240,42745180,42745161,42745144,42745297,42745167
42745130,42745131,42745203,42745165,42745159,42745205,42745220,42745193,42745228,42745200
42745130,42745131,42745188,42745209,42745160,42745197,42745220,42745191,42745193,42745200
42745130,42745131,42745203,42745209,42745295,42745180,42745150,42745323,42745166,42745167
42745130,42745128,42745199,42745192,42745295,42745174,42745161,42745290,42745291,42745151
42745130,42745128,42745217,42745209,42745159,42745197,42745220,42745151,42745239,42745269
42745130,42745128,42745184,42745265,42745160,42745321,42745179,42745315,42745151,42745195
42745130,42745128,42745286,42745154,42745198,42745205,42745174,42745183,42745315,42745191
42745130,42745128,42745199,42745177,42745159,42745223,42745150,42745295,42745208,42745323
42745128,42745129,42745252,42745192,42745240,42745344,42745150,42745269,42745212,42745142
42745130,42745128,42745264,42745173,42745324,42745223,42745155,42745185,42745151,42745269
42745130,42745129,42745264,42745243,42745223,42745197,42745146,42745347,42745226,42745142
42745130,42745129,42745252,42745309,42745240,42745344,42745161,42745145,42745144,42745212
42745130,42745131,42745203,42745209,42745255,42745253,42745220,42745145,42745164,42745200
42745130,42745131,42745188,42745265,42745198,42745174,42745150,42745315,42745191,42745195
