P,P,C,1B,2B,3B,SS,OF,OF,OF
42714935,42714933,42714985,42714974,42714989,42715048,42714951,42715009,42714990,42714969
42714935,42714933,42715018,42714974,42714989,42714964,42714951,42715019,42715082,42714948
42714935,42714933,42715018,42714974,42714989,42715048,42714951,42715009,42715017,42714948
42714935,42714933,42714982,42714958,42715054,42714968,42714951,42715019,42715082,42714948
42714935,42714933,42714963,42714987,42714989,42714964,42714947,42715082,42715019,42714973
42714935,42714933,42714993,42714974,42715006,42714968,42714947,42714986,42715001,42715035
42714935,42714933,42715100,42714958,42714989,42714955,42714945,42715017,42715009,42715048
42714935,42714933,42714985,42714977,42714989,42715048,42714951,42714966,42714990,42714969
42714935,42714933,42715100,42714958,42715006,42715048,42714945,42715017,42714966,42715009
42714935,42714933,42714993,42714957,42714989,42715004,42714951,42715082,42714990,42714948
42714935,42714933,42714982,42714958,42715006,42715004,42714947,42715054,42715082,42714948
42714935,42714933,42715100,42714958,42715006,42715048,42714945,42714986,42714966,42715009
42714935,42714933,42714982,42714974,42715054,42714964,42714951,42715019,42714969,42714976
42714935,42714933,42714985,42714958,42714989,42715048,42714946,42715009,42714976,42714973
42714935,42714933,42715100,42714958,42715006,42714970,42714945,42715017,42715009,42715048
42714935,42714933,42714993,42714999,42715054,42714964,42714951,42715082,42714948,42714969
42714935,42714933,42714985,42714957,42715004,42715048,42714951,42715017,42714969,42714990
42714935,42714933,42714993,42714974,42714958,42714968,42714945,42715082,42715054,42715019
42714935,42714933,42714963,42714957,42715054,42715048,42714946,42714966,42714976,42715029
42714935,42714933,42715100,42714958,42714989,42715048,42714946,42715009,42714969,42714990
42714935,42714933,42714985,42714958,42714989,42715048,42714946,42715009,42714969,42714990
42714935,42714933,42714985,42714974,42714958,42714968,42714945,42715035,42715017,42715009
42714935,42714933,42714993,42714955,42715054,42714964,42714947,42715082,42714973,42714976
42714935,42714933,42714963,42714974,42714953,42714964,42715050,42715082,42715019,42714973
42714935,42714933,42714982,42714974,42715054,42714964,42714951,42714972,42715082,42714969
42714935,42714933,42714993,42714974,42715054,42714964,42714951,42714943,42715082,42715029
42714935,42714933,42715026,42714977,42715046,42714954,42714946,42715070,42714969,42714973
42714935,42714933,42714982,42714974,42715004,42714964,42714951,42715019,42715082,42714948
42714935,42714933,42714993,42714974,42715004,42714964,42714951,42715019,42715082,42714948
42714935,42714933,42714993,42714974,42715004,42714964,42714951,42715019,42715054,42714948
42714935,42714933,42714963,42714987,42714989,42715048,42714946,42715009,42715017,42714973
42714935,42714933,42714963,42714987,42715054,42714964,42714947,42715082,42715019,42714973
42714935,42714933,42714985,42714957,42715006,42714968,42714945,42715048,42715017,42715009
42714935,42714933,42714993,42715061,42715006,42714968,42714947,42714943,42715035,42714986
42714935,42714933,42714985,42714957,42715006,42714968,42714945,42714986,42715017,42715009
42714935,42714933,42715069,42714957,42715006,42714968,42714946,42714986,42715042,42714966
42714935,42714933,42714993,42714974,42715054,42714968,42714947,42715019,42714976,42714973
42714935,42714933,42714985,42714957,42714989,42715004,42714951,42715017,42715009,42714969
42714935,42714933,42715100,42714957,42714958,42715048,42714945,42714986,42715017,42715009
42714935,42714933,42714993,42714958,42715006,42714968,42714947,42714986,42715038,42715082
42714935,42714933,42714982,42714987,42715054,42714944,42714947,42715082,42715019,42714969
42714935,42714933,42714993,42714987,42715054,42714944,42714947,42715082,42715019,42714969
42714935,42714933,42715018,42714987,42714989,42715048,42714946,42714966,42714976,42714973
42714935,42714933,42714985,42714958,42715006,42714968,42714946,42715035,42715017,42715009
42714935,42714933,42715100,42714957,42714958,42715048,42714945,42715035,42714986,42715017
42714935,42714933,42714982,42714974,42715054,42714964,42715050,42714948,42714973,42715029
42714935,42714933,42714993,42714955,42715054,42714954,42714947,42715082,42714976,42715012
42714935,42714933,42715100,42714957,42714989,42715048,42714951,42714972,42715009,42714990
42714935,42714933,42714993,42714955,42715054,42714954,42714947,42714972,42715038,42715082
42714935,42714933,42714982,42714962,42715054,42714964,42714960,42714943,42715082,42715038
42714935,42714933,42714985,42714977,42714989,42715048,42714960,42714943,42715017,42715009
42714935,42714933,42714993,42714977,42715054,42714964,42714960,42714943,42715082,42715038
42714935,42714933,42715018,42714957,42714989,42715048,42714951,42714966,42715017,42714990
42714935,42714933,42715018,42714957,42714989,42715048,42714951,42715009,42714966,42714990
42714935,42714933,42715018,42714974,42715054,42714964,42714947,42715038,42714948,42714990
42714935,42714933,42714993,42714987,42715054,42714964,42714947,42715082,42714969,42714976
42714935,42714933,42714982,42714974,42715054,42714964,42714960,42715082,42714973,42714976
42714935,42714933,42714993,42714974,42715054,42714968,42714947,42715029,42714976,42714973
42714935,42714933,42714982,42714999,42715054,42714954,42714947,42715082,42714990,42714969
42714935,42714933,42714982,42714957,42715062,42715048,42714946,42714966,42714973,42715029
42714935,42714933,42714982,42715061,42715006,42714968,42714947,42714986,42714967,42715054
42714935,42714933,42714963,42714977,42715054,42714964,42714947,42715019,42715082,42714976
42714935,42714933,42715018,42714974,42715054,42714964,42714947,42715038,42714969,42714976
42714935,42714933,42714993,42714974,42715004,42714964,42714947,42715082,42714976,42714973
42714935,42714933,42714963,42714958,42715006,42714964,42714947,42715042,42715082,42715038
42714935,42714933,42715100,42714999,42715004,42715048,42714951,42714966,42715009,42714948
42714935,42714933,42714963,42715070,42715046,42714954,42714951,42715001,42714948,42715029
42714935,42714933,42714963,42714974,42715062,42714964,42714947,42715038,42715082,42714973
42714935,42714933,42715018,42715061,42715006,42714968,42714951,42715035,42714943,42714986
42714935,42714933,42715100,42714958,42715006,42714968,42714946,42715035,42715042,42714966
42714935,42714933,42715100,42715070,42715046,42714954,42714946,42714967,42715001,42714966
42714935,42714933,42715018,42715070,42715046,42714954,42715053,42715001,42714943,42714948
42714935,42714933,42714993,42714974,42715072,42714964,42714951,42715019,42715082,42714948
42714935,42714933,42714963,42715000,42714989,42714954,42714946,42715048,42715009,42715017
42714935,42714933,42715018,42714957,42714989,42714954,42714946,42715048,42715017,42714990
