P,P,C,1B,2B,3B,SS,OF,OF,OF
42755626,42756140,42755935,42755837,42755781,42755663,42755799,42755904,42755706,42755651
42755626,42756140,42755805,42755856,42755873,42755663,42755668,42755787,42755661,42755947
42755626,42756140,42755876,42755752,42755715,42755725,42755799,42755698,42755790,42755981
42755626,42756140,42755876,42755666,42755807,42755911,42755799,42755686,42755698,42755981
42755626,42756140,42755805,42755856,42755873,42755663,42755668,42755713,42755674,42755947
42755626,42756140,42755876,42755752,42755715,42755911,42755649,42755706,42755904,42755727
42756140,42755632,42755779,42755670,42755722,42755682,42755707,42755706,42755771,42755955
42755626,42756140,42755935,42755837,42755722,42755812,42755655,42755904,42755719,42755651
42756140,42755632,42755672,42755837,42755781,42755746,42755682,42755904,42755713,42755654
42756140,42755632,42755779,42755670,42755781,42755650,42755707,42755721,42755771,42755955
42755626,42756140,42755935,42755837,42755673,42755717,42755682,42755787,42755661,42755909
42755626,42756140,42755876,42755837,42755715,42755682,42755799,42755706,42755727,42755686
42755626,42756140,42755935,42755660,42755722,42755911,42755682,42755909,42755904,42755647
42755626,42756140,42755805,42755856,42755873,42755812,42755668,42755674,42755651,42755947
42755626,42756140,42755672,42755837,42755722,42755960,42755668,42755706,42755909,42755695
42756140,42755632,42755935,42755676,42755781,42755746,42755682,42755904,42755713,42755654
42755626,42756140,42755935,42755837,42755722,42755663,42755682,42755920,42755909,42755648
42755626,42756140,42755935,42755675,42755781,42755905,42755682,42755661,42755719,42755904
42755626,42756140,42755805,42755718,42755873,42755725,42755649,42755719,42755947,42755731
42755626,42756140,42755935,42755716,42755722,42755663,42755682,42755904,42755822,42755719
42755626,42756140,42755876,42755772,42755715,42755911,42755799,42755651,42755727,42755694
42755626,42756140,42755935,42755837,42755722,42755663,42755973,42755706,42755909,42755648
42756140,42755632,42755664,42755666,42755912,42755830,42755655,42755804,42755956,42755981
42755626,42756140,42755876,42755666,42755757,42755911,42755799,42755686,42755727,42755981
42755626,42756140,42755876,42755837,42755715,42755696,42755799,42755706,42755727,42755686
42756140,42755632,42755935,42755837,42755722,42755663,42755682,42755661,42755822,42755706
42755626,42756140,42755940,42755670,42755915,42755650,42755649,42755878,42755899,42755847
42755626,42756140,42755935,42755837,42755722,42755746,42755682,42755787,42755713,42755695
42756140,42755632,42755876,42755837,42755722,42755682,42755973,42755706,42755647,42755727
42756140,42755632,42755876,42755837,42755722,42755911,42755682,42755706,42755647,42755727
42756140,42755632,42755779,42755837,42755722,42755682,42755973,42755706,42755771,42755648
42755626,42756140,42755664,42755837,42755722,42755746,42755682,42755787,42755713,42755904
42755626,42756140,42755876,42755798,42755715,42755911,42755799,42755719,42755651,42755727
42755626,42756140,42755669,42755837,42755715,42755725,42755682,42755904,42755719,42755909
42755626,42756140,42755805,42755856,42755873,42755725,42755668,42755910,42755648,42755731
42755628,42756140,42755935,42755837,42755715,42755682,42755668,42755904,42755909,42755647
42755626,42756140,42755664,42755837,42755807,42755746,42755682,42755904,42755783,42755698
42755626,42756140,42755935,42755697,42755722,42755746,42755682,42755904,42755648,42755910
42756140,42755632,42755938,42755687,42755715,42755912,42755690,42755804,42755727,42755647
42756140,42755632,42755876,42755752,42755715,42755772,42755799,42755706,42755651,42755727
42756140,42755632,42755876,42755752,42755715,42755663,42755799,42755713,42755727,42755698
42755626,42756140,42755935,42755681,42755722,42755746,42755682,42755661,42755880,42755904
42755628,42756140,42755876,42755752,42755715,42755725,42755799,42755651,42755790,42755981
42755626,42756140,42755876,42755798,42755715,42755911,42755799,42755721,42755651,42755727
42755626,42756140,42755672,42755666,42755903,42755725,42755842,42755706,42755831,42755790
42755626,42756140,42755672,42755855,42755903,42755960,42755842,42755647,42755831,42755678
42756140,42755632,42755938,42755656,42755956,42755743,42755690,42755897,42755724,42755647
42756140,42755632,42755935,42755675,42755722,42755725,42755682,42755909,42755904,42755648
42755626,42756140,42755935,42755837,42755722,42755682,42755799,42755706,42755686,42755727
42755626,42756140,42755669,42755837,42755722,42755682,42755880,42755661,42755904,42755909
42755626,42756140,42755935,42755837,42755810,42755725,42755682,42755904,42755719,42755648
42755626,42756140,42755805,42755856,42755873,42755725,42755668,42755955,42755648,42755731
42755626,42756140,42755935,42755681,42755722,42755746,42755682,42755661,42755909,42755831
42756140,42755632,42755805,42755856,42755722,42755682,42755668,42755706,42755947,42755678
42755626,42756140,42755935,42755837,42755722,42755746,42755707,42755706,42755648,42755910
42755626,42756140,42755876,42755660,42755903,42755960,42755842,42755647,42755695,42755785
42755626,42756140,42755876,42755752,42755722,42755746,42755799,42755706,42755727,42755686
42756140,42755632,42755702,42755660,42755715,42755784,42755901,42755838,42755808,42755647
42756140,42755632,42755672,42755660,42755903,42755960,42755799,42755647,42755727,42755831
42755626,42756140,42756017,42755660,42755715,42755682,42755799,42755847,42755955,42755686
42755626,42756140,42755935,42755837,42755722,42755682,42755799,42755706,42755648,42755910
42756140,42755632,42755935,42755837,42755722,42755682,42755777,42755661,42755909,42755647
42756140,42755632,42755935,42755837,42755722,42755663,42755682,42755880,42755661,42755706
42755626,42756140,42755940,42755772,42755915,42755650,42755862,42755899,42755694,42755651
42755626,42756140,42755935,42755798,42755722,42755812,42755682,42755904,42755719,42755651
42756140,42755632,42755714,42755855,42755796,42755743,42755649,42755661,42755899,42755724
42755626,42756140,42755935,42755716,42755722,42755663,42755682,42755904,42755719,42755825
42755626,42756140,42755935,42755837,42755757,42755696,42755682,42755661,42755706,42755904
42756140,42755632,42755672,42755837,42755903,42755746,42755682,42755904,42755654,42755695
42756140,42755632,42756017,42755716,42755781,42755663,42755649,42755713,42755847,42756008
42756140,42755632,42755876,42755670,42755781,42755911,42755799,42756008,42755686,42755647
42755626,42756140,42755672,42755837,42755722,42755682,42755960,42755706,42755712,42755785
42756140,42755632,42755938,42755687,42755956,42755812,42755655,42755804,42755651,42755694
42755626,42756140,42755672,42755837,42755903,42755746,42755682,42755904,42755719,42755695
42755626,42756140,42755876,42755855,42755715,42755650,42755799,42755878,42755727,42755686
