P,P,C,1B,2B,3B,SS,OF,OF,OF
42565970,42565967,42566071,42565983,42565999,42565981,42566077,42566038,42566008,42565975
42565970,42565967,42566045,42565986,42565993,42565998,42566077,42566008,42565975,42566003
42565970,42565967,42566045,42565983,42565993,42566067,42566036,42566046,42566003,42565975
42565970,42565967,42566045,42565986,42566021,42565978,42566036,42566067,42566008,42565975
42565970,42565967,42566045,42565983,42565993,42566067,42566036,42565988,42566008,42565975
42565970,42565967,42566033,42565983,42566021,42565981,42566064,42566002,42566046,42565975
42565970,42565967,42566045,42565986,42565999,42566067,42566036,42565988,42566008,42565975
42565970,42565967,42566071,42565989,42566064,42565996,42566077,42565977,42566003,42565975
42565970,42565967,42566091,42565986,42565999,42566079,42565976,42565994,42566008,42565984
42565970,42565967,42566045,42565983,42565993,42566067,42566036,42566046,42566013,42565975
42565970,42565967,42566033,42565983,42565993,42565998,42566036,42566073,42565975,42566008
42565970,42565967,42566045,42565983,42565993,42565998,42566036,42566067,42565975,42566008
42565970,42565967,42566091,42565983,42565999,42566072,42565996,42565984,42566005,42565992
42565970,42565967,42566071,42565989,42565999,42565981,42566077,42566038,42566008,42565975
42565970,42565967,42566071,42565981,42565999,42565978,42566077,42566038,42566008,42565975
42565970,42565967,42566045,42565983,42565993,42565978,42566036,42566073,42565988,42565992
42565970,42565967,42566045,42565986,42566079,42565998,42566077,42565977,42565975,42566008
42565970,42565967,42566045,42565986,42565993,42566067,42566036,42565975,42566008,42565988
42565970,42565967,42566045,42565989,42565993,42566067,42565996,42565977,42566008,42566005
42565970,42565967,42566045,42565983,42565993,42565998,42566036,42566073,42565975,42565988
42565970,42565967,42566009,42565983,42565999,42565978,42566036,42566046,42566038,42566002
42565970,42565967,42566091,42565986,42565993,42565998,42566036,42566046,42565975,42565988
42565970,42565967,42566071,42566048,42566064,42565981,42566077,42565977,42565975,42565984
42565970,42565967,42566045,42565986,42565993,42566072,42566077,42565977,42565975,42566003
42565970,42565967,42566071,42565989,42566021,42565981,42566077,42566038,42566008,42565975
42565970,42565967,42566071,42565989,42565999,42565978,42566064,42566046,42566003,42565975
42565970,42565967,42566045,42565983,42565993,42566072,42566036,42566073,42565975,42565988
42565970,42565967,42565979,42565980,42565993,42565998,42566036,42566067,42565994,42566046
42565970,42565967,42565979,42565986,42565993,42565998,42566077,42566073,42565988,42565992
42565970,42565967,42566045,42565983,42565993,42565998,42566036,42566008,42566003,42565988
42565970,42565967,42566045,42565980,42565993,42565998,42566036,42566067,42565975,42566005
42565970,42565967,42566045,42565989,42565993,42565998,42566074,42566073,42565975,42565990
42565970,42565967,42566017,42565983,42565999,42566072,42565996,42566008,42565984,42566005
42565970,42565967,42566045,42565983,42565999,42565998,42566036,42565977,42566067,42566008
42565970,42565967,42566045,42565989,42565993,42566012,42566036,42565977,42566008,42566005
42565970,42565967,42566045,42565989,42566021,42565978,42565996,42566038,42566046,42565992
42565970,42565967,42566091,42565981,42565999,42566072,42565996,42565975,42565992,42566005
42565970,42565967,42566091,42565986,42566021,42566072,42565976,42565975,42566008,42565992
42565970,42565967,42566045,42565986,42565993,42566012,42566036,42566067,42566008,42565975
42565970,42565967,42566033,42565986,42565993,42565981,42565996,42565994,42566067,42566013
42565970,42565967,42566091,42565983,42565993,42565998,42566036,42565977,42566003,42565988
42565970,42565967,42566091,42565986,42566079,42566072,42565976,42565975,42566008,42565992
42565970,42565968,42566033,42565983,42565999,42565998,42566036,42566073,42565975,42565988
42565970,42565967,42566045,42565986,42565993,42566072,42566036,42566008,42565975,42566003
42565970,42565967,42565979,42565980,42566039,42566012,42566036,42566013,42566008,42565992
42565968,42565967,42566071,42565986,42565993,42565996,42566036,42566073,42565975,42566003
