P,P,C,1B,2B,3B,SS,OF,OF,OF
42716636,42716628,42716812,42716761,42716741,42716712,42716693,42716647,42716670,42716874
42716636,42716628,42716812,42716840,42716741,42716712,42716693,42716802,42716647,42716670
42716636,42716628,42716812,42716716,42716652,42716740,42716693,42716802,42716671,42716755
42717212,42716628,42716847,42716680,42716775,42716668,42716699,42716664,42716670,42716652
42716629,42716628,42716847,42716680,42716652,42716885,42716693,42716670,42716787,42716874
42716629,42716628,42716743,42716761,42716731,42716728,42716880,42716711,42716723,42716664
42716630,42716628,42716847,42716680,42716775,42716885,42716693,42716670,42716755,42716664
42716636,42716628,42716879,42716688,42716714,42716728,42716693,42716856,42716664,42716670
42716636,42716631,42716847,42716680,42716652,42716885,42716693,42716664,42716670,42716787
42716636,42716628,42716812,42716716,42716652,42716740,42716693,42716671,42716755,42716787
42716629,42716636,42716847,42716701,42716658,42716885,42716693,42716664,42716652,42716874
42717157,42716628,42716847,42716680,42716652,42716885,42716693,42716664,42716670,42716787
42716636,42716628,42716686,42716761,42716658,42716795,42716703,42716711,42716797,42716723
42716634,42716630,42716812,42716680,42716741,42716728,42716693,42716657,42716755,42716711
42716634,42716628,42716676,42716743,42716741,42716728,42716693,42716802,42716755,42716670
42716634,42716628,42716814,42716826,42716741,42716785,42716693,42716718,42716652,42716670
42716636,42716628,42716833,42716716,42716731,42716779,42716665,42716647,42716723,42716797
42716629,42716636,42716812,42716688,42716741,42716728,42716788,42716711,42716664,42716670
42716636,42716628,42716879,42716701,42716652,42716668,42716789,42716802,42716657,42716813
42716633,42716628,42716812,42716688,42716741,42716728,42716749,42716694,42716755,42716670
42716636,42716628,42716812,42716680,42716741,42716712,42716693,42716801,42716701,42716670
42716636,42716628,42716812,42716688,42716741,42716740,42716693,42716671,42716755,42716701
42716634,42716631,42716847,42716680,42716652,42716668,42716693,42716664,42716787,42716874
42716634,42716636,42716743,42716721,42716652,42716668,42716880,42716823,42716670,42716664
42716634,42716636,42716743,42716721,42716652,42716668,42716880,42716809,42716670,42716664
42716629,42716628,42716812,42716701,42716741,42716795,42716703,42716664,42716755,42716762
42716630,42716628,42716847,42716680,42716741,42716712,42716693,42716856,42716755,42716664
42716635,42716628,42716879,42716688,42716652,42716728,42716693,42716802,42716789,42716670
42716636,42716631,42716861,42716735,42716658,42716668,42716693,42716670,42716664,42716895
42716636,42716628,42716812,42716688,42716741,42716740,42716689,42716755,42716701,42716670
42717157,42716628,42716847,42716701,42716652,42716885,42716699,42716670,42716664,42716787
42716629,42716636,42716847,42716680,42716775,42716668,42716858,42716664,42716652,42716787
42717212,42716628,42716743,42716721,42716652,42716668,42716758,42716756,42716664,42716670
42716629,42716636,42716812,42716701,42716741,42716728,42716693,42716691,42716657,42716755
42716630,42716628,42716812,42716688,42716714,42716668,42716693,42716802,42716780,42716755
42716636,42716628,42716847,42716680,42716775,42716668,42716699,42716755,42716652,42716787
42716636,42716628,42716812,42716688,42716741,42716885,42716693,42716657,42716755,42716670
42716629,42716628,42716879,42716701,42716714,42716728,42716693,42716802,42716813,42716664
42716629,42716628,42716812,42716913,42716741,42716795,42716693,42716670,42716762,42716895
42716630,42716628,42716847,42716680,42716741,42716779,42716693,42716670,42716664,42716874
42716630,42716628,42716847,42716680,42716775,42716885,42716693,42716664,42716670,42716787
42716629,42716628,42716861,42716680,42716775,42716668,42716758,42716664,42716787,42716858
42716629,42716628,42716847,42716680,42716741,42716885,42716699,42716711,42716670,42716762
42716634,42716628,42716847,42716680,42716652,42716668,42716699,42716723,42716787,42716885
42716629,42716628,42716812,42716680,42716837,42716712,42716693,42716755,42716670,42716858
42716634,42716628,42716812,42716680,42716775,42716704,42716693,42716701,42716670,42716787
42716629,42716628,42716773,42716716,42716719,42716779,42716749,42716796,42716647,42716797
42716636,42716628,42716847,42716716,42716731,42716779,42716654,42716698,42716711,42716723
42716634,42716628,42716847,42716701,42716652,42716712,42716699,42716664,42716787,42716874
42716634,42716628,42716847,42716701,42716652,42716712,42716699,42716664,42716885,42716787
42716631,42716628,42716812,42716701,42716714,42716728,42716693,42716802,42716755,42716670
42716629,42717212,42716879,42716688,42716652,42716668,42716693,42716657,42716813,42716670
42716629,42716628,42716686,42716688,42716775,42716885,42716699,42716652,42716874,42716787
42716634,42716636,42716847,42716680,42716652,42716668,42716699,42716802,42716664,42716787
42716636,42716628,42716812,42716701,42716741,42716740,42716788,42716914,42716755,42716670
42716630,42716628,42716686,42716735,42716731,42716795,42716693,42716711,42716723,42716762
42716634,42716628,42716812,42716688,42716818,42716728,42716693,42716755,42716701,42716670
42717212,42716636,42716675,42716688,42716714,42716728,42716693,42716664,42716652,42716670
