P,P,C,1B,2B,3B,SS,OF,OF,OF
42730327,42730321,42730735,42730393,42730537,42730556,42730363,42730489,42730354,42730516
42730327,42730321,42730706,42730347,42730620,42730693,42730363,42730564,42730407,42730421
42730327,42730321,42730594,42730347,42730537,42730418,42730396,42730543,42730605,42730503
42730327,42730321,42730735,42730393,42730537,42730556,42730363,42730605,42730489,42730350
42730322,42730327,42730594,42730364,42730521,42730418,42730567,42730503,42730646,42730349
42730322,42730327,42730594,42730364,42730521,42730418,42730567,42730704,42730503,42730349
42730327,42730321,42730608,42730393,42730537,42730581,42730396,42730605,42730421,42730354
42730327,42730321,42730735,42730347,42730537,42730351,42730396,42730614,42730605,42730543
42730327,42730321,42730382,42730538,42730477,42730581,42730363,42730532,42730516,42730389
42730327,42730321,42730382,42730538,42730477,42730556,42730363,42730516,42730517,42730432
42730327,42730321,42730735,42730347,42730537,42730502,42730396,42730371,42730605,42730543
42730327,42730321,42730434,42730538,42730477,42730581,42730363,42730516,42730443,42730389
42730327,42730321,42730454,42730366,42730521,42730418,42730357,42730543,42730503,42730721
42730322,42730327,42730594,42730364,42730521,42730418,42730567,42730503,42730646,42730350
42730327,42730321,42730608,42730538,42730477,42730581,42730368,42730552,42730354,42730432
42730322,42730327,42730441,42730538,42730477,42730581,42730363,42730503,42730350,42730635
42730327,42730321,42730558,42730347,42730680,42730535,42730426,42730702,42730422,42730378
42730327,42730321,42730608,42730538,42730477,42730427,42730473,42730516,42730354,42730406
42730327,42730329,42730514,42730538,42730385,42730427,42730473,42730516,42730354,42730432
42730327,42730321,42730504,42730538,42730477,42730556,42730363,42730358,42730630,42730421
42730322,42730327,42730608,42730538,42730477,42730581,42730603,42730354,42730352,42730432
42730327,42730321,42730504,42730538,42730477,42730556,42730357,42730630,42730516,42730354
42730327,42730321,42730608,42730611,42730477,42730556,42730363,42730421,42730384,42730401
42730327,42730321,42730434,42730361,42730676,42730707,42730603,42730432,42730517,42730347
42730327,42730321,42730434,42730347,42730676,42730707,42730426,42730423,42730517,42730432
42730327,42730321,42730382,42730538,42730676,42730707,42730363,42730354,42730562,42730432
42730322,42730327,42730735,42730383,42730537,42730546,42730363,42730489,42730605,42730349
42730327,42730329,42730608,42730538,42730477,42730556,42730567,42730354,42730349,42730408
42730327,42730321,42730735,42730364,42730448,42730546,42730426,42730359,42730489,42730543
42730327,42730321,42730365,42730367,42730621,42730535,42730357,42730429,42730721,42730630
42730327,42730321,42730365,42730367,42730521,42730418,42730392,42730630,42730713,42730503
42730327,42730342,42730382,42730366,42730521,42730418,42730646,42730503,42730408,42730349
42730327,42730321,42730434,42730538,42730606,42730581,42730363,42730516,42730421,42730378
42730327,42730321,42730701,42730364,42730448,42730559,42730541,42730615,42730415,42730349
42730327,42730321,42730382,42730538,42730676,42730707,42730603,42730358,42730354,42730432
42730327,42730321,42730382,42730393,42730537,42730546,42730426,42730543,42730489,42730423
42730327,42730328,42730608,42730538,42730581,42730427,42730567,42730421,42730354,42730349
42730327,42730330,42730735,42730416,42730537,42730397,42730355,42730605,42730489,42730347
42730327,42730321,42730608,42730538,42730492,42730581,42730392,42730524,42730354,42730387
42730322,42730327,42730558,42730523,42730680,42730535,42730363,42730354,42730421,42730487
42730327,42730321,42730670,42730366,42730448,42730418,42730567,42730503,42730408,42730415
42730327,42730321,42730706,42730347,42730620,42730693,42730420,42730407,42730414,42730423
42730322,42730327,42730608,42730538,42730537,42730581,42730396,42730359,42730354,42730516
42730327,42730328,42730608,42730538,42730448,42730581,42730355,42730421,42730354,42730470
42730327,42730328,42730608,42730573,42730477,42730581,42730584,42730354,42730378,42730347
42730327,42730321,42730504,42730538,42730477,42730556,42730357,42730621,42730516,42730354
42730330,42730321,42730608,42730393,42730537,42730581,42730396,42730543,42730421,42730354
42730327,42730321,42730504,42730364,42730621,42730556,42730357,42730354,42730630,42730721
42730327,42730329,42730434,42730538,42730477,42730581,42730363,42730369,42730516,42730389
42730327,42730321,42730459,42730538,42730477,42730556,42730363,42730485,42730516,42730378
42730330,42730342,42730608,42730347,42730477,42730556,42730363,42730516,42730470,42730349
42730327,42730321,42730381,42730538,42730477,42730556,42730363,42730516,42730517,42730423
42730327,42730321,42730382,42730393,42730537,42730707,42730603,42730489,42730354,42730432
42730327,42730342,42730608,42730538,42730581,42730445,42730363,42730354,42730470,42730349
42730322,42730327,42730608,42730483,42730477,42730556,42730363,42730421,42730423,42730432
42730327,42730328,42730735,42730361,42730537,42730546,42730396,42730605,42730389,42730347
42730327,42730321,42730558,42730347,42730680,42730535,42730426,42730702,42730422,42730374
42730327,42730321,42730547,42730538,42730477,42730581,42730363,42730369,42730516,42730443
42730327,42730326,42730625,42730347,42730477,42730556,42730363,42730579,42730516,42730421
42730327,42730330,42730608,42730538,42730581,42730351,42730357,42730354,42730621,42730516
42730327,42730321,42730504,42730449,42730621,42730427,42730357,42730721,42730630,42730347
42730327,42730321,42730608,42730538,42730360,42730556,42730363,42730524,42730395,42730516
42730327,42730328,42730558,42730523,42730680,42730351,42730420,42730702,42730349,42730401
42730327,42730321,42730428,42730611,42730448,42730671,42730420,42730349,42730635,42730401
