P,P,C,1B,2B,3B,SS,OF,OF,OF
42962893,42963127,42962929,42962963,42962964,42962904,42962927,42962914,42962962,42962901
42962893,42962892,42963010,42962908,42962985,42962904,42962925,42962914,42962962,42962920
42962894,42962893,42962942,42962922,42962960,42962919,42962900,42962966,42962947,42962915
42962893,42962892,42962994,42962980,42962985,42962904,42962925,42962914,42962918,42962912
42962893,42962892,42962929,42962963,42962957,42962919,42962900,42962921,42962937,42962947
42962893,42962892,42962929,42962955,42962977,42962924,42962900,42962901,42962998,42962947
42962893,42962892,42962942,42963007,42962964,42962917,42962925,42962914,42962918,42962912
42962893,42962892,42962942,42962922,42962990,42962919,42962900,42962901,42962966,42963006
42962893,42962895,42963010,42962930,42962960,42962904,42962959,42962918,42962901,42962926
42962898,42962893,42962942,42962922,42962977,42962924,42962900,42962914,42962926,42962915
42962893,42962892,42962992,42962902,42962957,42962904,42963004,42962901,42962966,42962958
42962893,42962892,42962929,42962922,42962940,42962917,42962900,42962958,42962939,42962998
42962894,42962892,42962929,42962980,42962977,42962904,42962900,42962918,42962998,42962947
42962894,42962893,42962929,42962930,42962960,42962919,42962900,42962901,42962998,42963006
42962894,42963127,42962942,42962922,42962972,42962904,42962900,42962903,42962998,42962947
42962894,42962892,42962999,42962922,42962957,42962919,42962900,42962901,42962998,42962947
42962894,42963127,42962994,42963007,42962985,42962904,42962900,42962903,42962915,42962920
42962894,42962892,42962942,42962963,42962957,42962904,42962906,42962918,42962923,42962961
42962894,42962893,42962942,42962922,42962948,42962924,42962911,42962901,42962998,42962947
42962894,42962892,42962942,42962922,42962977,42962917,42962900,42962918,42962920,42963006
42962894,42962892,42962929,42962922,42962948,42962937,42962900,42963013,42962901,42962998
42962894,42962893,42962929,42962930,42962948,42962904,42962956,42962918,42962928,42962939
42962893,42963127,42962942,42962945,42962964,42962904,42962900,42962966,42962901,42962961
42962893,42962892,42962942,42962922,42962964,42962950,42962900,42962945,42962920,42962947
42962893,42963127,42962942,42962922,42962977,42963015,42962900,42962901,42962947,42962912
42962894,42963127,42962942,42962922,42962977,42962904,42962900,42962915,42962926,42963006
42962898,42962892,42962942,42962922,42962977,42962950,42962900,42962962,42962901,42962920
42962893,42963127,42962942,42962963,42962957,42962919,42962900,42962918,42962928,42962915
42962894,42962893,42962942,42962955,42962948,42962924,42962900,42962901,42962950,42962967
42962894,42962893,42962942,42962922,42962977,42962950,42962900,42962967,42962915,42962912
42962897,42962892,42963010,42962963,42962944,42962904,42962900,42962928,42962918,42962920
42963127,42962892,42962942,42963007,42962977,42962919,42962900,42962901,42962920,42962947
42962894,42962892,42962942,42962922,42962972,42962919,42962900,42962918,42962947,42962950
42963127,42962892,42962994,42962980,42962948,42962917,42962900,42962901,42962920,42962947
42962893,42962892,42962929,42962922,42962964,42962919,42962900,42962918,42962962,42963006
42962893,42962895,42962994,42962930,42962948,42962904,42962959,42962901,42962915,42962967
42962894,42962892,42962929,42962902,42962957,42962937,42962925,42962928,42962918,42962961
42963127,42962892,42962929,42963007,42962948,42962917,42962925,42962921,42962901,42962920
42962893,42962892,42962929,42962922,42962977,42962919,42962927,42962901,42962961,42962947
42962894,42962892,42962929,42962963,42962957,42962904,42962956,42963013,42962903,42962920
42962894,42962892,42962942,42962902,42962972,42962904,42962956,42962928,42962918,42963013
42962894,42962893,42963046,42962902,42962960,42962917,42962959,42962912,42962926,42962920
42962894,42962893,42962992,42962902,42962948,42963015,42962911,42962901,42962915,42962995
42962893,42962895,42963046,42962930,42962940,42962904,42962959,42962921,42962914,42962915
42962895,42963127,42963046,42962930,42962960,42962904,42962906,42962901,42962915,42962967
42962897,42963127,42963046,42962922,42962960,42962904,42962906,42962903,42962915,42962926
42962894,42962897,42962942,42962902,42962960,42962917,42962911,42962926,42962967,42962915
42962894,42963127,42963046,42962930,42962960,42962917,42962959,42962903,42962901,42962915
42962894,42962895,42963046,42962930,42962972,42962904,42962959,42962928,42962903,42962915
42962894,42962893,42962992,42962902,42962960,42962904,42962911,42962967,42962926,42963001
42962893,42962895,42962992,42962930,42962960,42962904,42962911,42962901,42962939,42962995
