P,P,C,1B,2B,3B,SS,OF,OF,OF
42974869,42974867,42975270,42975013,42974941,42974957,42974901,42974962,42975033,42975057
42974876,42974867,42975153,42975076,42974941,42975075,42975010,42974888,42974974,42974920
42974867,42974871,42975270,42975013,42974903,42974957,42974893,42975008,42975057,42975033
42974867,42974878,42974904,42975098,42974944,42974894,42975101,42974939,42974993,42975069
42974876,42974870,42975019,42975098,42975012,42974894,42974893,42974979,42975277,42974889
42974868,42974871,42974907,42974913,42975043,42975152,42975053,42974905,42974960,42974961
42974867,42974872,42975270,42975013,42974941,42974957,42975022,42974888,42974974,42975033
42974867,42974871,42974907,42975000,42974944,42974953,42975101,42974962,42974985,42975045
42974876,42974870,42975066,42975035,42974941,42974926,42975010,42975027,42974888,42974920
42974876,42974869,42974904,42974908,42974944,42974987,42975045,42975293,42974993,42974890
42974869,42974871,42975124,42974908,42974944,42974894,42975101,42974970,42974939,42974993
42974876,42974867,42974981,42975044,42975012,42974894,42974991,42974950,42974979,42974960
42974870,42974871,42975270,42975013,42974941,42974957,42974912,42974890,42975033,42975057
42974876,42974871,42975124,42974995,42975012,42974894,42974991,42974888,42974970,42974950
42974876,42974867,42975124,42975044,42975012,42974894,42974965,42974939,42975016,42974925
42974884,42974870,42975124,42975044,42975012,42974894,42974912,42974974,42974888,42974970
42974876,42974878,42975119,42975039,42974941,42975130,42974976,42974888,42974892,42974896
42974876,42974867,42975124,42975021,42975012,42974894,42975045,42974939,42974970,42974931
42974876,42974867,42975089,42975098,42975012,42974987,42975010,42974890,42974910,42974936
42974876,42974867,42975040,42975013,42974921,42974957,42975022,42974915,42974925,42975057
42974876,42974871,42975031,42975013,42974903,42974947,42974976,42974924,42974896,42975033
42974869,42974870,42974907,42975044,42975043,42975152,42974976,42974961,42974931,42974896
42974869,42974867,42975082,42975021,42974944,42974966,42974912,42975027,42975008,42974993
42974869,42974871,42975124,42974986,42975012,42974899,42974991,42974970,42974939,42974931
42974876,42974874,42974907,42974946,42974941,42975152,42975053,42974888,42975006,42974931
42974869,42974867,42975082,42975021,42974941,42974987,42974958,42975027,42974910,42975036
42974876,42974867,42975153,42974972,42975076,42974937,42974901,42974892,42975057,42975033
42974869,42974871,42975089,42974986,42974921,42974987,42974958,42974936,42975036,42974931
42974869,42974876,42975031,42975098,42974903,42974894,42974976,42974985,42974896,42975059
42974869,42974876,42974904,42974908,42974944,42974953,42975010,42974974,42975045,42975033
42974876,42974867,42975123,42974952,42974941,42974923,42974927,42974905,42975099,42975023
42974870,42974871,42974907,42975098,42975012,42974979,42974912,42975027,42974939,42974950
42974869,42974870,42974907,42975098,42975126,42974894,42975022,42974950,42974939,42974970
42974876,42974869,42975082,42974908,42975126,42974894,42974912,42975008,42975150,42974888
42974876,42974867,42975066,42975035,42974918,42975016,42974965,42974888,42975057,42975033
42974867,42974871,42974904,42974908,42974944,42974953,42975022,42975126,42975045,42975057
42974867,42974878,42975119,42975039,42974941,42974966,42974893,42974920,42975027,42975008
42974876,42974871,42974904,42974972,42974944,42974953,42975120,42974993,42974890,42975045
42974868,42974871,42974907,42974986,42975012,42974979,42975053,42975006,42974931,42974936
42974869,42974870,42975270,42975013,42974984,42974923,42975022,42974888,42974920,42975033
42974876,42974867,42974956,42974913,42974918,42974926,42974965,42975293,42974936,42975128
42974872,42974871,42975040,42974946,42974933,42974975,42975010,42974888,42974974,42975060
42974869,42974871,42975040,42974946,42974933,42974975,42974991,42975096,42974889,42975060
42974874,42974885,42975066,42975035,42974918,42974926,42974912,42974888,42974993,42974925
42974876,42975477,42974904,42974946,42974933,42974975,42974969,42974889,42975000,42974993
42974870,42974871,42975065,42975025,42974933,42975164,42974891,42974997,42974889,42975060
42974868,42974878,42974907,42974946,42974921,42974975,42975105,42975060,42975277,42974889
42974869,42974884,42974904,42974908,42974933,42974953,42975298,42974889,42974993,42975000
42974882,42974874,42975119,42974946,42974941,42974975,42974969,42974888,42974889,42975060
42975423,42974867,42975019,42974952,42975074,42974943,42975010,42974920,42974888,42975129
42974882,42974867,42975019,42974899,42975020,42974943,42974891,42974997,42975009,42975118
42974877,42975477,42975019,42974952,42974921,42974943,42974893,42974915,42975118,42974905
42974870,42974885,42975065,42975025,42974933,42974899,42974891,42974974,42975277,42974889
42974870,42974878,42975082,42974946,42974933,42974975,42974912,42975024,42975060,42974889
42974878,42974885,42974907,42974908,42974944,42974899,42974891,42975009,42974997,42975069
42974868,42974885,42974904,42974899,42974944,42974953,42974893,42975118,42975129,42974993
42974874,42975477,42974968,42974995,42974941,42974947,42974991,42974888,42974935,42974924
42974882,42974878,42974904,42974908,42974944,42974953,42974891,42974997,42975009,42974993
42974869,42974870,42975005,42975076,42974933,42974975,42975298,42974889,42975091,42974892
42974869,42974879,42974956,42974946,42974933,42974894,42975298,42974970,42974905,42975060
42974874,42974879,42975270,42975013,42974921,42974947,42975022,42974888,42974915,42974924
